start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
3930	4480	A	0.65241	1	1	1	You.
6530	7134	B	0.99993	2	1	2	Hello.
7252	7678	B	0.69342	2	2	3	Welcome,
7764	8494	B	0.99996	2	3	4	everybody.
8692	9226	B	0.74172	2	4	5	It's
9258	9674	B	1.0	2	5	6	November
9722	10030	B	1.0	2	6	7	1,
10100	10446	B	0.98	2	7	8	2023,
10468	11982	B	0.96	2	8	9	and
12036	12254	B	0.84502	2	9	10	we
12292	12446	B	0.99996	2	10	11	are
12468	12702	B	0.99504	2	11	12	in
12756	13070	B	1.0	2	12	13	the
13140	13994	B	0.99938	2	13	14	closing
14122	14890	B	0.99993	2	14	15	discussion
14970	15658	B	0.93305	2	15	16	section
15754	16400	B	0.99926	2	16	17	for
16770	17520	B	0.99999	2	17	18	this
18530	18990	B	1.0	2	18	19	first
19060	19562	B	0.99989	2	19	20	instance
19626	19854	B	1.0	2	20	21	of
19892	20218	B	0.99925	2	21	22	active
20234	20666	B	0.35617	2	22	23	inference
20698	20846	B	1.0	2	23	24	for
20868	20958	B	1.0	2	24	25	the
20964	21182	B	1.0	2	25	26	social
21236	22026	B	0.99991	2	26	27	sciences.
22218	22666	B	0.74211	2	27	28	It's
22698	22846	B	1.0	2	28	29	been
22868	22958	B	1.0	2	29	30	a
22964	23690	B	0.99997	2	30	31	journey.
23850	24186	B	0.99841	2	31	32	I'm
24218	24366	B	1.0	2	32	33	sure
24388	24538	B	0.99985	2	33	34	we'll
24554	24686	B	0.99998	2	34	35	have
24708	24894	B	0.99999	2	35	36	many
24932	25134	B	0.99996	2	36	37	fun
25172	25422	B	0.99999	2	37	38	things
25476	25694	B	1.0	2	38	39	to
25732	25934	B	0.99999	2	39	40	talk
25972	26560	B	0.76256	2	40	41	about
27010	27422	B	1.0	2	41	42	and
27476	28010	B	0.99934	2	42	43	explore
28090	28720	B	1.0	2	43	44	today.
29050	29414	B	0.98696	3	1	45	So
29452	30230	B	0.71407	3	2	46	Avil,
30730	31480	B	1.0	3	3	47	please
32170	32534	B	0.99997	3	4	48	take
32572	32822	B	0.99942	3	5	49	it
32876	33094	B	0.99999	3	6	50	from
33132	33526	B	0.99998	3	7	51	here
33628	33990	B	1.0	3	8	52	and
34060	34342	B	0.99984	3	9	53	maybe
34396	34566	B	0.99998	3	10	54	give
34588	34774	B	0.94731	3	11	55	an
34812	35426	B	0.72533	3	12	56	overview
35538	35814	B	1.0	3	13	57	of
35852	36006	B	0.99998	3	14	58	what
36028	36226	B	0.95359	3	15	59	we're
36258	36358	B	0.97745	3	16	60	going
36364	36774	B	0.74	3	17	61	to
36892	37270	B	0.99977	3	18	62	do
37340	37622	B	1.0	3	19	63	and
37676	37894	B	0.99995	3	20	64	talk
37932	38134	B	1.0	3	21	65	about
38172	38760	B	1.0	3	22	66	today.
41210	41622	A	0.71518	4	1	67	Okay,
41676	41894	A	0.99954	4	2	68	so
41932	42086	A	0.99997	4	3	69	this
42108	42294	A	0.6316	4	4	70	is
42332	42726	A	0.63	4	5	71	the
42828	43314	A	0.55605	4	6	72	conclusion
43362	43714	A	0.79221	4	7	73	session
43762	43926	A	1.0	4	8	74	of
43948	44230	A	0.97421	4	9	75	our
44300	44630	A	0.99806	4	10	76	course
44700	44934	A	0.9997	4	11	77	on
44972	45266	A	0.96872	4	12	78	active
45298	46158	A	0.8467	4	13	79	inference
46354	46906	A	0.65479	4	14	80	for
47008	47322	A	1.0	4	15	81	the
47376	47690	A	0.99995	4	16	82	social
47760	48374	A	0.76192	4	17	83	science.
48502	48746	A	0.99996	4	18	84	We
48768	49002	A	0.99992	4	19	85	have
49056	49514	A	0.99931	4	20	86	talked
49632	50374	A	0.88365	4	21	87	extensively
50422	50634	A	0.99999	4	22	88	about
50672	50966	A	0.99586	4	23	89	active
50998	51414	A	0.92265	4	24	90	inference,
51462	51866	A	0.99753	4	25	91	maybe
51968	52282	A	0.99998	4	26	92	less
52336	52934	A	0.99847	4	27	93	extensively
52982	53482	A	0.98058	4	28	94	about
53616	53914	A	0.85079	4	29	95	for
53952	54154	A	1.0	4	30	96	the
54192	54490	A	0.99976	4	31	97	social
54560	54902	A	0.82879	4	32	98	science
54966	55770	A	0.91103	4	33	99	parts.
56110	56474	A	0.99817	4	34	100	So
56512	56714	A	1.0	4	35	101	the
56752	57062	A	0.97359	4	36	102	goal
57126	57354	A	1.0	4	37	103	of
57392	57642	A	1.0	4	38	104	the
57696	58086	A	0.99989	4	39	105	session
58118	58266	A	0.9999	4	40	106	would
58288	58474	A	0.99861	4	41	107	be
58512	58966	A	0.54965	4	42	108	basically
59088	59374	A	1.0	4	43	109	to
59412	60110	A	0.61493	4	44	110	assess
60610	61022	A	0.99998	4	45	111	what
61076	61438	A	0.99999	4	46	112	we
61524	61822	A	0.99994	4	47	113	talked
61876	62142	A	0.99996	4	48	114	about
62196	62366	A	1.0	4	49	115	and
62388	62574	A	0.99998	4	50	116	how
62612	62814	A	0.99996	4	51	117	it
62852	63054	A	0.99993	4	52	118	is
63092	63514	A	0.9999	4	53	119	relevant
63562	63726	A	1.0	4	54	120	or
63748	63934	A	0.99997	4	55	121	not
63972	64126	A	1.0	4	56	122	to
64148	64238	A	1.0	4	57	123	the
64244	64586	A	0.99983	4	58	124	practice
64618	64766	A	0.76	4	59	125	of
64788	65022	A	0.99421	4	60	126	social
65076	65790	A	0.82131	4	61	127	sciences.
68070	68820	A	0.62262	5	1	128	Basically,
69270	69586	A	0.99996	5	2	129	this
69608	69794	A	0.94288	5	3	130	is
69832	69986	A	1.0	5	4	131	a
70008	70446	A	0.99999	5	5	132	discussion
70478	70766	A	0.99771	5	6	133	session,
70798	70946	A	0.99994	5	7	134	so
70968	71106	A	0.99993	5	8	135	there
71128	71314	A	0.99975	5	9	136	is
71352	71554	A	0.99998	5	10	137	no
71592	71938	A	0.99999	5	11	138	clear
72024	72418	A	0.99997	5	12	139	plan.
72504	72850	A	0.99923	5	13	140	But
72920	73198	A	0.85091	5	14	141	I'd
73214	73346	A	0.99977	5	15	142	like
73368	73554	A	1.0	5	16	143	to
73592	74180	A	0.99999	5	17	144	address
74630	75090	A	0.99998	5	18	145	how
75160	75662	A	0.99948	5	19	146	formally
75726	76046	A	0.75367	5	20	147	active
76078	77006	A	0.98067	5	21	148	inference
77198	77934	A	0.99803	5	22	149	accounts
77982	78494	A	0.99997	5	23	150	for
78632	79154	A	0.97103	5	24	151	agency
79202	79366	A	1.0	5	25	152	and
79388	79906	A	0.73939	5	26	153	normativity
79938	80086	A	1.0	5	27	154	and
80108	80514	A	0.9995	5	28	155	identity
80562	80774	A	0.57396	5	29	156	as
80812	80918	A	1.0	5	30	157	a
80924	81046	A	0.99995	5	31	158	kind
81068	81398	A	0.57	5	32	159	of
81484	82002	A	0.63524	5	33	160	integrated
82066	83058	A	0.69735	5	34	161	phenomenon,
83234	83574	A	1.0	5	35	162	how
83612	84006	A	0.99998	5	36	163	it
84108	84422	A	0.99997	5	37	164	can
84476	85058	A	0.99486	5	38	165	compare
85154	85558	A	0.96	5	39	166	or
85644	86134	A	0.99942	5	40	167	add
86252	86630	A	0.96	5	41	168	to
86700	86982	A	0.57465	5	42	169	our
87036	87634	A	0.9492	5	43	170	ground
87762	88440	A	0.94	5	44	171	or
88810	89314	A	0.99967	5	45	172	clash
89362	89670	A	0.94565	5	46	173	with,
89740	89878	A	1.0	5	47	174	I
89884	90066	A	0.99993	5	48	175	don't
90098	90582	A	0.99838	5	49	176	know,
90716	91394	A	0.95785	5	50	177	sociological
91442	91606	A	0.93	5	51	178	and
91628	91998	A	0.98152	5	52	179	political.
92034	92330	A	0.52551	5	53	180	Model
92400	92778	A	1.0	5	54	181	of
92864	93334	A	0.9867	5	55	182	agency
93382	93498	A	1.0	5	56	183	and
93504	93626	A	0.82	5	57	184	of
93648	93882	A	0.99992	5	58	185	social
93936	94342	A	0.99778	5	59	186	evolution
94406	94586	A	0.93	5	60	187	and
94608	94938	A	0.94	5	61	188	of
95024	95238	A	0.83	5	62	189	et
95254	95478	A	0.98486	5	63	190	cetera,
95494	95638	A	0.84	5	64	191	et
95654	96022	A	0.84145	5	65	192	cetera.
96086	96266	A	0.99978	5	66	193	All
96288	96474	A	0.84	5	67	194	the
96512	96902	A	0.99958	5	68	195	topics
96966	97146	A	0.99999	5	69	196	that
97168	97306	A	0.99999	5	70	197	we
97328	97686	A	0.96916	5	71	198	addressed,
97718	97866	A	0.99999	5	72	199	which
97888	98026	A	0.99999	5	73	200	are
98048	98890	A	0.99854	5	74	201	numerous
99550	100300	A	1.0	5	75	202	and
