docLabel	sp	myTime	myTimeDisplay	myTimeSRT
AATxtBk_C01-20	A	90	00:00	00:00:00,090
AATxtBk_C01-20	A	311580	05:11	00:05:11,825
AATxtBk_C01-20	A	572810	09:32	00:09:32,197
AATxtBk_C01-20	A	705050	11:45	00:11:45,400
AATxtBk_C01-20	A	893350	14:53	00:14:53,102
AATxtBk_C01-20	A	1018080	16:58	00:16:58,230
AATxtBk_C01-20	A	1441298	24:01	00:24:01,298
AATxtBk_C01-20	A	1581250	26:21	00:26:21,426
AATxtBk_C01-20	A	1654982	27:34	00:27:34,493
AATxtBk_C01-20	A	2043820	34:03	00:34:03,840
AATxtBk_C01-20	A	2166750	36:06	00:36:06,951
AATxtBk_C01-20	A	2328680	38:48	00:38:48,101
AATxtBk_C01-20	A	2671170	44:31	00:44:31,408
AATxtBk_C01-20	A	3046180	50:46	00:50:46,747
AATxtBk_C01-20	A	3129560	52:09	00:52:09,818
AATxtBk_C01-20	B	193470	03:13	00:03:13,764
AATxtBk_C01-20	B	664990	11:04	00:11:04,999
AATxtBk_C01-20	B	2005470	33:25	00:33:25,808
AATxtBk_C01-20	B	2587190	43:07	00:43:07,330
AATxtBk_C01-20	B	3035360	50:35	00:50:35,736
AATxtBk_C01-20	C	282070	04:42	00:04:42,590
AATxtBk_C01-20	C	382560	06:22	00:06:22,475
AATxtBk_C01-20	C	777490	12:57	00:12:57,064
AATxtBk_C01-20	C	986710	16:26	00:16:26,916
AATxtBk_C01-20	C	1271510	21:11	00:21:11,146
AATxtBk_C01-20	C	1569940	26:09	00:26:09,414
AATxtBk_C01-20	C	1637510	27:17	00:27:17,476
AATxtBk_C01-20	C	2146410	35:46	00:35:46,937
AATxtBk_C01-20	C	2258900	37:38	00:37:38,037
AATxtBk_C01-20	C	3109110	51:49	00:51:49,804
