"Speaker Name","Start Time","End Time","Transcript"
"Unknown","00;00;09;13","00;00;46;17","All right. We are live. Welcome, everybody. Thank you for joining us live or in replay. This is active floor live stream number 23.0. It's May 27th 2021. And we're going to be talking about the paper embodied skillful performance And I'm Daniel I'm here with blue and Dean. So thanks for joining you to welcome everybody to the acting lab. We're a participatory online lab that is communicating, learning and practicing applied active inference You can find us at the links that we have laid out here."
"Unknown","00;00;47;11","00;01;11;21","This is a recorded in an archived live stream. So please provide us with feedback so that we can improve our work All backgrounds and perspectives are welcome to contribute here. And as far as video etiquette for livestreams, we'll be doing our best. We're heading into June, so soon in just a few weeks, and we'll be having discussion number 23.1 and two on this paper."
"Unknown","00;01;11;21","00;01;44;11","So today it's going to be about background and context. And then we're looking forward on June 8th and 15th, 20, 21 to be talking about this in a group setting so as stated, the goal of this 23.0 is to set the context for the upcoming dot one and dot two videos we're going to be discussing the paper embodied skillful performance where the action is, which is a collaboration of Eppolito, Gualtieri, Feresten and Ramstad."
"Unknown","00;01;44;27","00;02;06;02","And just like the other dot zeros, it's an introduction and a first pass to some of these ideas. It's not a review or a final word. We're going to go over the aims and claims, the abstract and roadmap, and then kind of walk through the figures plus a few of these ideas because there are a lot of cool ideas and it's an embodied paper."
"Unknown","00;02;06;02","00;02;29;14","It's about our movements and our behavior in the world. So hopefully that will lead all of us to have some fun ideas about what it means and where it applies. And of course, we're looking forward to the dot one and dot two discussions. So you can write any questions during this stream in the live chat, or you can write a comment or find a way to get that question to us otherwise and get in touch if you want to participate."
"Unknown","00;02;30;10","00;02;48;22","So just slide six, we're checking out this paper embodied skillful performance where the action is. And before we get to the aims and claims, maybe each of you any just top of the head thoughts. What made you excited or curious about this paper?"
"Unknown","00;02;53;04","00;03;14;03","I don't want to talk too much about this because it was a great paper, but I again could go off into the wilderness very rapidly. So I want to just kind of stick to what the what the basics of the paper are. And we'll worry about other ideas and point one and point two for me. Sounds great. Thanks for that contribution."
"Unknown","00;03;14;03","00;03;42;14","Blue. I've been just thinking a lot about, you know, related to this paper and other work I'm involved in right now, like how beliefs and desires and intentions map to action. So it was really kind of cool to see this perspective nice so maybe Blue want to start with an aim of the paper or I'll read it or better."
"Unknown","00;03;42;15","00;04;08;14","So I was just this is the aim of this paper is to discuss critically the limitations of instruction as to control theoretic models of skill for skillful performance. So that's the overall theme. Yep. Nice that they said it so clearly. So that's what they're trying to do. They're bringing up what's the instruction ist control theory model of skillful performance, which we're going to cover the background on."
"Unknown","00;04;08;27","00;04;50;09","And then they're going to show that that instruction assumption in its strong and weak form is imbued in the optimal motor control theory or OMC framework. And then coming in to save the day act of inference is going to be proposed as an alternative framework for understanding skillful performance. And they then conclude by suggesting that if we understand these generative models within act of inference as formal tools, then we may be able to have an account of skill performance that's based upon interactions rather than instructions."
"Unknown","00;04;50;20","00;05;21;04","So that's kind of cool because instructions are computers work and education is also sometimes framed as being about instruction rather than interaction. So here is the abstract and then either of you are welcome to add a thought, or it stands alone. When someone masters a skill, their performance looks to us like second nature. It looks as if their actions are smoothly performed without explicit, knowledge driven online monitoring of their performance."
"Unknown","00;05;21;19","00;05;52;06","Contemporary computational models in motor control theory however, our instruction ist, that is they cast skillful performance as a knowledge driven process. Optimal motor control theory, object as representative par excellence of such approaches casts skillful performance as an instruction instantiated in the brain that needs to be executed. Motor Command. This paper aims to show the limitations of such constructionist approaches to skillful performance."
"Unknown","00;05;52;20","00;06;25;29","We specifically address the question of whether the assumption of control theoretic models is warranted. Then they lay out the three sections or four sections of the paper. The first section of this paper examines the constructionist assumption, according to which skillful performance consists of the execution of theoretical instructions harnessed in motor representations. The second and third sections characterize the implementation of motor representations as motor commands, with the special focus on the formulations from the final sections of this paper."
"Unknown","00;06;25;29","00;06;43;05","Examine predictive coding and active inference behavioral modeling frameworks that descend but are distinct from object and argue that the instruction is to control theoretic assumptions are ill motivated in light of new developments in active inference. Any thoughts on that?"
"Unknown","00;06;45;08","00;07;20;21","Yet, Dean? So I think that that that there is a place for command and control, but it's not the only place where the sort of all in all embracing place. And I think that's what the paper sets out to try to show. Yes. They don't say there is no such thing as instruction. They just suggest that for talking about motor control and for skilled performance especially maybe there's a better way to frame it the roadmap is shown here, so it starts with an introduction section."
"Unknown","00;07;21;17","00;07;55;11","They then introduce their whipping horse the scapegoat, the instruction ist model of skillful performance and discuss how motor representations are playing the role essentially of motor commands in a sort of brain instructing the body model of motor behavior. They talk about how motor commands are representational and we'll talk a little bit about representations as well, and then connect the ideas of motor commands and constructionism to optimal control theory."
"Unknown","00;07;55;22","00;08;27;07","So basically saying in order to achieve that kind of optimal or even adequate control instructions are being sent to the motor departments of the university from a non motor department like the nervous system in section six, less control, more action. They try to move the discussion from simply optimal control to a broader consideration of academics, of biological systems frame generally as in the case of predictive coding and active inference."
"Unknown","00;08;28;07","00;08;58;15","And then in section seven they discuss how motor control again building up this argument that it's about interactions, not just instructions. They frame motor control as being a mode of sensory motor engagement with the world. And even that word sensory motor kind of suggests that there's going to be a non duality between sense and action, which brings us of course to active inference and the conclusion and also the after the conclusion there's a box where they define active inference and free energy and some other terms."
"Unknown","00;08;59;02","00;09;26;21","So that's the road map. Any thoughts on the road map or we'll just keep on going? Nice. OK, the key words were laid out by the author's skillful performance. It's right there in the title. So not to surprising that it's a keyword. They also talk about optimal control theory, constructionism, motor representation, action oriented representations, and our favorite act of inference."
"Unknown","00;09;27;03","00;09;50;21","So we're going to now meander through these keywords and define it, try to use the author's own words to see how they framed the keyword. And then also just because we're having fun here, in this trio, we took it in a few different ways and brought up some related ideas. And so I think this will be a fun walk through."
"Unknown","00;09;52;11","00;10;23;26","So I'll read the author's definition of skillful performance. And then both of you, please add so skillful performance in the paper is defined as as opposed to bear movements such as breathing and blinking. Skillful performances are intelligent bodily activities which harness knowledge about how to perform certain movements expertly. And just to describe some of the expert movements that we see on this slide we have a basketball sports ball being played with a free throw."
"Unknown","00;10;24;13","00;10;53;05","We have a pilot. This is kind of an extended, skillful performance involving a flight deck. And in the cockpit, we have various styles of dance and performance and martial arts and interaction, whether touching somebody or not touching somebody. These are all skillful activities that people can train their entire life to enable the performance of. So either of you, I'm sure you can jump in on this key term."
"Unknown","00;10;54;11","00;11;12;17","So blue. So yeah, I'll jump in. You know, I thought like, of course, these are all very physical and like sensory motor. But there's also I mean, I guess all things are, but like music I think was brought up in the paper that's not here. And I think about stuff I've done, like, you know, and think about like surgery, right?"
"Unknown","00;11;12;17","00;11;30;17","Like, like what a surgeon does. Like, they go, that is a skillful performance. It might not be in front of others but like you have to just kind of know and like guided by your kinesthetic memory, like any kind of aseptic technique lab work. I'm sure you've done some white lab work, Daniel, like where it's like you come in and it's like you just have to flow through it."
"Unknown","00;11;31;07","00;11;41;20","Yeah. Pipetting. Yup. They have robots for that now, and that's the joke. How do you know someone's a biologist? They can take the cap of the toothpaste off and put it back on with one hand."
"Unknown","00;11;43;28","00;12;00;27","That's what we do with bottles of reagents so that when you get it, it takes so much time like to think about it like at first, and then you just do it without thinking about it. Like, it's, it's so there's this ironic, like, where you're consciously like trying to do it with one hand and not touch the other thing."
"Unknown","00;12;00;27","00;12;29;21","And then like after you do it for so many years, it just becomes second nature then. Yeah, I just it was interesting to me because I don't know when, when the line is crossed and you go from a autonomic bitch, you response to the part about blinking, the ones that I don't think about versus the ones when my, my spouse she looks at me and I wasn't aware of it in the past, but she was using those blinks in a certain way and was very effective."
"Unknown","00;12;29;28","00;12;57;21","I went way over my head but she was sending a signal and it worked. So is it I again, it can come down even to it can come to thinking and not thinking about it and it can also come to sometimes what we notice and don't notice. I agree and not to generalize too rapidly, but perhaps active inference can describe the entire continuum of performance."
"Unknown","00;12;58;00","00;13;22;14","And so we're almost dismantling this idea of skilled performance because that makes it sound like there's going to be a distinction between skilled and unskilled, whereas walking is a skill and there's so many different capacities and constraints and ways that the body adapts to itself and its needs. So it's something that you can learn. And anyone who's had a physical injury or needs to go to physical therapy, it's relearning as well."
"Unknown","00;13;22;23","00;13;55;00","So I think it's a big way to talk about motor behavior, but it's almost like saying if we can clear this high bar, if we can have an active inference account that is playing piano or doing martial arts, then surely we can have one that is more at a unskilled level, but it's still a skill OK, nice. So then obviously the video, I don't think you'll see it, but I'm playing the video in the background of yellow on a plant hybrid hybrid plant robot hybrid."
"Unknown","00;13;55;00","00;14;24;01","And this is from the MIT Media Lab. So Blue, what made you want to put this video here while it's playing so I just kept thinking like they kept using the the terminology motor plant and having seen this video, like I was like, oh, motor plants. That reminds me of this motor, a plant that's attached to a motor and the mechanisms that are used for motion in the plants which is awesome."
"Unknown","00;14;24;09","00;14;44;28","So I just, I don't know, wanted to put it in there and just see if maybe our active inference active in for plants applies across you know, all domains of life. Yep. Very nice. So it's kind of like we know that active inference is a scale free framework, but also it sort of doesn't have a human centered frame either."
"Unknown","00;14;45;09","00;15;13;03","So this is a plant that in the video you can see it's using it's signaling processes to react to stimuli and move back and forth between these two lights. So it's having it's kind of like a a person in a mobility device or you're giving it a new affordance by modifying its niche. And so just like we're rethinking skilled versus unskilled, we're also maybe rethinking who gets to have behavior."
"Unknown","00;15;13;23","00;15;37;02","And that made me think of a paper from 1989 by my Ph.D. advisor, Deborah Gordon, and a collaborator Silverton, where they laid out a framework for plant behavior. And they just plainly wrote out here we use the term behavior to mean what a plant or animal does in the course of an individual's lifetime in response to some event or change in its environments."
"Unknown","00;15;37;18","00;16;00;12","So it's like, it's what things do you know just do it. That's behavior and that's kind of how action is in active inference whether you're active state is you can only move one finger or you can move all your fingers. Those are your active state affordances. So we want to have a framework that is able to accommodate differences in individuals or even species in how they behave."
"Unknown","00;16;01;24","00;16;23;29","Can I add one thing, Daniel? I think that the the we the adding of the wheels and you've heard that you've heard the well cliche the game, it's a game changer. But essentially the rules changed in that video. And that's and that's when the rules change. The behaviors can modify. And I think that's one of the things that comes out in this paper later on."
"Unknown","00;16;23;29","00;16;44;28","If we want to include that, we want to sort of inflated up to that level. Nice. And the skill of performance of music. You know, if somebody is a really good at like drumming on their own body or using their voice box or beatboxing like those are all sort of on board tools and affordances that we have. People can clap really well, do all sorts of stuff like that."
"Unknown","00;16;45;07","00;17;23;17","But once you start talking about physical instrumentation, whether it's a spoon or a violin or drum set, you're talking about kind of modifying your niche and being able to undertake skilled performance with your new tools. So again, extended, embedded and cultured cognition. The four is active inference. It's right there. That's why we want to think broadly about skill performance here and, you know, invite into this conversation whether a technical minded person or somebody who considers some of their own behaviors to be skilled performances."
"Unknown","00;17;23;24","00;17;54;27","How does this remark on them it brings us to what the authors call the paradox of skillful performance. So they write, here's the paradox seemingly paradoxical relationship between action and knowledge. Action both requires knowledge and is inhibited by knowledge. Skillful performance involves both an exquisite sensitivity to cultural norms and situational context, but also kind of requires us to put that aside, at least consciously, while it's happening."
"Unknown","00;17;55;26","00;18;12;23","How then to make sense of the relation between knowledge and skillful performance? Surely knowledge is involved in skillful performance, but is it entirely in the form of a theory that ought to be executed as a top down instruction? Anything to add on this paradox?"
"Unknown","00;18;15;21","00;18;40;28","I think that you can have thinking as doing and then you can have doing is doing. And I think this is talking to some of the ideas around the quieting of the mind piece. So instead of always having these commands coming through, you don't have to think about it so much anymore. Some yeah, I like the idea that, you know, knowledge is inhibits."
"Unknown","00;18;40;28","00;19;08;06","So it requires action, requires knowledge but it's also inhibited by it. Like if you're it lends itself to the kind of overthinking process, right? Like you're overthinking it. You're never going to get it. It's like I think someone was just speaking on Tuesday about like holding the butterfly. Was it Steven? You know, like it's like when you grip an idea, like, I want to ride a bicycle or play the piano you have to hold it and like let it rest in your hand but don't, like, squeeze it or you'll, you'll kill the butterfly."
"Unknown","00;19;08;12","00;19;30;07","And that kind of, like, reminds me of this knowledge. Like, if you're overthinking the process of playing the piano, like, you're going to get it all wrong. Yep. If you grab the handlebar too tight or grab your dance partner too tight, and then when you take it into the area, like post poetry recitation or playing a classical music piece, are they thinking about the sheet music?"
"Unknown","00;19;30;07","00;19;51;03","Is there internal representation or knowledge? What is enabling that performance? That's kind of what we're going to be exploring. So they motivate that paradox as being something that has to be explained why do people choke when they think too much about their golf swing or their tennis swing? And we'll come back to flow and thinking about that later on."
"Unknown","00;19;52;18","00;20;11;23","There has to be like this correct relational distance from the task that you're trying to to perform. And I think that that is, you know, embodied by this sentence and action is requires knowledge and is inhibited by it. You have to be the right distance away from it. Like if you're too close, it doesn't make sense. And if you're too far away, it doesn't make sense."
"Unknown","00;20;12;23","00;20;36;12","Yep. Cool. Yeah. I don't want to add one other thing. Like yesterday I was walking in the park and there's three kids that were zooming down the hill on their scooters. And the first kid was making the sound. We like this like not we as in she was having a good time, but she felt she had to put the reflective and the analytical on it because she was going first."
"Unknown","00;20;36;25","00;21;01;16","She wasn't. She wasn't thinking about how much fun she was having. She was thinking about, Oh, I'm supposed to say this is exciting, even though I'm really not sure if I'm going to go off into the trees or whatever. And so it's fascinating how we kind of get habituated to this idea that in a cultural setting, we have to let others know we're having fun when really what we're trying to do is not fall off the scooter."
"Unknown","00;21;01;16","00;21;16;15","Right. Like, that's that's a big part of this this overthinking piece. Nice. And a roller coaster where you can't change the way that the roller coaster is working. But, you know, it just erupts. People screaming or something like that. What is going on there?"
"Unknown","00;21;19;17","00;21;54;00","Optimal or laughing in a standup comedy situation. So optimal control theory. So that's OCD and they define OCD is a field in mathematical optimization that deals with finding a control for a dynamical system. But they spend most of the discussion, of course, for the focus on motor behavior. And so they introduce the, oh, see, empty optimal control motor theory and write OMC is a label for the modeling tools used to study motor behavior and its neural processing."
