"Start Time","End Time","Transcript"
"00;00;11;14","00;00;11;19","All"
"00;00;11;19","00;00;11;29","right."
"00;00;11;29","00;00;12;13","Hello"
"00;00;12;13","00;00;12;26","and"
"00;00;12;26","00;00;13;08","welcome,"
"00;00;13;08","00;00;14;02","everyone."
"00;00;14;02","00;00;14;11","It's"
"00;00;14;11","00;00;14;19","March."
"00;00;14;19","00;00;15;10","17th."
"00;00;15;10","00;00;16;23","2022."
"00;00;16;23","00;00;16;28","We're"
"00;00;16;28","00;00;17;06","here"
"00;00;17;06","00;00;17;14","in"
"00;00;17;14","00;00;17;26","Acton."
"00;00;17;26","00;00;18;10","Five"
"00;00;18;10","00;00;18;18","live"
"00;00;18;18","00;00;18;28","stream"
"00;00;18;28","00;00;19;09","number"
"00;00;19;09","00;00;20;24","40.1"
"00;00;20;24","00;00;21;12","discussing"
"00;00;21;12","00;00;21;21","a free"
"00;00;21;21","00;00;22;03","energy"
"00;00;22;03","00;00;22;16","principle"
"00;00;22;16","00;00;22;29","for"
"00;00;22;29","00;00;23;12","generic"
"00;00;23;12","00;00;23;21","quantum"
"00;00;23;21","00;00;24;18","systems."
"00;00;25;06","00;00;25;17","Welcome"
"00;00;25;17","00;00;25;28","to the"
"00;00;25;28","00;00;26;09","Acton"
"00;00;26;09","00;00;27;01","Flat."
"00;00;27;10","00;00;27;18","We're"
"00;00;27;18","00;00;27;19","a"
"00;00;27;19","00;00;28;14","participatory"
"00;00;28;14","00;00;28;25","online"
"00;00;28;25","00;00;29;05","lab"
"00;00;29;05","00;00;29;15","that is"
"00;00;29;15","00;00;30;02","communicating,"
"00;00;30;02","00;00;30;14","learning"
"00;00;30;14","00;00;30;18","and"
"00;00;30;18","00;00;31;06","practicing"
"00;00;31;06","00;00;31;18","applied"
"00;00;31;18","00;00;31;26","active"
"00;00;31;26","00;00;32;23","inference."
"00;00;33;06","00;00;33;11","This"
"00;00;33;11","00;00;33;15","is"
"00;00;33;15","00;00;34;00","recorded"
"00;00;34;00","00;00;34;06","in an"
"00;00;34;06","00;00;34;20","archived"
"00;00;34;20","00;00;34;26","live"
"00;00;34;26","00;00;35;06","stream"
"00;00;35;06","00;00;35;16","so"
"00;00;35;16","00;00;35;26","please"
"00;00;35;26","00;00;36;05","provide"
"00;00;36;05","00;00;36;08","us"
"00;00;36;08","00;00;36;28","with feedback"
"00;00;36;28","00;00;37;04","so"
"00;00;37;04","00;00;37;16","we can"
"00;00;37;16","00;00;38;02","improve"
"00;00;38;02","00;00;38;07","our"
"00;00;38;07","00;00;38;28","work."
"00;00;39;04","00;00;39;10","All"
"00;00;39;10","00;00;39;28","backgrounds"
"00;00;39;28","00;00;40;01","and"
"00;00;40;01","00;00;40;22","perspectives"
"00;00;40;22","00;00;41;03","are"
"00;00;41;03","00;00;41;14","welcome"
"00;00;41;14","00;00;42;03","here."
"00;00;42;03","00;00;42;15","All Q"
"00;00;42;15","00;00;43;11","RF"
"00;00;43;18","00;00;43;28","and"
"00;00;43;28","00;00;44;09","video"
"00;00;44;09","00;00;44;21","etiquette"
"00;00;44;21","00;00;45;06","for"
"00;00;45;06","00;00;46;07","Livestream"
"00;00;46;07","00;00;46;16","will"
"00;00;46;16","00;00;46;25","be"
"00;00;46;25","00;00;47;09","hopefully"
"00;00;47;09","00;00;48;06","following"
"00;00;48;11","00;00;48;14","to"
"00;00;48;14","00;00;48;19","learn"
"00;00;48;19","00;00;49;07","more"
"00;00;49;07","00;00;49;16","about"
"00;00;49;16","00;00;49;28","Active"
"00;00;49;28","00;00;50;08","Lab."
