start	end	speaker	sentiment	confidence	text
560	1110	A	0.546256959438324	You.
3000	4070	A	0.5579421520233154	Hello everyone.
4760	11444	A	0.8984872698783875	We're in our first discussion of chapter seven in cohort three.
11642	20790	A	0.8932943940162659	So let's head over to chapter seven and we will come to the questions.
21960	37550	A	0.9065021872520447	But let's just start with anyone who wants to do you want to just give a general comment or any reflection or thought on seven or anything up to this point?
43020	45610	A	0.8478419184684753	Ali and then anyone else?
49020	49432	B	0.46103888750076294	Yes.
49486	62140	B	0.9059278964996338	So chapter seven is basically the application of the first half of chapter four in terms of modeling discrete time situations.
62800	96330	B	0.8777127265930176	And it goes through a number of case studies in order to show how the matrices A-B-C and D can be constructed in various situations and the challenges or rather the concerns we may have when constructing such matrices in order to have a viable discrete time model for each situation.
97180	104110	B	0.8597369194030762	So, yeah, that's basically the premise of chapter seven.
106560	108220	A	0.9811747074127197	Awesome, thank you.
108370	109644	A	0.570740818977356	Totally agree.
109842	114776	A	0.8243458271026611	Just like chapters two and three with low road and the high road, we're kind of like a pair.
114968	121740	A	0.9154086709022522	Chapters seven and eight are kind of like a pair because seven is going to go into discrete time modeling.
121900	125600	A	0.8864356875419617	Chapter eight is on continuous time and hybrid modeling.
126180	132710	A	0.9170852303504944	Does anyone else want to make any just overall reflection or comment on chapter seven?
154400	161560	A	0.7566260099411011	All right, I'm checking if there's any okay.
162430	164234	A	0.8280325531959534	Does anyone have any question at all?
164272	174694	A	0.8966473937034607	Otherwise we'll turn first to these questions, start with the written questions we have and then just approach it from there.
174832	178560	A	0.8969634771347046	Does anyone have anything else that they want to consider first though?
185940	203684	A	0.8271192908287048	Okay, I'm putting in the chat, that's the social sciences link, but here's the chapter seven link in the chat and so you can follow along there.
203882	214810	A	0.7133975028991699	Also please upvote the questions that are interesting to you because the questions that have a bunch of upvoted points we're going to make the short videos for.
217420	229310	A	0.7619198560714722	Okay, so we'll just go to the I'm going to unvote all the questions from my own you can still vote for them, but I'm just going to unvote them so that once we get to them, I'll vote for them.
231960	232710	A	0.584351658821106	Okay.
234540	241530	A	0.8716776967048645	All right, first question here's, chapter seven.
241900	244180	A	0.8457105755805969	Chapter seven begins with a quotation.
244260	246184	A	0.9221367835998535	What I cannot create, I do not understand.
246302	250696	A	0.8959704041481018	Richard Feigman, what do you think this means in the context of active inference?
250728	278300	A	0.7230881452560425	Specifically, I can't remember exactly who added this in a previous cohort, but they gave a mild and a stronger answer.
278990	282586	A	0.7339805364608765	The mild answer is you have to learn by doing.
282688	288090	A	0.8310170769691467	You actually have to build the generative model to understand active inference.
290430	293662	A	0.625892698764801	And then the stronger answer goes even beyond that.
293796	305780	A	0.568023681640625	And it's not just that you have to build the generative model, you actually have to have something that escapes your hands and does something interesting to really test the method and understand it.
308230	311700	A	0.8893074989318848	Anyone else want to add a comment on this?
317750	323302	A	0.9008574485778809	Okay, kind of a warm up question, but anyone else want to add anything on this?
323356	325480	A	0.9221367835998535	What I cannot create, I do not understand.
326330	330380	A	0.9260345697402954	Otherwise we'll come into the more specifics of the chapter seven now.
336350	343980	A	0.7582747936248779	Okay, so in that case, I'm just going to go with the most upvoted questions.
348050	348800	A	0.584351658821106	Okay.
353340	353960	A	0.4896697998046875	All right.
354030	356596	A	0.7995691895484924	This is on page 130, the textbook they wrote.
356708	368968	A	0.8563452363014221	This choice, which we're going to look to the textbook in a second, speaks to the classical exploration exploitation dilemma and psychology, a dilemma that is resolved under active inference.
369144	370750	A	0.8433384895324707	What do you think about this?
371280	386124	A	0.7525153756141663	Okay, so the setting that's being considered is decision making under uncertain payoff or reward structure.
386252	391876	A	0.5917840003967285	So you think there's two slot machines, one of them pays out 50% of the time.
392058	394470	A	0.6697199940681458	You don't know how much the other one pays out.
394840	406664	A	0.4654337167739868	So you could continue to get 50% that would be exploit, or you could explore, and it might be better than 50%, it might be worse than 50%.
406782	411900	A	0.6743339896202087	And so that is sometimes called the exploration exploitation dilemma.
412480	420140	A	0.924517035484314	Does anyone want to give a comment or a related question on how is active inference going to be approaching Explore exploit?
428990	442730	C	0.8980744481086731	Michael yeah, I just wanted to both affirm that I found the mathematical representation of these two ideas, that it's a trade off very interesting.
442900	457060	C	0.542826235294342	But to describe them as resolved is something that I find might be a little more overdescribed, if you will.
460410	470294	C	0.8040491938591003	Maybe the word is this formula describes the trade off or as a way of representing it, but resolution is a much more open topic.
470342	476780	C	0.8280563950538635	So just thought I would give a response, give feedback and say, well.
478590	479962	A	0.5567741394042969	Yeah, that's it.
480016	488240	A	0.6950609087944031	Yes, maybe resolve in the sense of like a high resolution image, like we can see it.
488690	496946	A	0.7273507118225098	We've resolved the dilemma by perceiving it not we have explained it away or said that there is no trade off.
497128	505570	A	0.7731239199638367	I believe this was Eric Sounds previously, who kind of contested the idea that Explore exploit is a dilemma.
507290	508898	A	0.6719316244125366	It's not a dilemma.
508994	511474	A	0.5702438354492188	There's not two options that are intrinsically opposed.
511522	514790	A	0.8026025891304016	There's just one integrated behavioral choice.
515850	525450	A	0.7621304988861084	All of this being said, let's look at how Explore exploit our approach differently in active inference.
