key	relevance
Technology&Computing>ArtificialIntelligence	1.0
MedicalHealth>DiseasesAndConditions>EyeAndVisionConditions	0.36442187428474426
Sports>PokerAndProfessionalGambling	0.352278470993042
EventsAndAttractions>Casinos&Gambling	0.28883394598960876
BusinessAndFinance>Economy>Commodities	0.22830596566200256
BusinessAndFinance>Industries>PowerAndEnergyIndustry	0.21948710083961487
Science	0.21704381704330444
BusinessAndFinance>Economy>Currencies	0.20810823142528534
BusinessAndFinance>Business>BusinessUtilities	0.19807319343090057
Technology&Computing>Computing>DataStorageAndWarehousing	0.19519498944282532
BusinessAndFinance>Industries>MechanicalAndIndustrialEngineeringIndustry	0.18523861467838287
PersonalFinance>HomeUtilities>GasAndElectric	0.16822189092636108
BusinessAndFinance>Business>GreenSolutions	0.1673325151205063
PersonalFinance>HomeUtilities	0.15895968675613403
Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases	0.15427355468273163
MusicAndAudio	0.1363500952720642
Hobbies&Interests>ContentProduction>FreelanceWriting	0.12443982064723969
Science>Physics	0.10423848778009415
Shopping>LotteriesAndScratchcards	0.1012125015258789
Technology&Computing>Computing	0.09878385812044144
