docLabel	sp	myTime	myTimeDisplay	myTimeSRT
AATxtBk_C03-16	A	560	00:00	00:00:00,560
AATxtBk_C03-16	A	106560	01:46	00:01:46,015
AATxtBk_C03-16	A	497128	08:17	00:08:17,501
AATxtBk_C03-16	A	581230	09:41	00:09:41,281
AATxtBk_C03-16	A	864380	14:24	00:14:24,813
AATxtBk_C03-16	A	968540	16:08	00:16:08,735
AATxtBk_C03-16	A	1147800	19:07	00:19:07,034
AATxtBk_C03-16	A	1424500	23:44	00:23:44,287
AATxtBk_C03-16	A	1696280	28:16	00:28:16,529
AATxtBk_C03-16	A	1749600	29:09	00:29:09,576
AATxtBk_C03-16	A	2218640	36:58	00:36:58,003
AATxtBk_C03-16	A	3437470	57:17	00:57:17,096
AATxtBk_C03-16	B	49020	00:49	00:00:49,997
AATxtBk_C03-16	B	1268620	21:08	00:21:08,143
AATxtBk_C03-16	C	428990	07:08	00:07:08,879
AATxtBk_C03-16	C	526910	08:46	00:08:46,798
AATxtBk_C03-16	C	830578	13:50	00:13:50,535
AATxtBk_C03-16	C	930800	15:30	00:15:30,417
AATxtBk_C03-16	C	1692600	28:12	00:28:12,525
AATxtBk_C03-16	C	2185052	36:25	00:36:25,970
AATxtBk_C03-16	C	3429310	57:09	00:57:09,088
AATxtBk_C03-16	D	1068700	17:48	00:17:48,676
AATxtBk_C03-16	D	1731780	28:51	00:28:51,564
