"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;32;21","00;00;57;14","Hello and welcome everyone. It's May 18th. 20, 22 and we are in active flight live stream number 44.1 on the therapeutic alliance as active inference the role of therapeutic touch in synchrony. Welcome to the Active Lab We're a participatory online lab that is communicating, learning and practicing applied active inference. You can find us at the links on this slide."
"Speaker 1","00;00;58;06","00;01;35;02","This is a recorded and an archived live stream. So please provide feedback so we can improve our work. All backgrounds and perspectives are welcome and we'll be following video etiquette for livestreams so if you want to learn more about live streams or any of the other projects that are happening in the active lab, head over to Active Inference dot org OK, today we're in Livestream number 44.1, and we are learning and discussing around this paper Therapeutic Alliance as active inference by McPartlin, certainly Kristen and SS."
"Speaker 1","00;01;35;11","00;02;14;03","And we're really honored and appreciative to have a bunch of authors joining us today and also Ian and Ian. I did a zero last week, so for any context one might want to check out the dot zero. Otherwise in the dot one today and in the dot to next week, we're going to open up and develop threads and have the opportunity to address any questions that people are having in the live chat or submitted to us otherwise and just take notes and have spontaneity and see where this goes because it's a really exciting area of research."
"Speaker 1","00;02;14;12","00;02;43;14","So we're just going to start with that all. Say hello and then pass to Ian and then we'll hear from the authors with any context. So I'm a researcher in California and was very interested in this integration of a lot of perspectives from like the ecological and the developmental and kind of bringing it towards practice, which I hope we can continue discussion around."
"Speaker 1","00;02;43;14","00;02;44;25","And I'll pass it to Ian."
"Speaker 2","00;02;49;25","00;03;17;29","Thank you, Daniel. So my name's Ian. I am based in England. I work as a hands on manual therapist. I have a background in clinical and surgical sciences, but also do a little bit of research now around the topic of interception. And this is where the work of these authors caught my attention. The whole series actually on activism and active inference."
"Speaker 2","00;03;17;29","00;03;54;23","It's kind of where I've arrived at in the last year and I'm interested in both how we talk about these ideas to patients. So if in service of helping them update the meaning, they sort of give to the situation therein. And also from a research point of view, you know, some how how we might be able to drive forward some new questions in research around health Thank you."
"Speaker 2","00;03;54;23","00;03;59;09","Over to whoever's next OK."
"Speaker 3","00;04;00;05","00;04;39;23","So I'm sure, yes, there is I'm based between Malta and Italy. I'm an osteopath, so research so my main interests are on the things we're talking about here today. So inactive is active in Friends, the sort of management of of of chronic pain and complexity in clinical practice. A bit of background apart from from osteopathy. My PhD was exploring the role of multi-sensory integration in during our patient in osteopathy you know, several moons ago."
"Speaker 3","00;04;39;23","00;04;59;05","So that's, that was my sort of early dove into this kind of world back in the sort of late 2000 years when people start talking about Bayesian models to explain multi-sensory integration and so on. So is where we're kind of things start from."
"Speaker 4","00;05;03;17","00;06;00;29","Hi, I'm Francesco, Italian, based in Italy, and thanks Dunant and Ian for leading these interesting, open, interesting livestream. I'm an Guinea Nostra about so hands on treatment and also neuroscientist. So my main interest is in exploring effects of man therapies within the the the concept of interception and the autonomic nervous system effects That was my basically my my main stream line in the during my Ph.D. and then we George, we, we explore that the active inference and active is in the last couple of years."
"Speaker 4","00;06;01;11","00;06;36;11","And so and we trying to also apply in the context of therapeutic alliance and different in different age groups. So starting from the neonates pre terms where actually we have also a big choir, quite a strong background and I need to order persistent physical symptoms and also in the other age groups so that as the so I'm just divided into the clinical part, then the and the research activities."
"Speaker 1","00;06;39;06","00;06;40;20","Thank you so."
"Speaker 5","00;06;45;05","00;07;16;12","Hi, I'm Zoe. I'm the primary author on this paper. Again, I am a osteopath and this is my first paper that I've published. I originally started doing a little bit of research on chronic pain on how it affects autonomic. A long time ago, and then about two years ago, I reconnected with George on his act, inference and Interceptors ideas."
"Speaker 5","00;07;17;04","00;07;53;09","And since then, we've kind of gone from that. And this paper was published. We focus as an expert on mainly touch base. And so I wanted to do a paper based on how touch affects things and kind of have a little bit more of the neuroscience behind what we do. So that's an active imprint. Seemed the perfect way to try and justify things that maybe we as or stressful money therapists maybe feel but haven't been able to put down empirically on paper."
"Speaker 5","00;07;53;19","00;07;56;23","So that's how the the paper the kind of started about."
"Speaker 1","00;07;58;19","00;08;29;08","Awesome. So again, anyone in the live chat or anyone here can just raise their hand or ask a question but let's just jump in right there. Like that's really interesting about using active inference for formalizing some of the intuitions and experiences that might be felt during the clinical setting. So what is the clinical setting that you are engaged in or focusing on?"
"Speaker 1","00;08;29;19","00;08;42;22","And then what was that process of recognizing some experience? And then how does active inference fit in with formalizing that Oh."
"Speaker 3","00;08;44;15","00;09;10;09","Sure. So actually, you know, a little bit of what I mentioned before, the sort of early journey started with try to explore actually what we what we do as osteopath. One of the things we do as manual therapists, one of the things we do is we first there's a kind of the big claims about what what we can do and what we can feel."
"Speaker 3","00;09;10;23","00;09;43;26","And almost like having this sort of magical sort of ability to to recognize what's wrong with the patient. And that was always based around this idea that, you know, manual therapists or stupids have superior abilities to feel for things. You know, palpation is really the big thing. And based on on a kind of paradigm that's, you know, a little bit of old school biometrically based, biomechanically based that, you know, dysfunction altered mobility, for example, equals pain equals problem."
"Speaker 3","00;09;43;26","00;10;08;22","And of course, you know, as the knowledge in the field of brain science evolved, we we started realizing that that's not the case, you know, because, you know, what happens with chronic pain these days no longer a tissue dysfunction in lots of cases, but base pain. So clearly it becomes extremely difficult to find things and find things that actually are reliable And that's what the reliability is, is an observation."
"Speaker 3","00;10;08;22","00;10;31;27","And that's been one of the big debates in the medical therapy world, which is we cannot reliably find what we claim we can find. So for typically poor interoperate, the reliability to people cannot agree on things. And including also very poor interest operate the reliability. If I test one thing on the test that I will not find the same thing."
"Speaker 3","00;10;32;11","00;11;03;09","And of course, you know, this is the kind of, you know, some some important things to take into account. If the patient has a real pathology, for example, a real joint restricts restriction of movement, for example, associated with severe arthritis, then, you know, one should find something. You know, it's clearly there is is objective. But what happens in most of the patients is what we claim to find are things that are very qualitative in nature, very subjective."
"Speaker 3","00;11;03;09","00;11;44;00","So so the initial kind of journey was really to try to understand really what's going on and hence the idea of exploring things from a kind of multi-sensory perspective. Clearly what we find or what we rely as in the hands, it's not simply the haptic system of that or you know, somatosensory system is a multi-sensory experience. You know, we see, we observe, we touch, we change, we listen, and that creates straight away an environment where there's so many variables that becomes extremely hard to say yeah, for sure."
"Speaker 3","00;11;44;18","00;12;16;20","This is what I find. So, you know, you, you can have people criticizing for this on the sake of, for the sake of criticizing or saying everything is a kind of it's an illusion to other people claiming no, it's for sure it's true. And I think, you know, we need to understand that actually probably we sitting in between and more than ten years ago now, I remember when I kind of started presenting some of the you know, some of the research findings to that to my profession and implied the idea that actually palpation is a construct of the brain."
"Speaker 3","00;12;16;20","00;12;34;05","People got a little bit of. Yeah, no, no. Can't be really because, you know, how can you say that the hand is such a powerful thing? You know, we we feel things from a philosophical perspective. People would talking about, you know, the hand is an extension of the brain. So, you know, clinical reasoning, it kind of continues through."
"Speaker 3","00;12;34;15","00;12;59;00","You know, we gathering we gather sensory evidence by listening, by observing the patient, by arguably using most of the senses, including smell, because I don't think we taste our patients, but smell for sure. You know, there are cases where a strong smell equals pathology. So we get that information, we are bombarded with that information and we try to make some sense of it."
"Speaker 3","00;12;59;16","00;13;27;15","And, you know, it's down to the clinical reasoning. So I think that fits nicely now with with new ideas of, you know, along the lines of active inference because it's about, you know, active inference claims about how we construct our own sensorium, you know, how we sort of integrate information, change things, proactively interact and so on. Exactly. What we do when we assess a patient, we touch, we feel, we get a reaction from the patient."
"Speaker 3","00;13;27;15","00;13;54;11","Either, you know, that hurts or I don't like being touched or actually feels very nice. So there's a number of things that straight away are going to happen that immediately, one can argue changes the outcome. So it's no longer you know, what I felt. Now the second guy is going to feel exactly the same thing. I don't think that is possible unless, of course, if you've got this, there's a fuzed vertebrae between, let's say C three and C four."
"Speaker 3","00;13;54;25","00;14;30;08","Yes, we should feel the same thing because objectively there is there is a problem there. But otherwise, you know, what we tend to find how we interact that changes the whole kind of environment and that I think, you know, active inference, it's kind of a nice framework to start exploring things. And rather than just being on the on the negative side is actually to try and go a step further and try to understand some of the dilemmas from a different perspective, from a different angle without saying, you know, this justifies now everything we do."
"Speaker 3","00;14;30;19","00;14;39;05","Far from that but actually try to understand some more that some of the difficulty, some of the tension yeah."
"Speaker 4","00;14;40;02","00;15;18;05","May I go on that definitely agree with what George just said. And what I would like to add to the discussion table is that actually we started also from an additional point there was the fact that two additional points. So the first one is that apparently old man was an old man watch therapies as an outcome. So it's got a positive outcomes for the patients so that can be an osteopathic, can be a physiotherapist, it could be chiropractor, it could be any a massage therapist."
"Speaker 4","00;15;18;05","00;15;47;17","So apparently the uniqueness of each kind of man was therapist is a kind of flatten by the the relationship that the man must have is can establish with the patient. So giving therefore the importance of the day type of relationship into with the with the with the patient then might also play a big role in the clinic positive clinical outcome effects."
"Speaker 4","00;15;48;14","00;16;35;25","And the second is also related to the fact that that the based on quantitative quantitative research, the elements that actually pop up is that some in some cases and more than some cases, the the specific application of those two party treatment might also be effective. And with the clinical effectiveness in across different age groups. So from treatments to the elderly to the two ordered sense on that actually opens a very good question in regards to the real effectiveness because actually we know that from science that that that that is not possible that we are going to have always positive effects otherwise we are going into publication bias."
"Speaker 4","00;16;35;25","00;17;32;02","So we are going to publish only the papers that actually are and are positive towards that. They kind of the kind of treatment so far so and indeed in this way that there might be therefore the, the need for a paradigm shift at the worse the has John said and mentioned from the biomechanical way and then modified by the and the beeps so the the psychological met and the bias the bias psychological model into something that actually might really take into account the environment that's in the in the him and these is also important because the evolution of the free energy principle and all the the elements within this content these contents actually take into"
"Speaker 4","00;17;32;02","00;18;04;13","account also elements then might from a computational point of view might take into account the relationship between people for example in Marcus blankets and the all the elements that actually are in contact between the practitioner and any medical practitioner in this case and the patient for for the sake of the the fact that actually we are touching patients and therefore AIDS is super powerful channels that alter with or without words."
"Speaker 4","00;18;04;13","00;18;34;01","My also they collide and drive information towards a specific and now the other elements I would like to introduce is the fact that sometimes happened that we consider the reliability as a integral liability within the man has got to be suspect in some way a big problem. But this problem is actually exactly the same for cardiologists for people in the doing ultrasound."
"Speaker 4","00;18;35;04","00;19;11;07","Why is that? Because actually it's the and was a paper a beautiful paper published in on BMJ probably ten years ago talking about the the kind of statistical measure that actually has been used for reliability studies that are being used. The decay coin saying that is one in intrinsic problem which coins came because actually it doesn't take into account what is the reality of the measurement of the the radiologists or the radiologist are measuring the ultrasound ultrasound specialist manual therapies and so on."
"Speaker 4","00;19;11;17","00;20;05;10","So it's been implied therefore that that time that kind of the reliability it's one of the most important measurement for reproducing and for generalizing the the will actually the treatment is is doing and we these framework actually we are trying to get out from this perspective because within the in the context of a therapeutic alliance and when actually we take into account where we where we look after patients, it's not just the fact that actually we can reproduce the treatment because the treatment is just one element of the plethora of the broad elements of the of the fate of the of the instruments and tools that the within the discussion we are applying."
"Speaker 4","00;20;05;19","00;20;38;19","So it's just a using like a funnel the fact that actually we need to reproduce the exactly that that kind of dysfunction or problems in the column. But the problem in the column might be also affected the way in which we establish a relationship with the patient. So and it goes and back in the days the BMJ paper was just a brilliant way of looking at the one of these main effects from a different perspective."
"Speaker 1","00;20;40;18","00;20;42;04","Thank you. Awesome. So we."
"Speaker 5","00;20;44;10","00;21;20;14","Yeah. So to add on to what George and Francesco said, this paper mainly focuses on more private practice than sort of a hospital setting. Obviously, it can. It's a framework, so it can be applied. But generally we're talking about more dyadic or traumatic relationships within clinic as as the setting. And we've primarily focused on manual therapy, but the theories of active inference and everything can be applied to others like psychotherapy and things like that as well, just to point that out."
"Speaker 5","00;21;20;14","00;21;45;21","But yes, like Francesco and George said, we're mainly using touch as sort of the vehicle, but there's a lot more that's going on sort of with the way that we communicate and the different aspects of like the bio psychosocial model, which now I'm sort of expanding upon. But there's a lot more to it than just the vehicle of touch to make therapeutic alliance."
"Speaker 5","00;21;46;09","00;22;26;09","I think the Therapeutic Alliance is interesting. There's a lot of research that's been done for a very long time on the therapeutic alliance itself, what it is and why it's important, but there's not actually that many theories to and sort of the neuroscience or things like active inference behind why it's important. All the research will tell you that you can get better clinical results and better relationships better trust with the patients, more adherence, lots of different positive effects of the therapeutic alliance, but not always sort of explaining how the Therapeutic Alliance works or how to best achieve it."
"Speaker 5","00;22;26;19","00;22;47;07","That's kind of not always expressed. So this is kind of a way that we've tried to quantify how to effect, to gather all the different parts of the that go on to create the therapeutic points in sort of one framework awesome."
"Speaker 1","00;22;47;11","00;22;54;25","A lot there. Ian, do you have any thing to add or ask the question yes."
"Speaker 2","00;22;54;25","00;23;23;11","Thank you. Well, lots of tantalizing stuff there. And what I really love is the openness of all of this question asking several sort of things from the paper that or topics in the paper I'd like to explore. But one thing that's coming out to me now is this role of the experts and the model of the expert that might be leading where things are synchronizing towards in the therapeutic alliance."
"Speaker 2","00;23;23;23","00;23;55;10","And so what I'm sort of in mind as I was hearing that is sometimes is it the patient that's the expert or allowing the patient to be the expert or taking turns and being the expert. So, you know, it might be the that the therapist says, oh, you know, based on my model, of my, you know, my past experience, my priors, my the palpation that we're doing now makes me think maybe it's the tightness in your tracks that's causing this pain."
"Speaker 2","00;23;55;19","00;24;17;22","But then actually, you know, the patient says, you know, takes on the role of the expert and says, based on my prize, actually, you know, I've often had side drops and it's never been a problem. And I've actually what I'm feeling is maybe nausea in my stomach because of this exam pressure. I've got more stress with my family members."
"Speaker 2","00;24;17;22","00;24;49;00","And then, you know, then there's another cycle of expert swapping over and explorations. So it's more of a exploration. The touch is helping with exploration of the models between the, you know, the co embodiment between the patient and the the practitioner. The other thing, you know, when you're talking about the machines in the hospital or the radiologists or the MRI scanner, I was thinking also about the, you know, the hand."
"Speaker 2","00;24;49;00","00;25;13;21","There's a machine and a blind person builds up that sensitivity to be able to read Braille. So they're palpating a piece of paper with Braille on it. And maybe it says John went to the shops and bought an apple, but the blind person would never, you know, look at that pattern and think that there's a person called John eating an apple inside the paper."
"Speaker 2","00;25;14;26","00;25;35;16","But they, you know, that the symbols that they're being created, that they feel that they'll see an image of an apple and John and maybe bring up feelings and emotions. And I just wonder if sometimes, you know, it's confusing the sensory input with the feelings and how do we overcome the feelings and the emotions and how do we overcome that?"
"Speaker 2","00;25;35;16","00;25;43;15","And, you know, don't confuse the moon with the finger pointing at it. So yeah, lots lots of lots of questions."
"Speaker 3","00;25;46;23","00;26;19;03","Please look OK, it's a very good question. By the way. I I think that the whole issue about taking turns, I think it's it should be the essence of it. One cannot argue that it's always the expert as a practitioner. If we do that, I think we end up in a situation where clinical practice relies on that expert, the top down kind of approach."
