"Speaker Name","Start Time","End Time","Transcript"
"Unknown","00;00;09;27","00;00;36;00","OK. Hello, everyone. We are live. Welcome to Active Flab live stream number 22.2. Nice repeating digits there. We're here with Alex Kieffer and others. We're going to be having our second follow up discussion on the paper. We've been discussing for the little last bit. Psychophysical identity and free energy. It's May 25th 20, 21. And this will be a great discussion."
"Unknown","00;00;36;02","00;00;57;26","So thanks again for everybody who's joining live as well as watching and replay. If you're watching live especially feel welcome to add a comment in the live chat that we can address Welcome to Active Lab, everyone. We're a participatory online lab that is communicating, learning and practicing applied active inference you can find us at the links that are listed here."
"Unknown","00;00;58;20","00;01;39;18","This is recorded and an archived live stream, so please provide us feedback so that we all can improve our work all backgrounds and perspectives are welcome here and we'll be following good video etiquette for live streams. We are here in the second of the two discussions in late May 21 and happy to have Alex joining us for both of these discussions which has been great today in 22.2 quick correction we will be just trying to learn and discuss enjoying these conversations, seeing where they go, enjoying what questions bring up and also carrying on with a few of the topics that we knew that we wanted to cover from last week."
"Unknown","00;01;40;14","00;02;07;05","And with that being said, we can jump right in so we can go to the introductions and we'll just maybe go around, introduce ourselves, say hello and then end with Alex and Alex would be happy to hear your thoughts or reflections in this past week. So I'm Daniel. I'm a post-doctoral researcher in California. And I'll pass to Dean Hi folks."
"Unknown","00;02;07;05","00;02;24;08","I'm Dean. I'm from Calgary. And yeah, I'll pass it to Adam I'm Adam. I'm a post-doctoral researcher at the Johns Hopkins Center for Psychedelic and Consciousness Science."
"Unknown","00;02;26;25","00;03;01;22","And Steven. Oh, hello. I mean, Steven, I'm in Toronto. I'm a community development practitioner owner and a flight suit artist, and I'm doing a practice based at the moment. And I'll pass over to Alex the Alex or other Alex. I think you're the only Alex right now. OK, OK. I wasn't sure there's a fellow jester. I want you to oh."
"Unknown","00;03;01;22","00;03;26;29","So I'm Alex Kieffer. Thanks for having me back and talk about this paper. I'm a philosopher. I'm currently affiliated with Monash University, and I'm also doing more applied work for Nested Mines Solutions, so a kind of active influence. I start up cool. There's a few ways we can start, but why don't you feel free to give any opening?"
"Unknown","00;03;26;29","00;03;53;08","Yes. And then we can ask questions. We have some other slides right. So you asked about my reflections over the past week. I haven't reflected a whole lot on deep themes. I did go through. So in the point zero discussion, there was a sort of a question about how we get from 2.1 equation two to one to 22 with the flipping of the PS and Qs."
"Unknown","00;03;53;17","00;04;12;01","So that strikes me as like not the most central theme we can spend time on, but I did just spend some time writing out the derivation if that's something we can get to at some point. But in general, like I guess my feeling is I think last week was really fun and we kind of it was very far ranging."
"Unknown","00;04;13;28","00;04;34;27","I I, I think it would be fun to like to drill down a bit more on some of the specifics this week. But, you know, it's kind of also whatever people want to say. So that's, that's what I'd be interested in doing. Thank you, Alex. Welcome. Lou, if you'd like to just say hi, we're having intros and then we'll sort of walk through some jokes and questions Good morning."
"Unknown","00;04;34;27","00;05;02;20","I'm Blue Knight. I'm an independent research consultant based out of New Mexico. Cool. So there's a bunch of places that we wrote down to jump in. Maybe actually we could go to Dean's three functions, walk into a bar. So it's Slide 11 and I'll have it up large on the stream. So, Dean, why don't you unpack what you were thinking here and let's get some initial reads to get the contrast of ball rolling."
"Unknown","00;05;03;26","00;05;40;18","Well, essentially what the the point two aspect of this process does is it takes basically what we've introduced as as the topic try to gain some interpretation around it. And then so what does that mean? What does that turn into? And so one of the products of that for me was I kind of went back and reviewed the the 22.1 and one of the things about what you mentioned, Alex, was the explanation of a simple idea."
"Unknown","00;05;41;08","00;06;02;21","And I thought that was really important. And so what can that what can that turn into that simple idea? That was the the three functions walk into a bar piece and essentially spoke to what Scott was talking about last time in terms of paradoxes and what do those mean and when do we model and when do we fall a little bit?"
"Unknown","00;06;02;21","00;06;31;20","I thought the bottom part was was an important piece in terms of you mentioning that you saw continuities and I wondered if you were referring to cynicism and that idea of how we take discontinuities and turn them into continuities. And that's that's really interesting. So I had never heard of cynicism. I keep trying to pierce through like strange avenues that were not planned."
"Unknown","00;06;32;12","00;06;56;11","I never consciously thought of it this way. But this kind of nicely summarizes, like, how I see things and the way I've just been sort of forced by experience to approach philosophy. It's like, like like I've found it difficult or impossible to draw, to draw boundaries that would create discontinuities between categories quite generally. So you know, that gets into things like the surrealist paradox."
"Unknown","00;06;56;11","00;07;15;22","There's plenty of examples of this, but I think it's for me, it's much harder to find a discontinuity than to yeah. Then the opposite. OK, can you maybe just walk us through these three functions walking into a bar? What what is the narrative here? And where does it sit in relation to the paper?"
"Unknown","00;07;17;24","00;07;50;19","You're asking me? Yeah, yeah, yeah. OK, so, so essentially if we're, if we're going to, if we're going to talk about contrast of Divergent, which I think is a critical path to understanding how we move down a gradient and arrive at some sort of generative model. I think that there are three functions that essentially exist in that it's an inversion process, which I again, I'm not going to go into the, the, the, the, the, the reads on that."
"Unknown","00;07;50;19","00;08;29;27","There's an identity piece which is spoken to explicitly in Alex's paper and then there's the contrast of diverse contrasts, the divergence piece, which enables a person to remain balanced despite the fact that they don't have a particular answer, that there are hidden states. And I think what a lot of what was being spoken to last time Scott mentioned some things Blue Stephen, was things like scale, which don't necessarily we don't come at it with with the same perception as to what we're looking at."
