start	end	sentNum	speaker	confidence	text
2040	2590	1	A	0.65	You.
6480	7436	2	B	0.93411	All right.
7618	9388	3	B	0.99998	Hello and welcome everyone.
9554	20780	4	B	0.99999	It is July 7, 2023, and we are in the first introductory session of the course, active Inference for the Social Sciences.
21120	28790	5	B	0.99998	This is going to be a really exciting course and journey that we're all going to join and co create together.
29320	34820	6	B	0.99419	With no further ado, I will pass it to please mute turn off the live stream Avil.
36600	37590	7	B	0.99767	Thank you.
38120	43412	8	B	0.95659	Complex systems and feedbacks with cyberphysical systems will be a theme.
43556	45210	9	B	0.99964	We told you it would be.
45740	49364	10	B	1.0	I will pass now to Avil for the introductory session.
49412	57864	11	B	0.99992	If you're watching live, please feel free to write any comments or questions in the chat and I'll relay them at the end onto the lecture.
57912	58940	12	B	0.99985	Thanks, Abel.
71160	72390	13	B	0.99826	Go for it.
85270	87026	14	A	0.76565	So, hi, do you hear me?
87048	89074	15	A	0.99833	Well, there was a sound issue.
89192	90260	16	A	0.93	Okay, cool.
91110	93862	17	A	0.91566	So I'm avoid I organized, I guess, the course.
93916	98630	18	A	0.86	I had the idea and worked on the curriculum.
99930	101202	19	A	0.9995	Do you see the slides?
101266	101880	20	C	0.9958	Well.
104330	104934	21	B	0.99973	Looks good.
104972	108300	22	B	0.99	And just make sure to close the YouTube video or mute it.
108910	110666	23	A	0.96849	So, hi, do you hear me?
110688	112374	24	A	0.88285	Well, that was Sunday.
112422	112778	25	A	0.7047	Sure.
112864	113900	26	A	0.6	Okay, cool.
114510	114874	27	A	0.72	Okay.
114912	116560	28	A	1.0	I did not know I had to do that.
117650	123630	29	A	0.87071	So this is the introduction session of the course.
123700	125034	30	A	0.99846	Very unsurprisingly.
125162	127370	31	A	0.99997	My name is Kerriu.
127530	138180	32	A	1.0	I am a funding member of Kairos Research and I am a non funding member of Active Inference Lab, which co organize the course.
139910	143974	33	A	0.99	And first I will basically present the teaching team.
144172	163340	34	A	0.99203	So we have Danielle, which is with us, which is a PhD in Ecology and Evolution, studying ants behavior in an eco evo kind of way, who is a president and co founder of the Enactive Transitutes and who is interested in, among the things art, philosophy and cognitive security.
163870	183742	35	A	1.0	Then we have Ben, which is also here with us, which is a second year PhD candidate in Philosophy at the University of Sussex, which, like me, interested four E cognition, which is Embodied, Enactive, Embedded and Extended cognition.
183806	186050	36	A	0.99986	We don't need to get into that now.
186120	187410	37	A	0.99519	He will explain to you.
187560	193640	38	A	0.99	And in Enactive Processing, which is basically working on the cognitive science of technology.
194010	216870	39	A	0.82	And then we have people who are not here today, which are mao Albarasa, PhD candidate in the Cognitive Computing at University Morielo, which is head of Product Innovation and Research at versus private sector research lab in AI and the mathematics of AI, which specializes in wildlife inference.
216950	230690	40	A	0.71	The theory we're working on right now, script theory, which she will Extended maybe I will talk a bit of it today, but she will be the one who explains what script theory is to you and modern artificial intelligence.
231030	250390	41	A	0.6	And we have Lauren Gonzala, also a PhD candidate, also in philosophy, but in Wollongong, I believe this is how you say it in Australia, which is centered in philosophy of mind and in the status of information processing, as the term is used in cognitive science.
251690	252950	42	A	0.99	And then there is me.
253020	257814	43	A	0.97406	So I made a career timeline because when I talk about what I did, people get confused.
257862	261494	44	A	1.0	I did physics, math, I did engineering, I did cognitive science.
261542	263574	45	A	1.0	I did research in ecology and evolution.
263702	280722	46	A	1.0	I did a master's in complex system physics, and I did, like, one year, apparently, given my timeline or two, no, more than more, two of independent research as part of kerose research and as part of the French Society of Cliodynamics before I started the PhD I'm doing now.
280776	285854	47	A	0.99999	Which is something about the enaction between mind and material culture.
285902	288340	48	A	0.99985	We will get into that at some point.
289350	295714	49	A	1.0	And the question motivation I have are essentially describing the relation between phenomenology.
295762	306310	50	A	0.99911	So the way we experience the world and physical reality, which I have the fringe view that somehow phenomenology is constructive of physical reality, which could have weak and strong interpretation.
306390	307980	51	A	0.74	I subscribe to both.
308590	322654	52	A	0.97226	I'm trying maybe more importantly here to explain or at least describe how sociocultural life form, let us say the regularities that in the life, social life, human social life are constructed, which is hard.
322772	333620	53	A	0.97	And I'm trying to build a research that is effective at doing knowledge, not word piles through our work in Kairos research.
334070	336446	54	A	0.99394	So these are specific reference.
336558	345000	55	A	0.57	You will get the slides at some point I guess I will publish them on the website and then we will be able to check it out if this is of interest to you.
346010	350120	56	A	0.99982	So let us get on the actual relevant content.
350490	369902	57	A	0.99884	So what we are going for here is basically explain the very basic demarch of the course, explain how it's of relevance, how the framework we propose is of relevance to social science and present a few case study to make the case.
369956	372154	58	A	1.0	And then we will talk about course layout.
372202	374160	59	A	0.99852	But this is pretty quick.
374690	381166	60	A	0.9395	So first I'd like to talk about the explanation of cultural dynamics.
381358	385380	61	A	0.99976	What does explaining cultural dynamics even mean?
386310	387890	62	A	0.27789	Depends who talks.
388550	396390	63	A	0.54216	There are many types or views on what is scientific explanation.
396890	400802	64	A	1.0	I say we can cluster them in three broad categories.
400946	404070	65	A	0.64	One is numerological, so it's about laws.
404230	413558	66	A	1.0	And what it does is to take regularities, just say here is this regularity and consider that these statements.
413654	419418	67	A	0.99213	So the law has an explanatory capacity toward the regularity.
419594	436510	68	A	0.99702	So for example, for those of you who are familiar with the work of, and I forget names, foundation, the foundation trilogy, I believe it's trilogy.
436670	439538	69	A	0.99987	This is pretty close to what they call psycho history.
439624	454214	70	A	0.99962	So basically trying to find laws of behavior and using them to predict history in a regular lawful way, then we have mechanical explanation which are more typical of the life science.
454342	467280	71	A	1.0	And what we do in mechanical explanation is to look at the structure of a system and model the structure and try to use this model to predict specific regularities that are of interest.
467890	486530	72	A	1.0	And you have approach to social sense that is I'd say quite close to that which is Cliodynamics, which waits a lot on the Nomological side but still is centered on dynamics and mechanisms and explanation by calling onto structure in specific societies.
487270	496006	73	A	1.0	And then you have a functional explanation which asks what constraints exist so that the system does what it is that the system does.
496108	503702	74	A	0.80657	Here again, you will also use a lot of contextual modeling, very often evolutionary game theory.
503766	524874	75	A	0.98879	So simulation where we suppose that agent can have specific traits and those that reproduce more or that have more fitness give their traits around and you have the discipline field of study of culture evolution that does that very concretely by just asking how culture evolves.
524922	532980	76	A	0.99471	So what cultural threats can get more fitness and be transmitted a very evolutionary centered approach to social change.
534070	545858	77	A	0.99936	So, to sum all of this up, basically we explain things by calling on to regularities always and we can talk about regularities in the phenomenology.
545874	569440	78	A	0.60744	So what the system does in of itself in the structure that is in the language system activity or in the function that is the constraint that exists over what the stem does and you have a specific brand of explanatory strategies that try to Legify behavior to make Nomological lawful explanation of human behavior and of sociocultural change.
570050	586980	79	A	1.0	And it's not immediately evident how they do that, how they think it's a coherent idea to begin with because well, humans learn culture change so what laws could they be in a field which is changing with time always?
587830	598150	80	A	0.99916	So in my opinion it is more a question of rhetorics than of epistemology because I do not think the answer is coherent.
598570	615930	81	A	1.0	The answer is, as far as I'm concerned that people they just Raify regularities that are observed in experimental settings often that are quite heavily fabricated as kind of cognitive laws of behavior.
616530	634078	82	A	1.0	And because those people usually agree in spirit to the mechanical kind of explanation they talk about cognitive mechanism or mental processes but only insofar that those mechanism or processes are explanatory of cognitive laws.
634094	638542	83	A	0.99988	They do not do the work of looking at the structure and function of the systems.
638606	653518	84	A	0.76164	They just claim there must be a mechanism that explain the vague law that I have observed over 20 people that came to my lab and these laws, they are assumed to scale for the explanation of social activity.
653714	661180	85	A	1.0	And so you have it, you have the recipe for universal law of social change.
