start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
2040	2590	1	A	0.65	1	1	You.
6480	6796	2	B	0.93411	1	2	All
6818	7436	2	B	0.99991	2	3	right.
7618	8012	3	B	0.99998	1	4	Hello
8066	8236	3	B	1.0	2	5	and
8258	8636	3	B	1.0	3	6	welcome
8738	9388	3	B	0.99998	4	7	everyone.
9554	9884	4	B	0.99999	1	8	It
9922	10460	4	B	0.99989	2	9	is
10610	11500	4	B	0.84	3	10	July
12000	12760	4	B	0.62	4	11	7,
12840	13276	4	B	0.99	5	12	2023,
13298	14444	4	B	1.0	6	13	and
14482	14636	4	B	0.99999	7	14	we
14658	14796	4	B	0.99998	8	15	are
14818	14956	4	B	0.99999	9	16	in
14978	15116	4	B	1.0	10	17	the
15138	15420	4	B	1.0	11	18	first
15490	16152	4	B	0.96189	12	19	introductory
16216	16952	4	B	0.99994	13	20	session
17096	17644	4	B	1.0	14	21	of
17762	17996	4	B	1.0	15	22	the
18018	18300	4	B	0.99996	16	23	course,
18370	18776	4	B	0.96165	17	24	active
18808	19320	4	B	0.75827	18	25	Inference
19400	19596	4	B	0.99999	19	26	for
19618	19756	4	B	1.0	20	27	the
19778	20012	4	B	0.99999	21	28	Social
20066	20780	4	B	0.98947	22	29	Sciences.
21120	21436	5	B	0.99998	1	30	This
21458	21596	5	B	0.85967	2	31	is
21618	21804	5	B	0.53379	3	32	going
21842	21948	5	B	1.0	4	33	to
21954	22124	5	B	0.99737	5	34	be
22162	22316	5	B	0.99	6	35	a
22338	22764	5	B	0.99996	7	36	really
22882	23768	5	B	0.99995	8	37	exciting
23944	24476	5	B	1.0	9	38	course
24578	24988	5	B	0.95	10	39	and
25074	25544	5	B	0.96159	11	40	journey
25592	25756	5	B	0.99998	12	41	that
25778	25928	5	B	0.99968	13	42	we're
25944	26124	5	B	0.96551	14	43	all
26162	26364	5	B	0.99996	15	44	going
26402	26676	5	B	1.0	16	45	to
26738	27104	5	B	0.99774	17	46	join
27152	27364	5	B	0.61	18	47	and
27402	27604	5	B	1.0	19	48	co
27642	28036	5	B	0.98432	20	49	create
28138	28790	5	B	0.99984	21	50	together.
29320	29684	6	B	0.99419	1	51	With
29722	29972	6	B	0.99984	2	52	no
30026	30304	6	B	0.99737	3	53	further
30352	30944	6	B	0.58627	4	54	ado,
31072	31316	6	B	0.99	5	55	I
31338	31524	6	B	0.99953	6	56	will
31562	31812	6	B	0.8961	7	57	pass
31866	31988	6	B	0.46548	8	58	it
31994	32212	6	B	0.97	9	59	to
32266	32532	6	B	0.98916	10	60	please
32586	33104	6	B	0.87547	11	61	mute
33232	33476	6	B	0.96984	12	62	turn
33498	33636	6	B	0.94	13	63	off
33658	33748	6	B	0.94	14	64	the
33754	33876	6	B	0.82	15	65	live
33898	34096	6	B	0.94995	16	66	stream
34128	34820	6	B	0.69636	17	67	Avil.
36600	36964	7	B	0.99767	1	68	Thank
37002	37590	7	B	1.0	2	69	you.
38120	38672	8	B	0.95659	1	70	Complex
38736	39088	8	B	0.99965	2	71	systems
39104	39236	8	B	1.0	3	72	and
39258	40288	8	B	0.80409	4	73	feedbacks
40464	40852	8	B	0.99952	5	74	with
40906	41596	8	B	0.44344	6	75	cyberphysical
41648	42180	8	B	0.9693	7	76	systems
42260	42456	8	B	0.99983	8	77	will
42478	42616	8	B	0.99998	9	78	be
42638	42776	8	B	1.0	10	79	a
42798	43412	8	B	0.92639	11	80	theme.
43556	43864	9	B	0.99964	1	81	We
43902	44056	9	B	0.99995	2	82	told
44078	44216	9	B	1.0	3	83	you
44238	44376	9	B	0.9992	4	84	it
44398	44584	9	B	0.99994	5	85	would
44622	45210	9	B	0.99951	6	86	be.
45740	46056	10	B	1.0	1	87	I
46078	46216	10	B	0.99942	2	88	will
46238	46424	10	B	0.99995	3	89	pass
46462	46664	10	B	1.0	4	90	now
46702	46904	10	B	1.0	5	91	to
46942	47460	10	B	0.93104	6	92	Avil
47540	47736	10	B	1.0	7	93	for
47758	47944	10	B	0.73	8	94	the
47982	48756	10	B	0.66387	9	95	introductory
48868	49364	10	B	0.99976	10	96	session.
49412	49576	11	B	0.99992	1	97	If
49598	49796	11	B	0.99951	2	98	you're
49828	50120	11	B	0.99998	3	99	watching
50190	50616	11	B	1.0	4	100	live,
50718	51032	11	B	0.99998	5	101	please
51086	51352	11	B	0.99999	6	102	feel
51406	51732	11	B	1.0	7	103	free
51806	52188	11	B	1.0	8	104	to
52274	52524	11	B	0.99992	9	105	write
52562	52812	11	B	0.99999	10	106	any
52866	53272	11	B	0.99997	11	107	comments
53336	53516	11	B	1.0	12	108	or
53538	53820	11	B	0.99998	13	109	questions
53890	54028	11	B	0.99992	14	110	in
54034	54108	11	B	1.0	15	111	the
54114	54296	11	B	0.98642	16	112	chat
54328	54476	11	B	0.84	17	113	and
54498	54696	11	B	0.99968	18	114	I'll
54728	55016	11	B	0.99955	19	115	relay
55048	55244	11	B	0.99999	20	116	them
55282	55436	11	B	1.0	21	117	at
55458	55596	11	B	1.0	22	118	the
55618	56190	11	B	0.6853	23	119	end
56880	57336	11	B	0.82605	24	120	onto
57368	57516	11	B	1.0	25	121	the
57538	57864	11	B	0.98912	26	122	lecture.
57912	58124	12	B	0.99985	1	123	Thanks,
58162	58940	12	B	0.3135	2	124	Abel.
71160	71524	13	B	0.99826	1	125	Go
71562	71764	13	B	0.99989	2	126	for
71802	72390	13	B	0.81799	3	127	it.
85270	85682	14	A	0.76565	1	128	So,
85736	86194	14	A	0.99785	2	129	hi,
86312	86498	14	A	0.99584	3	130	do
86504	86674	14	A	0.72	4	131	you
86712	86866	14	A	0.99866	5	132	hear
86888	87026	14	A	0.99853	6	133	me?
87048	87234	15	A	0.99833	1	134	Well,
87272	87426	15	A	0.89284	2	135	there
87448	87634	15	A	0.99991	3	136	was
87672	88114	15	A	0.98	4	137	a
88232	88562	15	A	0.74157	5	138	sound
88616	89074	15	A	0.99589	6	139	issue.
89192	89570	16	A	0.93	1	140	Okay,
89640	90260	16	A	0.99965	2	141	cool.
91110	91474	17	A	0.91566	1	142	So
91512	91726	17	A	0.92259	2	143	I'm
91758	92218	17	A	0.10163	3	144	avoid
92254	92550	17	A	0.99	4	145	I
92620	93106	17	A	0.80407	5	146	organized,
93138	93238	17	A	0.56	6	147	I
93244	93414	17	A	0.97174	7	148	guess,
93452	93606	17	A	0.93	8	149	the
93628	93862	17	A	0.89247	9	150	course.
93916	94520	18	A	0.86	1	151	I
95130	95446	18	A	0.88509	2	152	had
95468	95606	18	A	0.96	3	153	the
95628	95862	18	A	0.90976	4	154	idea
95916	96566	18	A	0.99	5	155	and
96748	97142	18	A	0.57785	6	156	worked
97196	97366	18	A	0.99991	7	157	on
97388	97622	18	A	1.0	8	158	the
97676	98630	18	A	0.79469	9	159	curriculum.
99930	100246	19	A	0.9995	1	160	Do
100268	100406	19	A	1.0	2	161	you
100428	100614	19	A	0.99998	3	162	see
100652	100806	19	A	0.64	4	163	the
100828	101202	19	A	0.99914	5	164	slides?
101266	101880	20	C	0.9958	1	165	Well.
104330	104694	21	B	0.99973	1	166	Looks
104732	104934	21	B	0.99891	2	167	good.
104972	105138	22	B	0.99	1	168	And
105164	105306	22	B	0.99997	2	169	just
105328	105466	22	B	0.99991	3	170	make
105488	105626	22	B	0.99999	4	171	sure
105648	105786	22	B	1.0	5	172	to
105808	106042	22	B	0.9999	6	173	close
106096	106410	22	B	1.0	7	174	the
106480	106854	22	B	0.52676	8	175	YouTube
106902	107162	22	B	0.99996	9	176	video
107216	107434	22	B	0.88	10	177	or
107472	107686	22	B	0.91309	11	178	mute
107718	108300	22	B	0.80051	12	179	it.
108910	109322	23	A	0.96849	1	180	So,
109376	109834	23	A	0.9897	2	181	hi,
109952	110186	23	A	0.81528	3	182	do
110208	110346	23	A	0.99	4	183	you
110368	110506	23	A	0.92661	5	184	hear
110528	110666	23	A	0.5526	6	185	me?
110688	110874	24	A	0.88285	1	186	Well,
110912	111066	24	A	0.58489	2	187	that
111088	111706	24	A	0.99442	3	188	was
111888	112374	24	A	0.45517	4	189	Sunday.
112422	112778	25	A	0.7047	1	190	Sure.
112864	113210	26	A	0.6	1	191	Okay,
113280	113900	26	A	0.85619	2	192	cool.
114510	114874	27	A	0.72	1	193	Okay.
114912	115018	28	A	1.0	1	194	I
115024	115146	28	A	0.99705	2	195	did
115168	115306	28	A	0.99997	3	196	not
115328	115466	28	A	0.98315	4	197	know
115488	115578	28	A	0.41	5	198	I
115584	115706	28	A	0.98975	6	199	had
115728	115830	28	A	1.0	7	200	to
115840	115966	28	A	0.99393	8	201	do
115988	116560	28	A	0.99744	9	202	that.
117650	118400	29	A	0.87071	1	203	So
120370	120686	29	A	0.99988	2	204	this
120708	120894	29	A	0.99993	3	205	is
120932	121520	29	A	1.0	4	206	the
121970	122714	29	A	0.98337	5	207	introduction
122762	123066	29	A	0.95495	6	208	session
123098	123198	29	A	1.0	7	209	of
123204	123326	29	A	1.0	8	210	the
123348	123630	29	A	0.99805	9	211	course.
123700	123934	30	A	0.99846	1	212	Very
123972	125034	30	A	0.76992	2	213	unsurprisingly.
125162	125406	31	A	0.99997	1	214	My
125428	125614	31	A	0.88	2	215	name
125652	126190	31	A	0.99963	3	216	is
126340	127370	31	A	0.05883	4	217	Kerriu.
127530	127806	32	A	1.0	1	218	I
127828	127966	32	A	1.0	2	219	am
127988	128174	32	A	0.9	3	220	a
128212	128506	32	A	0.92473	4	221	funding
128538	128794	32	A	0.99732	5	222	member
128842	129102	32	A	1.0	6	223	of
129156	129558	32	A	0.11407	7	224	Kairos
129594	130034	32	A	0.99974	8	225	Research
130152	130386	32	A	0.99	9	226	and
130408	130546	32	A	1.0	10	227	I
130568	130754	32	A	0.99	11	228	am
