start	end	speaker	confidence	text
3330	3880	A	0.77	You.
6810	56200	B	0.9501257657657657	Hello and welcome. It is September 12, 2023. We're here in the Active Inference for the Social Sciences course at the Active Inference Institute and having a discussion section on semiotics and semantics here with Lorena Ganzerla. We're going to be having a fun discussion, I hope. If you're watching Live, please feel free to write any questions in the Live chat. If you thought about joining and you weren't sure, it's not too late. Otherwise, we're going to pick up on some key points from the lecture and on the topic and see where we go. So, Lorena, welcome back and however you want to begin, let's go from there.
57450	379010	C	0.9283477253218888	Okay. Hello. Thank you, Daniel. So let's try to recap a little bit where we left off during the lecture just to remind us where we were. Like, my point, what I was trying to articulate was the idea of what does it mean to talk about a formal semantics in a way that is not really loaded because it's an interesting thought. Like to have a semantics that is actually only formal, right? In principle, it would be relative to meaningful to meaning, right? In the notion that active inference is trying to cash it out. It's more like an idea or a way of modeling how we deal with meaningful situations. And to understand that in a more interesting, more embodied and more concrete way. I was suggesting that we could use biosemiotics as a as a model and as a theory for living creatures like language users to navigate the realm of symbols. And gave one example which came from James Cott, which is the European forestry that comes with a practice understanding this scientific understanding of forests as a practice that allows us to refer to meaningful things in the environment in terms of what is valuable, what's interesting and what is not and interestingly, what is more important also from what becomes valuable. It is what is cropped out from the meaningful perspective. So things natural parts of nature becomes left out or understood as something that is not desirable. And you just understand what you don't want in your articulating principle as wheats or something that you should get rid of in respect to what is more desirable in terms of crops and how you understand nature in a more commoditized way. And I find, like this example from Scott kind of very elucidating in the book. He creates this in the book, he's talking about states how we articulate life around one specific notion of state. But in this specific example, he has the idea of one official observer. And this official observer establishes a principle of meaning in a way, you have to have a handle of nature, and that also articulates how villages and how practices around agriculture and how people relate to each other within these practices gets organized specifically for one interesting point that he makes that is to appreciate the constriction of that is like a vision that notices not what within the meaningful crops, but which is left outside the field of vision. And I bring that specifically to understand how the fragility principle can or could be connected to a generalized synchronization over time in relation to those symbols and those practices in terms of niche construction and how this niche construction brings along with the symbolic use of language, predictive value.
386410	413372	B	0.9169473076923078	Thank you. Brynn, want to bring up any thoughts on that or any other pieces or I'm happy to add a comment. Brynn okay, guess not.
413426	414030	C	0.62	Okay.
417780	568210	B	0.95172806547619	A lot to say there. There was a little bit of a double play with what is cropped. On one hand, what is cropped is the industrial crop that is being prepared. And then the other side of that coin is what is cropped out. And what we crop in is the part that we're paying attention to and we can't pay attention to everything. So it's like two sides of the same coin. What we pay attention to, what we include in attention in our cognitive awareness, leaves the shadow, which is what we exclude. And that could be like the weeds or the other ecosystem services. So by highlighting the meaning or one dimension of meaning or one stance on meaning, it's like a seesaw that becomes salient to the extent that something else must be deprioritized. So that's how we accentuate these distributions of meaning. And what do we get from active inference and free energy principle beyond, for example, what's provided in seeing like a state? I think there's a lot we could say on that. But one piece is we get a process theory, a real procedural approach to how different systems come to do sense making and cognition and action. So just describing the lay of the land or the history of forestry in Europe or any other state of affairs in the world, merely describing it may not even help us determine what's going to happen a short time later, let alone a long time later, or what might happen in a very different ecology. Whereas if we understand the processes of sense making and decision making that different kinds of cognitive agents do, certainly humans also though states as cognitive entities, which is what seeing like a state or thinking like a state entails, we get a process based view on what otherwise might be merely descriptive. And along with that process based view, we gain an increased ability to make unique explanations, predictions, accounts, and so on.
570580	626912	C	0.9425332978723403	Yeah, we can also understand it in a different perspective in terms of realizing what becomes sensitized and what becomes desensitized along the process. So you can possibly model that using these kind of tools and understanding how that happens over time. I don't know how much in terms of prediction of things that were not foreseen in these descriptions, we can achieve. In fact, you can achieve some level for sure, but that system should be decide how that delivers a very all encompassing prediction. In this case, I don't believe it can.
626966	627184	B	0.99906	Right.
627222	662590	C	0.9397552542372881	I don't think that's the purpose as well, but we can at least have which might not be as positive as we want, but I think we can understand how we can gain some understanding in this process of being more sensitive or less sensitive to specific primes and how these organizational principles, how powerful they become over time.
666060	690320	B	0.9091983636363631	Yeah, I'll read some comments in the chat and then Lorena or Brent feel free to just give any thoughts. Just upcycle club wrote hello. Biomimicry can enhance biosemiotics by showing us how nature solves problems and creates beauty through signs and codes and by encouraging us to apply these principles to our own creations.
