"Speaker Name","Start Time","End Time","Transcript"
"Unknown","00;00;05;28","00;00;33;28","Hello and welcome to the Active Inference Lab. This is the Active Inference Lab and the Active Inference Livestream. Today we are in Active Inference Livestream 18.1 on March 23rd 2021 welcome to the Active Inference Lab, everyone. We're a participatory online lab that is communicating, learning and practicing applied active inference. You can find us at our links here. This is a recorded in an archived live stream."
"Unknown","00;00;33;28","00;00;56;19","So please provide us with feedback so we can improve our work. All backgrounds and perspectives are welcome here and we'll be using good video etiquette for live streams. Today we're in live stream 18.1 in our first of two participatory group discussions on the predictive global neural workspace paper. And we're with the authors here, Ryan Smith and Christopher White."
"Unknown","00;00;56;19","00;01;22;19","So thanks to both of you for joining today today and 18.1. The goal is just going to be to discuss and learn and ask some questions about this awesome paper. And we're going to go through some introductions and warmups. And then I believe Christopher will have some slides to share with us and set some context. And then we'll just proceed with probably a bunch of questions that we all have about the paper as well as some questions from the live chat."
"Unknown","00;01;23;20","00;01;49;10","To get started, though, let's just go around and introduce ourselves and we can each just give a short introduction or check in and then pass it to somebody who hasn't spoken. So I'm Daniel, I'm in California and I will pass it first to Dean Dean and up here in Calgary in Canada, and I'll pass to Stephen Hello. I'm Stephen."
"Unknown","00;01;49;10","00;02;13;19","I'm up in Toronto in Canada, and I'll pass it over to Christopher. All right, thanks. I'm Christopher Wyatt. I'm a student at the University of Cambridge. And this is this page. Just to give some brief context, this paper is really a work that kind of came out of my master's thesis that I was doing with Ryan. But we've kind of continued on."
"Unknown","00;02;14;14","00;03;02;14","I'm working on, so hopefully we can chat about both this paper and then at some points chat about some things that we've been continuing on. And so I'll pass to Blue and Blue Note. I am an independent research composer based out of New Mexico, and I will pass it to Dave Douglas. I'm in the mountains of the northern Philippines where it's almost the end of spring I'm retired from I.T, especially from machine translation, working on the semi technical aspects of our education project and then I believe Ryan and yeah."
"Unknown","00;03;02;17","00;03;28;25","So I'm Ryan Smith. I'm an investigator at the Florida Institute for Brain Research, and I yeah, we're in Tulsa, Oklahoma. Basically, I run a lab focused on computational neuroscience and computational psychiatry. Well, I'm sure we'll talk a lot more about that. Let's maybe just go right to Christopher's slides and then we can pick up just with conversation or with this slide deck as needed."
"Unknown","00;03;28;25","00;03;34;27","But Christopher, go ahead and show your slides and I'll make them the full screen. Yeah, sure."
"Unknown","00;03;37;10","00;04;08;13","OK, OK. So I'm assuming you can see my screen is seeing we're seeing our Jesse OK, how about now? Yep. Looks good. Okay. Well, I now it seems like I can't both look at the individual window set up. It doesn't seem like it. It wants to share the same screen that gets is on and that's OK. So that means I can't see anyone."
"Unknown","00;04;10;13","00;05;02;18","So just give me a shout so this this is, these are slides that from a they gave ACL about midway through last year and so I may need some reminding of bits of this paper because we did write it quite a while ago, although it did get only just get published in December last year. OK, so the idea with this paper was really just to kind of formalize some things that had been around in the literature for a while and namely putting global work space theory into kind of a predictive processing framework and so they'd been so conferenced in has a really nice 2012 paper that kind of did this somewhat formally, Jacob, but it"
