"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;08;15","00;00;34;22","Hello and welcome. I think that we're going now. This is the active inference live stream. Its active inference live stream. 18 on March 17th 2021. Welcome to the Active Inference live everyone. We are a participatory online lab that is communicating learning and practicing applied active inference. You can find us at any of these links here. This is a recorded and an archived live stream."
"Speaker 1","00;00;34;29","00;01;19;19","So please provide us with feedback so that we can improve on our work. All backgrounds and perspectives are welcome here and we'll be using good video etiquette for live streams. And Stephen thanks so much for joining us. Always awesome to have you on for the conversations and this will be very fun convo here. Looking at the calendar, we can see at the shorten length that we're down in the end of March 20, 21 in number 18, which is going to be about the paper, the predictive global neuronal workspace, a formal active inference model of visual consciousness by Christopher White and Ryan Smith and this video in 18.0 is going to be about setting the context"
"Speaker 1","00;01;19;19","00;01;48;14","for 18.1 and point to whether participating in these discussions with the authors if you're listening to this before those events happen or contextualizing in sort of a bi directional way for listening to those later discussions. So if you're in the active inference community, this might be exposing you to some new questions and perspectives. If you're from outside the active inference community or you're not familiar with it, then this will be highlighting how active inference is an integrated framework across a few different other ideas."
"Speaker 1","00;01;49;13","00;02;13;26","These days, zero videos are just introductions to the ideas because you could take a whole course of learning on any one of them. So they're just little suggestions and hence related to the ideas and where this paper's going. As far as the punch line is that we can build on this predictive global Toronto workspace model and think about it in being implemented by active inference type models."
"Speaker 1","00;02;14;07","00;02;37;03","And get new insights, predictions and hopefully explanations and applications. And in 18 we're going to pretty much go through a lot of the paper as far as their goals and the questions and many of their copious figures. And it will be good to talk to Ryan and Christopher when they join for the stream for 18.1 and point two, we're going to be discussing this paper."
"Speaker 1","00;02;37;03","00;03;02;13","So save and submit your questions and get in touch with us if you want to participate OK, so here is the paper Predictive Global Toronto Workspace, a formal active inference model of visual consciousness. Before we read the goals and claims, Stephen, maybe you could just say hello and introduce yourself. And what got you excited in this paper? Just personally, before we dove into like the paper itself."
"Speaker 2","00;03;04;07","00;03;53;25","Thanks, Daniel. Yeah, well, this, this and my background is that I'm the practice based Ph.D. at the Solomon's Institute of Applied Psychology, so I'm interested in how active inference can help understand some of the processes that I've been working on for understanding pre reflective, phenomenological awareness and people's sense making. So that kind of ties in to how I'm also interested in Ryan and Christopher's work, because they're bringing this in to the psychological domain, but also bring that into the phenomenological domain in ways which are practically predictive."
"Speaker 2","00;03;54;14","00;04;41;03","And so that's really, really exciting. And I'm I see a lot of opportunities for this modeling work. And I've actually spoken to Ryan about this to try and link in with other ways of people doing sense making, et cetera. So and then this particular paper I think is really interesting because we've got a lot of exciting philosophic core ideas around global work space concepts in neuroscience and an area that I I've only partly explored but so has this integrated into a predictive model that can be tested at certain scales in certain ways."
"Speaker 2","00;04;41;11","00;05;04;20","And to have people who've got the sort of rigor and the kind of the ability to focus down and choose experimental and practical ways to to explore this, which Ryan and Christopher have, is really helpful. So so I'm looking at this from a few different ways and hopefully that will be something that other people will find useful."
"Speaker 1","00;05;05;16","00;05;29;07","Nice. So this is kind of a big paper and topic. So we're going to frame it first with just how the authors represented their goals and claims. And then we're going to kind of pull back to just the bigger questions about the paper. And then we're going to go through basically the keywords. So if when reading what the authors are setting out to do, it's like, why would you even want to travel from A to Z?"
"Speaker 1","00;05;29;07","00;05;51;25","We're going to go to define them. So Stephen, you want to read the first one of on 608? You mean it say so."
"Speaker 2","00;05;51;28","00;06;24;15","Goals, claims of the paper here we've got formalize in ideas first introduced by how in Wyatt and first and so they argue that conscious access or ignition which is this kind of sudden awareness that things come into our awareness is is a fundamentally inferential process that depends upon the level of processing of sufficient temporal debt to contextualize and coordinate low levels of processing."
"Speaker 2","00;06;24;15","00;07;00;29","So that's actually quite has a few implications that so and so carry on is OK so and then also to build on the previous conceptual contributions in this area mentioned above and they will be substantiating arguments with a series of detailed computational simulations. These simulations are based upon the first principles account of perception and action selection offered by acts of inference so that that's again, that's one of the real foundational benefits that this is testable."
"Speaker 2","00;07;01;10","00;07;41;00","And then also in the end by examining the relationships between the predictable global neuronal workspace which they've introduced as a concept and alternative models, and briefly addressed potential concerns about how phenomenal consciousness could plausibly be situated within the model that we're going to present however, this paper is chiefly concerned with what's block termed access consciousness, which is defined as the availability of information for verbal report, voluntary action and executive processing for privacy."
"Speaker 2","00;07;41;11","00;07;56;01","They will use conscious access to use conscious access and consciousness interchangeably throughout the paper. So just to really put this gives them a practical starting point to work on ice."
