"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;09;01","00;00;34;04","Hello and welcome to the Active Inference Live Stream. This is the Active Inference Lab and we are here in active inference live stream 18.2 on March 30th 2021. Welcome everyone to the Active Inference Lab. This is a recorded in an archived live stream, so please provide us with feedback so that we can improve on our work. So the video just changed a little bit."
"Speaker 1","00;00;34;04","00;01;08;11","There we go. All backgrounds and perspectives are welcome here and we'll all be following good value for livestreams today. We're here in session 18 point to a March 30th, having the follow up discussion with the authors and other participants on this predictive global Toronto workspace paper and today the goal is really to follow up on the last week's discussion, continue discussing and learning about this very cool paper and why the authors did what they did and what are the implications for different areas."
"Speaker 1","00;01;08;27","00;01;29;24","So today we're just going to go through some introductions and warm up questions and then we'll be able to walk through the paper and the slides and ask a few questions to the authors and get a few different perspectives. So for the introductions, we'll just go around and introduce ourselves and then pass it to somebody who hasn't spoken yet."
"Speaker 1","00;01;30;09","00;01;38;16","I'm Daniel. I'm a postdoc in California. And I'll pass it to Alex thanks."
"Speaker 2","00;01;39;07","00;01;40;01","Hi, everyone."
"Speaker 3","00;01;40;03","00;01;41;12","I'm Alex Rabkin."
"Speaker 2","00;01;41;29","00;01;43;04","I'm a researcher."
"Speaker 3","00;01;43;08","00;01;45;06","In Systems Management School in."
"Speaker 2","00;01;45;06","00;01;53;10","Moscow, Russia. Also, I'm a co-organizer for Active Influence Club. And I said to Stephen."
"Speaker 4","00;01;55;14","00;02;11;15","Hello, I'm Stephen. I'm based in Toronto, and I do a lot of work with social topographies and landscapes for social drama. And I will pass it over to Dean."
"Speaker 2","00;02;15;13","00;02;24;22","Hi, I'm Dean. I am retired. I'm hanging out in the loft of my cabin which is not very well lit."
"Speaker 2","00;02;27;02","00;02;29;16","I'll pass it to Ryan."
"Speaker 5","00;02;31;04","00;03;01;20","Yes. So I'm Ryan Smith. I'm a investigator at the Laureate Institute for Brain Research in Tulsa, Oklahoma. I mainly work on computational modeling of empirical behavior and different psychiatric disorders, as well as some theoretical work on emotions and emotional awareness and introspection. And I guess some yes, I'll Senator Chris Violent."
"Speaker 3","00;03;02;15","00;03;25;04","Christopher White. I'm a Ph.D. student at the University of Cambridge in England, and I mostly work on active inference or competition using active inference or computational models of cognitive control. But a lot of my previous work is kind of focused on visual awareness. So I'll pass it to Adam Hi."
"Speaker 2","00;03;25;22","00;03;47;19","I'm Adam. I'm a postdoc at the Johns Hopkins School of Medicine. Center for Psychedelic and Consciousness Research. I'm also a research fellow at the Institute. And then consciousness free will to that."
"Speaker 1","00;03;47;19","00;04;20;22","Everyone Cool. Does anyone want to raise their hand and give a thought on one of these warm up questions, which are just what are something they're excited or curious about today? Or something that they liked or remembered about the paper or last week's discussion to sort of jump start where we were at or maybe really quickly at the beginning, Christopher wanted to clear up something or and then we'll kind of go into questions so maybe everyone could write down a question and then Christopher, go for it."
