"Start Time","End Time","Transcript"
"00;00;09;01","00;00;09;14","Hello"
"00;00;09;14","00;00;09;21","and"
"00;00;09;21","00;00;10;04","welcome"
"00;00;10;04","00;00;10;27","to the"
"00;00;10;27","00;00;11;08","Active"
"00;00;11;08","00;00;11;20","Inference"
"00;00;11;20","00;00;11;28","Live"
"00;00;11;28","00;00;12;19","Stream."
"00;00;12;19","00;00;13;05","This is"
"00;00;13;05","00;00;13;20","the Active"
"00;00;13;20","00;00;14;02","Inference"
"00;00;14;02","00;00;14;14","Lab"
"00;00;14;14","00;00;14;20","and"
"00;00;14;20","00;00;14;28","we are"
"00;00;14;28","00;00;15;07","here"
"00;00;15;07","00;00;15;18","in"
"00;00;15;18","00;00;15;29","active"
"00;00;15;29","00;00;16;10","inference"
"00;00;16;10","00;00;16;17","live"
"00;00;16;17","00;00;17;01","stream"
"00;00;17;01","00;00;18;06","18.2"
"00;00;18;06","00;00;18;13","on"
"00;00;18;13","00;00;20;23","March 30th 2021."
"00;00;21;24","00;00;22;05","Welcome"
"00;00;22;05","00;00;22;18","everyone"
"00;00;22;18","00;00;23;05","to the"
"00;00;23;05","00;00;23;15","Active"
"00;00;23;15","00;00;23;26","Inference"
"00;00;23;26","00;00;24;18","Lab."
"00;00;24;19","00;00;25;15","This is"
"00;00;25;15","00;00;25;17","a"
"00;00;25;17","00;00;26;03","recorded"
"00;00;26;03","00;00;26;10","in an"
"00;00;26;10","00;00;26;27","archived"
"00;00;26;27","00;00;27;05","live"
"00;00;27;05","00;00;27;14","stream,"
"00;00;27;14","00;00;27;24","so"
"00;00;27;24","00;00;28;03","please"
"00;00;28;03","00;00;28;11","provide"
"00;00;28;11","00;00;28;14","us"
"00;00;28;14","00;00;28;29","with feedback"
"00;00;28;29","00;00;29;03","so"
"00;00;29;03","00;00;29;06","that"
"00;00;29;06","00;00;29;14","we can"
"00;00;29;14","00;00;29;26","improve"
"00;00;29;26","00;00;30;27","on our work."
"00;00;31;24","00;00;32;06","So"
"00;00;32;06","00;00;32;18","the video"
"00;00;32;18","00;00;33;00","just"
"00;00;33;09","00;00;33;22","changed"
"00;00;33;22","00;00;33;24","a"
"00;00;33;24","00;00;33;29","little"
"00;00;33;29","00;00;34;05","bit."
"00;00;34;05","00;00;34;10","There"
"00;00;34;10","00;00;34;26","we go."
"00;00;36;01","00;00;36;08","All"
"00;00;36;08","00;00;37;01","backgrounds"
"00;00;37;01","00;00;37;12","and"
"00;00;37;12","00;00;38;00","perspectives"
"00;00;38;00","00;00;38;08","are"
"00;00;38;08","00;00;38;21","welcome"
"00;00;38;21","00;00;39;13","here"
"00;00;39;19","00;00;39;25","and"
"00;00;39;25","00;00;40;00","we'll"
"00;00;40;00","00;00;40;12","all be"
"00;00;40;12","00;00;40;23","following"
"00;00;40;23","00;00;41;01","good"
"00;00;41;01","00;00;41;23","value"
"00;00;41;24","00;00;41;28","for"
"00;00;41;28","00;00;42;25","livestreams"
"00;00;43;10","00;00;43;21","today."
"00;00;43;21","00;00;44;01","We're"
"00;00;44;01","00;00;44;09","here"
"00;00;44;09","00;00;44;12","in"
"00;00;44;12","00;00;44;22","session"
"00;00;44;22","00;00;45;02","18"
"00;00;45;02","00;00;45;08","point"
"00;00;45;08","00;00;45;19","to"
"00;00;45;19","00;00;45;23","a"
"00;00;45;23","00;00;46;25","March 30th,"
"00;00;46;25","00;00;47;07","having"
"00;00;47;07","00;00;47;12","the"
"00;00;47;12","00;00;47;21","follow"
"00;00;47;21","00;00;47;24","up"
"00;00;47;24","00;00;48;14","discussion"
"00;00;48;14","00;00;48;22","with"
"00;00;48;22","00;00;48;25","the"
"00;00;48;25","00;00;49;10","authors"
"00;00;49;10","00;00;49;18","and"
"00;00;49;18","00;00;49;25","other"
"00;00;49;25","00;00;50;15","participants"
"00;00;50;15","00;00;50;25","on"
"00;00;50;25","00;00;51;08","this"
"00;00;51;08","00;00;51;22","predictive"
"00;00;51;22","00;00;52;03","global"
"00;00;52;03","00;00;52;15","Toronto"
"00;00;52;15","00;00;53;09","workspace"
"00;00;53;09","00;00;54;06","paper"
"00;00;54;12","00;00;54;18","and"
"00;00;54;18","00;00;54;28","today"
"00;00;54;28","00;00;55;14","the goal"
"00;00;55;14","00;00;55;23","is"
"00;00;55;23","00;00;55;29","really"
"00;00;55;29","00;00;56;08","to"
"00;00;56;08","00;00;56;18","follow"
"00;00;56;18","00;00;57;12","up on"
"00;00;57;12","00;00;57;17","the"
"00;00;57;17","00;00;58;10","last"
"00;00;58;10","00;00;58;23","week's"
"00;00;58;23","00;00;59;25","discussion,"
"00;00;59;25","00;01;00;19","continue"
"00;01;00;19","00;01;01;07","discussing"
"00;01;01;07","00;01;01;11","and"
"00;01;01;11","00;01;01;24","learning"
"00;01;01;24","00;01;02;04","about"
"00;01;02;04","00;01;02;08","this"
"00;01;02;08","00;01;02;14","very"
"00;01;02;14","00;01;03;12","cool paper"
"00;01;03;12","00;01;04;13","and"
"00;01;04;14","00;01;04;23","why"
"00;01;04;23","00;01;05;19","the authors"
"00;01;05;19","00;01;05;27","did"
"00;01;05;27","00;01;06;14","what they did"
"00;01;06;14","00;01;06;19","and"
"00;01;06;19","00;01;06;27","what are"
"00;01;06;27","00;01;07;00","the"
"00;01;07;00","00;01;07;16","implications"
"00;01;07;16","00;01;07;20","for"
"00;01;07;20","00;01;07;27","different"
"00;01;07;27","00;01;08;24","areas."
"00;01;08;27","00;01;09;01","So"
"00;01;09;01","00;01;09;09","today"
"00;01;09;09","00;01;09;11","we're"
"00;01;09;11","00;01;09;17","just"
"00;01;09;17","00;01;09;20","going"
"00;01;09;20","00;01;10;15","to go"
"00;01;10;16","00;01;11;02","through"
"00;01;11;02","00;01;11;08","some"
"00;01;11;08","00;01;12;06","introductions"
"00;01;12;06","00;01;12;15","and"
"00;01;12;15","00;01;12;22","warm"
"00;01;12;22","00;01;12;26","up"
"00;01;12;26","00;01;13;24","questions"
"00;01;13;24","00;01;14;00","and"
"00;01;14;00","00;01;14;06","then"
