start	end	sentNum	speaker	confidence	text
4770	5320	1	A	0.5877	You.
7370	9126	2	A	1.0	Hello and welcome, everyone.
9228	12838	3	A	0.49858	It's October 18, 2023.
13004	17170	4	A	0.49193	We're in the course active inference for the social sciences.
17330	32480	5	A	1.0	And today we're in the lecture by the course co organizer, and that will kick off the final leg of the course, which is Avel Gwenin Carlos lecture, Social Constraints and the Excess Central Stance What Makes US Human.
32850	38442	6	A	0.992	So we'll be looking forward to a lecture followed by a discussion.
38506	44910	7	A	0.99636	So if you have any questions, please feel free to add them in the live chat or submit to the course syllabus.
44990	49986	8	A	1.0	And also at the end, we'll talk about how we're going to conclude this course.
50088	52690	9	A	0.99656	So with that, thank you to you, Avel.
54410	55110	10	B	0.97	Hello.
55260	57346	11	B	0.76033	So, do you see the slides correctly?
57378	58520	12	B	0.78941	Everything is fine.
62250	64920	13	B	1.0	I will take Cyland as a yes.
66490	90302	14	B	0.99235	So the role of this session is basically to show you the inspiring intuition behind the Evolve course and to show very concretely well, very abstractly, but in my mind, concretely why the specific formalism of active inference and social constraints is relevant to understand the human species and the cultural evolution of things that we do.
90436	97460	15	B	0.99986	So we'll talk of social constraints, of the existential stance, and of what makes us human.
97990	112870	16	B	0.82884	Disclaimer this presentation is closely aligned with the upcoming paper, which, whose name is the same, I think is tentative for now, and whose co author, whose man on job is a co author.
113770	119510	17	B	0.87462	So first, let us ask basic questions about the topic at hand.
119580	120870	18	B	0.99995	What is culture?
121450	124430	19	B	0.99835	By psychologist Cecilia Hayes.
124610	127514	20	B	0.99928	Culture is typically used in one of three ways.
127632	130562	21	B	0.99953	Culture can be information or behavior required socially.
130646	139386	22	B	0.93759	Like, if I am an ant and I figure out that you need to go somewhere because of pheromones, this is culture.
139498	143374	23	B	0.99998	It can be socially equipped behavior that is shared within a group.
143572	152834	24	B	0.99976	So, for example, if I am an ape and I figure out how to open nuts with a stone thing and the group just everyone does it the same way.
152872	167240	25	B	0.99913	This is culture and it can be the adaptive evolution of socially acquired behavior, which is like, if I remember well, we have evidence of it in the wild for COVID and humans only.
167950	190250	26	B	0.99738	So the question is, we know that culture is the human specific, like it is the case simply, but depending on what we mean by culture, it can describe behavior that is very much shared with other species.
190410	199330	27	B	0.99992	So a question that needs to be answered is how specific are the human cultural mechanisms?
200470	208310	28	B	0.99856	So one core thing to understand is that there is no such thing as the cultural mechanism.
208650	214178	29	B	1.0	The mechanisms of social learning in humans, they are culturally transmitted.
214354	224490	30	B	0.99979	Whether you will listen to, I don't know, elder rapper, Scientist depends on the cultural norms in which you exist.
225070	233070	31	B	1.0	And the specific way in which teacher student interaction are supposed to go is again, culturally embedded.
233730	245378	32	B	1.0	And the type of information that people will try to figure out is or transmit is itself culturally embedded so we can't just write the mechanism for human social learning.
245464	254340	33	B	0.99085	This is like empirically there is none and conceptually I don't think the notion is coherent to begin with.
256650	269542	34	B	0.99927	So one core argument for this is we have basically explicit linguistic rules about who we should trust like listen to your parents and those are linguistic.
269606	271766	35	B	1.0	And language varies from culture to culture.
271878	276650	36	B	0.63093	So this changes from culture to culture pretty straightforward.
277470	292850	37	B	0.96	And in general the practice of cultural submission, of intentional teaching they are varying between cultures and I do not want to get into it because I don't think I would say something that is accurate without notes.
293430	302850	38	B	0.99	And we can however take a look at a behavior that is I think nearly universal, which is storytelling.
303190	321910	39	B	0.99969	When people tell story, they use stories to transmit norms and in the specific culture of the Agta or Agta, I have misspelled it at least once, I think it is Agta.
322510	348130	40	B	0.99984	You have core role of storytelling in telling people what to do and you have specific tales that were studied and that were stated to specific norms and these are very important because here we have laws that are written somewhere and that people in blue will come and hit you if you don't follow them.
348200	349934	41	B	0.99989	But this is not something that is universal.
349982	358600	42	B	0.99992	So in a context where you do not have states, you typically have no really other way to transmit norms than talk about it.
362330	374358	43	B	0.99947	From there, everything is culturally embedded, like the way you transmit the norms, the kind of norms can be transmitted given this way, the way specific cues will be understood, given a specific niche, et cetera, et cetera.
374454	388190	44	B	0.50494	So yes, all this to say there is no big c culture, there is cultural transmission, there is cultural evolution but there is no specific mechanism or actual type of culture in humans.
389090	404642	45	B	0.99998	But there are categories of behavior that are very obviously human specifics and that are very obviously cultural as in direct contribution to culture.
404786	405846	46	B	0.99994	For example fire.
405948	409762	47	B	0.99986	It's obviously majorly important to culture because if you have fire you get a lot of calories.
409826	414694	48	B	1.0	If you get a lot of calories you get a big brain like you can afford big brain but fire unit doesn't produce culture.
414742	416540	49	B	0.96335	That's not how anything works.
417230	422478	50	B	0.99554	Things that do work directly to produce culture are language and role taking.
422644	425294	51	B	0.80074	So language, I think you are familiar with it.
425332	439186	52	B	0.92255	You are using it now on the receiving side, it is practice that basically embeds communicative intents into a specific set of symbols that can be letters, that can be words.
439368	441682	53	B	0.57694	Like orally it would be phoneme, I guess.
441816	448374	54	B	1.0	I don't know if the phoneme or the word is a symbol, but you have symbols and they embed meaning and people use it.
448412	455458	55	B	1.0	And what is critical is that each of the symbol has a public meaning, has a public like semantics and pragmatics.
455474	467734	56	B	1.0	If I tell you chair, maybe we don't know precisely like what specific thing enters in the chair category maybe or perceptual installation of chair will vary.
467782	483070	57	B	0.99938	But we agree on the basics of the chair, we agree on what we can do with chairs, we agree with a lot of things implicitly by the use of this word and we can use the role of syntax to manipulate this unit of meaning in a specific way.
483140	490530	58	B	0.51	I sit on a chair, I'm talking about an action that is relative to a specific object that is a chair and you understand what I mean.
490600	502200	59	B	1.0	If I was trying to mimic it, maybe I'll get it through, maybe you would think I'm saying I'm crouching over bed, why not?
503290	524362	60	B	0.5198	So the language and the fact that it has a publicly instantiated meaning is critical in keeping coordination in the specific thing that people do and why they do it, which is ambiguously cultural and you have another more subtle mechanism process, I don't know, phenomenon which is shared intentionality.
524426	544802	61	B	0.99528	So by the work of mainly Tomasello, we know that chimps are not very social and they can learn they are but as intelligent as humans, well, at least young humans, but they usually are not really interested in what?
544856	561770	62	B	0.99994	Other teams are doing and most importantly, they are not interested in sharing goals trying to figure out what is the end result that some other chimp is upholding and trying to mesh in this plan to help him.
561920	577600	63	B	0.99957	While in human from a very young age we are very stream motivated and we are very motivated to figure out what we whatever we are collectively doing and figure out what one's role is in that and do that.
578130	600034	64	B	1.0	And this is likely not bona fide cognitive function that stands on its own but it's behavior that is a cognitive process that is endemic in humans very aware if existing everywhere else and that is core to most theory of the transmission of culture.
600082	611530	65	B	0.99971	So these two things we know are human specifics up to maybe very small and important details and we know are critically embedded in what we call culture.
612270	620182	66	B	1.0	And so what I will do from now on is to provide a specific theory of culture.
620326	636526	67	B	0.5005	So the active inference of culture landscapes that in my opinion basically explains or at least meshes well with why those two specific pheromones are so important from the appalling of culture.
636558	651154	68	B	0.99999	But it also means that culture is not information Percy, it's something that is more organic and that evolves more like biological system themselves evolve than population of genes.
651282	675630	69	B	1.0	And from these accounts we will go to figure out what it means about collective organization, figure out why we have gods and taxes and from there we will go to more physical and peacemaker consideration and ask how basically this theory can be written within physics through the active inference formalism.
676930	680606	70	B	0.99927	So let us go first.
680788	691540	71	B	1.0	I am just presenting the theory of the active inference of clear landscape and I am presenting a core concept, the concept of stroke constraints that derive from at least my treatment of that.
691990	698486	72	B	0.98219	So active inference, probably a lot of you know what this is but this goes on YouTube, so I will re explain.
698668	704902	73	B	0.9958	Active inference is a theory of cognition where basically agents enact expectation of the world.
704956	715750	74	B	0.99971	They have a world model and they make predictions over the world model and they strive for those predictions to remain coherent with what they actually observe.
715910	720790	75	B	1.0	And that means that the agent will update beliefs that are false.
720950	735710	76	B	1.0	If I hear meow and I think there is no cat, I will then think that it is more likely.
735870	742774	77	B	0.99	And on the other hand, I will try to provoke to realize prediction that I kind of need.
742892	756694	78	B	0.99506	So for example, if I really want to hear meal, if I really expect to hear meal and I expect this to be like a basic step of my life, I will maybe figure out how to get a cat that works not well with cats but with drinking or eating.
756742	759734	79	B	0.43	Yeah, I expect to be a thing that has water in it because else I die.
759782	763790	80	B	0.99999	So when I'm thirsty I am thirst by drinking.
764130	776462	81	B	0.93	And you have this basically duality of predictive normal, what we call typically perception, just trying to figure out what there is outside and updating our belief when we don't.
776526	786370	82	B	0.66986	So I said perception but is more inference and there is active inference which is like the realization of this inference through action.
786870	793800	83	B	0.99	And a core argument of active inference is that those two are same process.
794330	798934	84	B	0.99423	They are the same process that is entailed by an information geometry.
798982	805370	85	B	0.99994	So basically a space of belief over which the dynamics of an agent unfold.
806190	815326	86	B	1.0	And a core feature of this approach is the dissolution of agency as we typically understand it.
815508	817066	87	B	0.96088	We typically understand agency.
817098	824850	88	B	0.75118	It will be like hey, I'm an agent, I want to do this and I will reason about what I want and I will reason about how to get it.
824920	827300	89	B	0.52	And we'll do the thing that I reasoned about.
828230	830420	90	B	0.62573	Reason is important.
830790	836600	91	B	0.99895	It's not the basic cognitive function that analyze everything we do.
836970	839510	92	B	1.0	I do not think this statement is controversial.
840330	853814	93	B	0.99	And in active inference the model we have is that at multiple scale, in multiple contexts, we produce prediction over our sensor flow and then strive to realize those prediction.
