start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
170	890	1	A	0.15427	1	1	You're
970	1550	1	A	0.07	2	2	okay.
1700	2398	2	A	0.79	1	3	Hello.
2564	2986	3	A	0.83461	1	4	It's
3018	3402	3	A	0.97	2	5	September
3466	4430	3	A	0.6	3	6	16.
4850	5354	4	A	0.98279	1	7	We're
5402	6000	4	A	1.0	2	8	in
6610	7274	4	A	0.53968	3	9	Cohort,
7322	7630	4	A	1.0	4	10	one
7700	7886	4	A	1.0	5	11	of
7908	8094	4	A	1.0	6	12	the
8132	8634	4	A	0.75317	7	13	active
8682	9114	4	A	0.99995	8	14	textbook
9162	9760	4	A	0.81587	9	15	group.
10130	10778	5	A	0.99658	1	16	It's
10874	11274	5	A	0.99933	2	17	meeting
11322	11920	5	A	1.0	3	18	15,
12530	12942	5	A	0.97	4	19	or
12996	13118	5	A	1.0	5	20	I
13124	13486	5	A	0.98338	6	21	guess
13588	14046	5	A	0.99	7	22	yes,
14148	14558	5	A	0.64	8	23	no,
14644	15470	5	A	1.0	9	24	16
15890	16686	5	A	0.99843	10	25	on
16868	17118	5	A	1.0	11	26	let
17124	17246	5	A	0.96	12	27	me
17268	17454	5	A	1.0	13	28	just
17492	17786	5	A	0.99118	14	29	update
17818	18062	5	A	0.72	15	30	the
18116	18990	5	A	0.56969	16	31	title
19570	20026	5	A	0.99799	17	32	meeting
20058	20522	5	A	0.95	18	33	16.
20586	20778	6	A	0.99301	1	34	We're
20794	20926	6	A	0.99	2	35	in
20948	21086	6	A	1.0	3	36	our
21108	21390	6	A	1.0	4	37	second
21460	21914	6	A	0.99999	5	38	discussion
21962	22174	6	A	0.99976	6	39	on
22212	22586	6	A	0.99991	7	40	chapter
22618	23102	6	A	0.82	8	41	six.
23236	24014	7	A	0.99614	1	42	So
24212	24574	7	A	0.99807	2	43	are
24612	24766	7	A	0.99992	3	44	there
24788	24998	7	A	0.99894	4	45	any
25044	25640	7	A	0.88192	5	46	any
26330	26962	7	A	0.99516	6	47	overall
27026	27394	7	A	0.99997	7	48	comments
27442	27558	7	A	0.99994	8	49	that
27564	27734	7	A	0.8947	9	50	people
27772	27974	7	A	0.99994	10	51	would
28012	28166	7	A	0.99987	11	52	like
28188	28760	7	A	1.0	12	53	to
29370	29878	7	A	0.99999	13	54	address
29964	30358	7	A	0.99996	14	55	about
30444	30866	7	A	0.99997	15	56	chapter
30898	31480	7	A	1.0	16	57	six
34090	34502	7	A	1.0	17	58	or
34556	34774	7	A	0.99065	18	59	any
34812	35110	7	A	0.99624	19	60	other
35180	35558	7	A	0.79736	20	61	questions
35644	35846	7	A	1.0	21	62	or
35868	36102	7	A	0.99995	22	63	points
36156	36374	7	A	1.0	23	64	to
36412	36662	7	A	0.9997	24	65	add
36716	36934	7	A	0.74	25	66	or
36972	37378	7	A	0.99997	26	67	just
37484	37926	7	A	0.81141	27	68	areas
37958	38106	7	A	1.0	28	69	of
38128	38406	7	A	0.99998	29	70	chapter
38438	38634	7	A	1.0	30	71	six
38672	38826	7	A	0.99308	31	72	that
38848	38986	7	A	1.0	32	73	they
39008	39194	7	A	0.99997	33	74	found
39232	39386	7	A	1.0	34	75	to
39408	39546	7	A	1.0	35	76	be
39568	40140	7	A	0.99994	36	77	interesting.
64610	65562	8	B	0.93177	1	78	Distinction
65706	66350	8	B	1.0	2	79	between
66500	66814	8	B	0.98	3	80	the
66852	67514	8	B	0.9425	4	81	interceptive
67562	68830	8	B	0.55951	5	82	extraceptive
70470	71570	8	B	0.99915	6	83	modalities
72470	72834	8	B	0.99999	7	84	which
72872	73122	8	B	0.9313	8	85	have
73176	73730	8	B	0.99997	9	86	been
73880	74338	8	B	0.99996	10	87	mentioned
74424	74866	8	B	1.0	11	88	in
74968	75426	8	B	0.99959	12	89	box
75528	76740	8	B	0.99	13	90	6.1.
78230	78980	9	B	0.7	1	91	And
81430	81746	9	B	1.0	2	92	I
81768	82194	9	B	0.98391	3	93	think
82312	83242	9	B	0.22469	4	94	Kristen
83406	84120	9	B	0.99779	5	95	with
84650	85330	9	B	0.88	6	96	Michael
85410	85826	9	B	0.67846	7	97	Allen,
85858	86006	9	B	0.99999	8	98	if
86028	86118	9	B	0.92615	9	99	I'm
86124	86294	9	B	0.92	10	100	not
86332	87190	9	B	0.99996	11	101	mistaken,
87530	87942	9	B	0.50609	12	102	has
87996	88482	9	B	0.8254	13	103	published
88546	88678	9	B	0.86	14	104	a
88684	88994	9	B	0.98414	15	105	recent
89042	89350	9	B	0.99999	16	106	paper
89420	89654	9	B	0.99995	17	107	just
89692	90280	9	B	0.6	18	108	today,
91770	92326	9	B	0.99634	19	109	exactly
92428	92646	9	B	0.99999	20	110	on
92668	92902	9	B	0.99941	21	111	that
92956	93682	9	B	0.51398	22	112	topic,
93826	94086	9	B	1.0	23	113	in
94108	94642	9	B	0.89252	24	114	which
94796	95206	9	B	0.73641	25	115	they've
95238	95926	9	B	0.56071	26	116	somehow
96038	96410	9	B	0.9925	27	117	tried
96480	96762	9	B	1.0	28	118	to
96816	97420	9	B	0.99999	29	119	provide
97950	98266	9	B	0.99	30	120	a
98288	99210	9	B	0.43437	31	121	computational
99870	100330	9	B	0.99997	32	122	model
100400	100586	9	B	0.99999	33	123	for
100608	100746	9	B	1.0	34	124	the
100768	100954	9	B	1.0	35	125	first
100992	101626	9	B	0.73928	36	126	time
101808	102202	9	B	0.99999	37	127	for
102256	102378	9	B	1.0	38	128	the
102384	103110	9	B	0.49046	39	129	unification
103190	103434	9	B	0.93	40	130	of
103472	103626	9	B	1.0	41	131	the
103648	104294	9	B	0.92476	42	132	interceptive
104342	104506	9	B	1.0	43	133	and
104528	105254	9	B	0.69014	44	134	extraceptive
105302	106170	9	B	0.66665	45	135	modalities.
106590	107340	10	B	0.99399	1	136	So
108190	108794	10	B	0.99999	2	137	since
108912	109242	10	B	0.98	3	138	this
