"Speaker Name","Start Time","End Time","Transcript"
"Unknown","00;00;08;10","00;00;37;29","Hello everyone. Thanks for joining and welcome to Active Flav, live stream number 24.1. Today, it's June 22nd 2021. And we're going to be discussing the paper and empirical evaluation of active inference in multi armed bandits with several of the authors. So thanks everyone for joining. Welcome to the Active Inference Lab. We are a participatory online lab that is communicating, learning and practicing applied active inference."
"Unknown","00;00;38;03","00;01;03;01","You can find us at the links here on this screen. This is a recorded and an archived live stream. So please provide us with feedback so that we can improve on our work. All backgrounds and perspectives are welcome here, and we'll be following good video etiquette for live streams this short link has a schedule of all the live streams that we've been doing and will do for 2021."
"Unknown","00;01;03;13","00;01;29;11","And we're here today on June 22nd in number 24.1, which is the middle of the three part series on this paper about multi armband. It's the dot zero video 24.0 had some context and some background on this paper that we're going to be discussing in empirical evaluation of active inference in multi armed bandits. And today we're here with three of the authors."
"Unknown","00;01;29;11","00;02;00;07","So thanks so much for all of you who are joining today because we have a lot to discuss and learn about and in today's discussion for 24.1, we're going to first just go for some introductions and then we're going to have a presentation by the author and then we're going to just open it up for discussion. So if you're here on the video call or if you're watching live in the live chat, just feel free to ask any question and we can go wherever people are interested in going."
"Unknown","00;02;01;17","00;02;31;29","So that being said, here we are in the introductions. We'll just go around and introduce ourself and say hello. And then especially for the authors who are joining for the first time, it'd be awesome to hear anything you want to say or we'll ask you questions as well. So I'm Daniel. I'm a post-doctoral researcher in California, and I'll pass to Dave I'm in the tropical mountainous rainforest 120 miles north of Manila."
"Unknown","00;02;33;02","00;03;11;27","My background is in cybernetic learning, so theory, general psychology and machine translation, but not much math. So I floundered with much of the active inference world pool. We'll go to Sara and then continue on. I'm Sara and a personal interest and together with my original background is physics and biophysics that I wrote my dissertation essentially about experience and especially applied to learning and that's it for me."
"Unknown","00;03;12;23","00;03;42;17","I and going on to Dimitry should be able introduce him, so I am not sure if he wants to do that. OK, I mean I can also introduce him shortly. So there was our colleague from UCLA previously, so he worked in Max Planck UCLA Center for Computational Psychiatry and Aging Research, and currently his switch to industry. So he is working in Second Mind on the Applied Reinforcement Learning."
"Unknown","00;03;42;24","00;04;29;29","So basically he is a expert on this other part of the staff, which which does not color active inference with so. And yeah, I'm also postdoc Technical University of Dresden. Both me and Sara are in the chair for neuroimaging are like the head of the chairs, Stefan Kibo, and and yeah, we have been involved with active inference for a while now since probably 20, 15, 16 and have been applying it to various questions regarding human behavior, cognitive control, decision making in dynamic environments and similar so yes."
"Unknown","00;04;29;29","00;04;59;11","So should they kind of switch to the slides now? For sure we can go to do things or if I can just ask one general question to any of the authors you wanted to respond. Was it that you were interested in active inference and then looking for domains to apply it in, or were you interested in a domain then sort of found active inference as a way to integrate what you were working on yeah."
"Unknown","00;04;59;21","00;05;35;19","Well, I mean, some of my background is also in physics, complex systems and computational neuroscience. And this physicist, we like to think about these unifying theories. So in this sense, active inference has this appeal that it can collect connect very kind of distinct way of basically thinking about decision making, uh, thermodynamics, right? Stochastic. And it's very kind of different areas of understanding the dynamical systems of the set and the control."
"Unknown","00;05;35;29","00;06;16;21","So that would be the appeal. And right I mean, definitely it's a tool to apply to decision making, human understanding, human behavior. This is kind of where this'll started that so what more can we learn basically, uh, using this approach cool. And Sarah, any thoughts about especially I'm curious about the biology side because we hear a lot about the math and the physics verging towards active inference, but it's also cool to hear about biology and that was my background as well."
"Unknown","00;06;18;03","00;06;57;12","And my background is rather in biophysics and only tangentially in biology. But what I like is also that it connects with some general information processing scheme in the brain. And actually in analysis to this, I was working way, way down in the abstraction hierarchy and backing neural networks and like receptor dynamics. And actually in this area I find it easy to not see the forest for the trees and I think actually connecting outwards and ask the question, what is a general information processing that's going on?"
"Unknown","00;06;58;02","00;07;41;11","And then of unlocked again is what also attracted me to active inference. Awesome. So as usual, people will be, I guess joining or leaving. I'll unshared this screen and Dmitri, if you want to jump into the presentation, that'd be awesome. Yes, OK, so you see yeah, that's great. And all crop everything, so go for it. Excellent. OK, so let me start with the Bitcoin of motivations."
"Unknown","00;07;41;11","00;08;20;29","For this. What so well you realize kind of our involvement with active inference came from the cognitive neuroscience direction and originally I'm not so interested in the technical side of machine learning side of it. However, if one thinks about multi amp from the band, it's very it's a very general problem which kind of generalized this resource allocation problems then one realizes that this is most of kind of behavioral experiments can be crossed into this kind of framework."
"Unknown","00;08;20;29","00;08;56;11","Right. And once there's this in the range of kind of experimental experimental cognitive neuroscience domains like decision making in the Nemec environments, value based decision making, structure learning and similar to one can also think about like attention. So resource allocation problem right? So it's kind of there are many other domains where maybe they're not explicitly talking about multi and benefits as such, but they can also be crossed into this general framework."
"Unknown","00;08;57;08","00;09;33;08","And for example, for from decision making dynamic environments, one of the most well known kind of tasks is probably like a reverse learning task. Right? That's kind of used in hundreds of papers. And this is also kind of what initially motivated me to make this paper it's a kind of just an understanding. So if I apply active inference, delivers a reversal of tasks, how does this compare to other alternative decision making approaches?"
"Unknown","00;09;33;16","00;10;16;22","We can apply to that. We however read besides in this kind of cognitive neuroscience direction, looking backwards at a range of industrial applications, there really use like no starting from marketing to finance like recommendation systems in finance for trading applications. I even in many like optimization problems in the like deep learning, right. You know, there are lots of papers sexually showing how you can speed up learning rate and finding better sets of examples for deep learning systems and right."
