start	end	paragNum	speaker	confidence	startTime	wordCount	text
650	13550	1	A	0.66803	00:00	19	You. Hello. Thanks for all joining. It's active textbook group cohort one meeting 22, chapter nine on October 28.
16750	29170	2	B	0.99	00:16	13	Okay, we're in the second discussion on chapter nine, model based data analysis.
32430	52800	3	B	0.62706	00:32	34	Would anyone like to add anything they want or mention how the generative model discussion from the previous 1 hour relates to model based data analysis? How does chapter four relate to chapter nine?
67330	70320	4	B	0.99838	01:07	5	What does chapter nine address?
72530	77070	5	B	0.99953	01:12	11	What do chapters six and nine address that chapter four doesn't?
84810	112840	6	A	0.40854	01:24	37	Um, I mean, six is about thinking about applying it in, like, incredibly kind of simplified step by step kind of way. And nine is very specifically about answering scientific questions with it and doing that with.
116170	121370	7	C	0.99719	01:56	6	This metabasian. It's like almost nested.
124460	148320	8	A	0.72502	02:04	31	Sort of schema of active inference. So, I mean, that's the through line, I guess, but I'm not sure more. Than that what to say. That's really insightful. Thank you, Ali.
151540	247100	9	D	1.0	02:31	145	Yeah, actually, I would compare it to a kind of learning how to solve problems in, I don't know, mathematics or other physics or other areas. For example, in chapter four, we acquired some necessary knowledge or prerequisite about how to think about the phenomena or the problem we're dealing with. Chapter six kind of outlines a roadmap a roadmap about how exactly we should proceed to solve that problem in a kind of formulaic way. And chapter nine, actually, in chapter nine, we get our hands dirty and try to solve some of the actual or empirical problems with the tools or techniques we had learned in chapter four and six. So in this case, I somehow think of chapter nine as a kind of case of study well, kind of case of studies or a kind of solved problem section of this textbook.
247260	261910	10	D	0.99	04:07	19	And, yeah, I don't know how much that captures their nature. That's great. Wow. Great thoughts. I totally agree.
265240	267780	11	B	0.99544	04:25	7	Let's look at the table of contents.
270220	320200	12	B	0.63597	04:30	70	Chapter one, special overview. Chapter mirror symmetry. Same, but different with ten. So now in the middle eight chapters, two chapters on the low road and the high road, helping two different approaches which can be developed, like in a lot more detail, to approach active inference from two fascinating and non controversial starting points Bayesian inference from the low road free energy principle and the repeated measurement persistence imperative.
324780	337420	13	B	0.81692	05:24	25	Chapter four is the first chapter on active inference. Active inference is about the generative models that are being specified and how they're being computed.
339760	364180	14	B	0.99998	05:39	39	After just one chapter on active inference, it goes to the area where the most research and modeling has been done in active inference, which is computational manalian neuroanatomy. One chapter on active, one chapter on the primary domain.
366200	405540	15	B	1.0	06:06	64	First half of the book, second half of the book. This is the part where you're going to be in parallel, perhaps on your first, but perhaps not on your first reading. You're going to be doing playing through these applied aspects of modeling. First is the recipe for designing active inference models. In Chapter Six, as both of you have, very nicely set.
408070	456930	16	B	1.0	06:48	79	Then the Figure 4.3 Dialectic discrete Continuous Time is revisited in two chapters because it probably it's one key difference. It's a minimum of two. So it prevents, like any like, oh, well, it has to be a PMDP. It's like, well, obviously not. So it keeps the space of generative modeling open and it allows for discussion of the very interesting topic of hybrid active inference nested models with continuous actuators, for example, but discrete decision making apparatus.
460070	489920	17	B	0.99989	07:40	66	So it just is like wanting to cover these two key types of models in a bit more detail than was addressed in Chapter Four. But this was the first possible moment to address it after 4.3. Just kidding. Maybe not. Then Chapter Nine, yeah, where we are now, which is just, okay, you've built your pure discrete time pure continuous time or hybrid generative model.
490690	530700	18	B	0.99997	08:10	97	If it's a toy model, you can just generate data and just do whatever you want. Or you might have data from sensors or real world or however that's in the data format that your generative model expected to receive, which was part of your design process, you could have determined what structure literally the data is going to be in. Is it going to be like, yes, data can be reshaped, but just broadly, is it like 256 sensors in a row of one? Or is it like eight by eight? Just those kinds of questions.
531390	556900	19	B	0.91412	08:51	52	So that when the data start coming in for the experiment, whether you generated the data from the generative model or whether you're using it in a purely recognition model capacity on real world data, what does it look like to do statistical modeling with these statistical models that we've been using?
558970	577450	20	B	0.92	09:18	27	And then chapter ten is a review. It restates what each chapter does, provides some further thoughts, and just summarizes the unifying capacity of active inference modeling.
582500	588670	21	B	0.98	09:42	6	Then there are the appendices Ali.
