key	relevance
Science>Physics	1.0
Science>BiologicalSciences	0.2458115816116333
Technology&Computing>Computing	0.16393864154815674
Science>Chemistry	0.11646676063537598
Technology&Computing>Computing>Internet>InternetOfThings	0.11102993041276932
Technology&Computing>ArtificialIntelligence	0.09519629925489426
Science>SpaceAndAstronomy	0.0686679407954216
Technology&Computing>Computing>ComputerNetworking	0.06685202568769455
Technology&Computing>Computing>ComputerSoftwareAndApplications>OperatingSystems	0.06359034776687622
BusinessAndFinance>Industries>PowerAndEnergyIndustry	0.055682212114334106
Technology&Computing>Robotics	0.05129966139793396
Education>EducationalAssessment	0.047494396567344666
Education>EducationalAssessment>StandardizedTesting	0.04477975517511368
MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders	0.04365924373269081
PersonalFinance>HomeUtilities>GasAndElectric	0.041444700211286545
Technology&Computing>Computing>Internet>ITAndInternetSupport	0.04114363342523575
Science>Geology	0.03931128606200218
MedicalHealth>DiseasesAndConditions>InfectiousDiseases	0.0384114645421505
Science>Environment	0.03765203803777695
Science>Geography	0.03427118808031082
