start	end	speaker	confidence	text
420	970	A	0.60527	You.
5180	5896	B	0.98482	All right.
5998	55240	C	0.9425457575757573	July 25, 2023. And we are in the discussion section, basics of Active Inference. This is the first discussion section that we've had for this course, so thank you all for joining. And it's going to be regarding the topics that Ben White introduced in his recent lecture. So everyone will be welcome to pop in and introduce themselves. And then I know that Ben has some ideas to discuss and many other spontaneous and written questions will come into play. So with that exit for now and pass to perhaps some of our first time live streaming guests.
67850	113430	D	0.9554101562500001	I guess I've already spoken, so I may as well continue. So I'm Darius. I am Master's student. I'm just about to finish at UCL in sort of social distributed cognition. I work in a social cognition lab looking at salience regulation and attentional mechanisms within social contexts, but all within an active inference framework, within the Bayesian brain hypothesis framework. And, yeah, it's a sort of recent discovery and obsession. And so I'm sort of getting to grips with both the high road and the low road. And so I've had the opportunity to chat to Mark and some other researchers who have been super informative, but always looking to learn more and get my head around even more of the sort of philosophical and mathematical theory.
115770	118600	A	0.9414433333333333	Cool. Sounds good.
124170	125880	E	0.9959483333333333	Hi, everyone. Can you hear me?
126410	127298	A	0.7531	Yep.
127474	180202	E	0.919169649122807	I'm Francisco Balsan. I'm a PhD student at the University of Bologna, Italy, actually working on intersection between artificial intelligence and education. I have a background in cognitive anthropology and philosophy of science, and I met Axel and Maxlin a few years ago. So I dive into the rabbit hole of active inference and currently pretty much interested in multiscale active inference models of scientific cognition. So pretty interested about the agent level modeling of scientific reasoning assumption that might emerge from the interaction with a scientific environment. So we're referring to scientific nature, construction and all these type of top down and bottom up interactions. So super interested to hear something from you.
180336	196310	A	0.9260094999999999	Thank you. Thank you very much. Would anybody else like to introduce themselves before we start? So you go first.
196840	254410	F	0.9331687142857145	Okay. Hi, I'm Regina Sagin. You can call me Gina. I'm from Guatemala. And well, I'm not from the social sciences. I come from biology and neuroscience. And I'm here because I'm working on a project as a technical operator in this big project in the Xscape and material minds. And I do the technical part and experiments, but I want to learn the philosophical part. That's the background that makes the theory of everything. We're going to experiment. So I'm here to learn. And also, I am like when you see the Olympics, that you see all the swimmers, and I wish there was a normal guy to see how good these people are so you could compare. So that's me today, right? I understand half of what's going on, but I'm happy to be here, so yeah. Hi.
261560	261924	A	0.98381	Sorry.
261962	327080	G	0.9447148275862064	I'm Leigh. So my name is Lee. I'm a PhD student at the University of York studying systems transformation. And I'm joining because I'm using perceptual control theory at the minute to model examples of effective practice in organizations. And I've read quite a lot of active inference papers, and I understand that there's a lot of resonance overlap between perceptual control theory and active inference, although I understand it's within a predictive framework. And also it's kind of a level of abstraction higher, so you're able to kind of quantify the difference between sort of the predictive state or the outcome state and the current state. So what I'm really trying to understand is how might that level of abstraction be useful in what I'm doing, actually, because I understand it's a much more kind of concurrent theory and framework than perceptual control theory.
330950	461980	A	0.970380063091483	Yeah, very cool. Anybody else? Is that everybody? Okay, well, has everybody seen the lecture that I gave a couple of weeks ago? Okay, so I think it might be helpful then, if I kind of very briefly go over what we covered in that lecture just to kind of jog people's memories, and then we can maybe pick up some questions from there. So the lecture last week was on the basics of active inference, and it was intended to be an introduction to the framework on a very abstract, philosophical level. So it left out all of the kind of mathematics and technical aspects of the framework. And the objective really was to lay the groundwork for future weeks in this course, because this is obviously a course on active inference in the social sciences. And so in the subsequent weeks, we're going to be looking at topics like collective behavior, social cognition, shared norms, and niche construction. And so what I wanted to do was to put on the table a kind of fully fleshed out picture of what the individual agent looks like in active inference. And so to do this, we looked at emotion, agency, mind, so we looked at kind of the role of action and perception, the role of internal representations in active inference. And then as a case study, we looked at an active inference based account of addiction to kind of bring all of these threads together, to kind of articulate a lot of the things that I'd said in the previous sections. The questions here don't have to be specifically tethered to that lecture. I suppose we can just start with any general questions about active inference and philosophy and how active inference applies to individual agents, or if anybody did want to pick up on any threads from the lecture, then we can go from there.
466210	469858	F	0.8681622222222223	Can I ask something just for the basic questions?
470024	471140	A	0.9695366666666666	Yeah, of course.
471830	490360	F	0.9207858333333336	I don't understand because I think you explain it later, but how does creativity and science in general enters active imperents? How does trying to be creative and not doing what you predict enters this room?
490810	497210	A	0.9998108333333332	Yeah, this is a really good question. Did you see the lecture?
498670	501100	F	0.9837442857142857	Yeah, but I remember half of it.
501630	506620	A	0.9598609999999999	That's fine, but do you remember the dark room problem?
507090	510000	F	0.9993462500000001	Yeah, I know that's where the answer is.
513090	565760	A	0.954410597014925	I think there are several interesting dark room problem, some of them more interesting than others. And I tried to cover I obviously didn't have time to cover all of those in the lecture. But for those that perhaps aren't familiar, the dark room problem is this kind of canonical philosophical worry about predictive processing and active inference that says essentially, if all we're trying to do is minimize prediction errors, why don't we just find maximally predictable environments? And why do we not just lay in a dark room hooked up to an intravenous drip and enjoy kind of error free lifestyle? So I think that's the question that you're articulating there. I just quickly see a hand from Darius. Darius, did you want to jump in, or was it a separate question?
567490	571806	D	0.8567742105263157	It's a separate question. So I thought I would just do it in advance. But yeah, no, ignore me.
