start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
420	970	1	A	0.60527	1	1	1	1
5180	27260	2	B	0.97	51	50	2	51
27420	55240	3	C	0.96195	102	51	52	102
67850	94202	4	D	0.86	163	61	103	163
94346	113430	5	D	0.99	230	67	164	230
115770	118600	6	A	0.88475	233	3	231	233
124170	137040	7	E	0.99281	262	29	234	262
137890	180202	8	E	1.0	354	92	263	354
180336	181260	9	A	0.99715	356	2	355	356
183630	185020	10	A	0.99988	360	4	357	360
188760	191990	11	A	0.99491	370	10	361	370
194840	202340	12	A	0.48648	387	17	371	387
202420	228880	13	F	0.48	449	62	388	449
228950	253656	14	F	0.99995	513	64	450	513
253758	254410	15	F	0.98167	514	1	514	514
261560	283748	16	A	0.98381	554	40	515	554
283844	327080	17	G	0.63	660	106	555	660
330950	334500	18	A	0.9984	665	5	661	665
337830	338980	19	A	0.95771	668	3	666	668
341670	389454	20	A	0.99819	797	129	669	797
389582	441490	21	A	1.0	922	125	798	922
446250	461980	22	A	1.0	977	55	923	977
466210	493640	23	F	0.99991	1032	55	978	1032
495710	510000	24	A	0.99996	1062	30	1033	1062
513090	560894	25	A	1.0	1175	113	1063	1175
561092	571806	26	A	1.0	1215	40	1176	1215
571828	610510	27	A	0.90366	1340	125	1216	1340
610580	645494	28	A	0.93181	1438	98	1341	1438
645622	671060	29	A	0.99977	1503	65	1439	1503
673830	716990	30	A	0.97192	1616	113	1504	1616
717970	754940	31	A	0.97296	1709	93	1617	1709
758530	805290	32	A	1.0	1809	100	1710	1809
807410	837480	33	A	0.99775	1890	81	1810	1890
840010	891938	34	A	1.0	2004	114	1891	2004
892034	939014	35	B	0.99996	2121	117	2005	2121
939052	971714	36	B	0.99998	2217	96	2122	2217
971752	1004038	37	B	0.99993	2307	90	2218	2307
1004134	1037922	38	B	0.92744	2419	112	2308	2419
1038066	1065150	39	B	1.0	2519	100	2420	2519
1065300	1075214	40	B	0.99	2557	38	2520	2557
1075262	1110554	41	B	0.99967	2650	93	2558	2650
1110682	1140642	42	B	0.93243	2732	82	2651	2732
1140706	1153338	43	A	0.92	2773	41	2733	2773
1153504	1204202	44	A	0.64165	2919	146	2774	2919
1204256	1250230	45	A	0.99726	3042	123	2920	3042
1250310	1275406	46	A	0.99998	3100	58	3043	3100
1275438	1287320	47	F	0.99999	3137	37	3101	3137
1290730	1323502	48	A	0.4189	3241	104	3138	3241
1323566	1349606	49	B	0.99966	3319	78	3242	3319
1349638	1373220	50	B	0.99988	3380	61	3320	3380
1374870	1405574	51	B	0.99908	3474	94	3381	3474
1405702	1431570	52	B	0.91756	3551	77	3475	3551
1432810	1454550	53	B	0.67	3615	64	3552	3615
1454710	1466410	54	B	0.58458	3661	46	3616	3661
1466490	1486710	55	B	0.88491	3718	57	3662	3718
1487450	1532360	56	A	1.0	3844	126	3719	3844
1534730	1559420	57	A	0.64215	3910	66	3845	3910
1562450	1567760	58	D	0.99987	3918	8	3911	3918
1569810	1624500	59	D	0.99901	4066	148	3919	4066
1629430	1645240	60	A	0.99619	4087	21	4067	4087
1648350	1671634	61	A	0.47843	4133	46	4088	4133
1671672	1704220	62	A	0.99928	4204	71	4134	4204
1704590	1717406	63	A	0.52	4234	30	4205	4234
1717428	1726980	64	B	0.99973	4267	33	4235	4267
1729270	1740214	65	B	0.89	4295	28	4268	4295
1740412	1776642	66	B	0.72757	4397	102	4296	4397
1776776	1818606	67	D	0.99968	4510	113	4398	4510
1818628	1844600	68	D	0.99975	4593	83	4511	4593
