start	end	sentNum	speaker	confidence	text
5180	5896	2	Daniel	0.97	All right.
5998	7896	3	Daniel	0.71	July 25, 2023.
7918	13780	4	Daniel	0.93	And we are in the discussion section, basics of Active Inference.
13860	20148	5	Daniel	0.99996	This is the first discussion section that we've had for this course, so thank you all for joining.
20324	27260	6	Daniel	1	And it's going to be regarding the topics that Ben White introduced in his recent lecture.
27420	33810	7	Daniel	0.96195	So everyone will be welcome to pop in and introduce themselves.
34260	44468	8	Daniel	0.97	And then I know that Ben has some ideas to discuss and many other spontaneous and written questions will come into play.
44634	55240	9	Daniel	0.99883	So with that exit for now and pass to perhaps some of our first time live streaming guests.
67850	71686	10	Darius	0.86	I guess I've already spoken, so I may as well continue.
71788	73050	11	Darius	0.99285	So I'm Darius.
73790	75002	12	Darius	1	I am Master's student.
75056	80006	13	Darius	0.99919	I'm just about to finish at UCL in sort of social distributed cognition.
80118	94202	14	Darius	1	I work in a social cognition lab looking at salience regulation and attentional mechanisms within social contexts, but all within an active inference framework, within the Bayesian brain hypothesis framework.
94346	98762	15	Darius	0.99	And, yeah, it's a sort of recent discovery and obsession.
98826	102740	16	Darius	1	And so I'm sort of getting to grips with both the high road and the low road.
103350	113430	17	Darius	0.99	And so I've had the opportunity to chat to Mark and some other researchers who have been super informative, but always looking to learn more and get my head around even more of the sort of philosophical and mathematical theory.
115770	116520	18	A	0.88475	Cool.
117530	118600	19	A	0.99892	Sounds good.
124170	124822	20	Francisco	0.99281	Hi, everyone.
124876	125880	21	Francisco	0.99997	Can you hear me?
126410	127298	22	Daniel	0.7531	Yep.
127474	129022	23	Francisco	0.99853	I'm Francisco Balsan.
129106	137040	24	Francisco	0.99925	I'm a PhD student at the University of Bologna, Italy, actually working on intersection between artificial intelligence and education.
137890	146494	25	Francisco	1	I have a background in cognitive anthropology and philosophy of science, and I met Axel and Maxlin a few years ago.
146692	160222	26	Francisco	0.98971	So I dive into the rabbit hole of active inference and currently pretty much interested in multiscale active inference models of scientific cognition.
160286	169842	27	Francisco	0.99954	So pretty interested about the agent level modeling of scientific reasoning assumption that might emerge from the interaction with a scientific environment.
169906	176398	28	Francisco	0.98908	So we're referring to scientific nature, construction and all these type of top down and bottom up interactions.
176434	180202	29	Francisco	0.918	So super interested to hear something from you.
180336	181260	30	A	0.99715	Thank you.
183630	185020	31	A	0.99988	Thank you very much.
188760	191990	32	A	0.99491	Would anybody else like to introduce themselves before we start?
194840	196310	33	A	0.48648	So you go first.
196840	197348	34	Gina	0.66914	Okay.
