"Start Time","End Time","Transcript"
"00;00;08;09","00;00;08;19","Hello,"
"00;00;08;19","00;00;09;19","everybody."
"00;00;09;19","00;00;10;03","Welcome"
"00;00;10;03","00;00;10;13","to"
"00;00;10;13","00;00;10;27","Active"
"00;00;10;27","00;00;11;10","Lab"
"00;00;11;10","00;00;11;20","Live"
"00;00;11;20","00;00;12;06","Stream"
"00;00;12;06","00;00;12;15","number"
"00;00;12;15","00;00;13;24","30.2."
"00;00;13;24","00;00;14;06","Today"
"00;00;14;06","00;00;15;05","it is"
"00;00;15;05","00;00;17;00","October 12th."
"00;00;17;00","00;00;17;11","20,"
"00;00;17;11","00;00;18;16","21."
"00;00;18;16","00;00;18;25","And"
"00;00;18;25","00;00;19;01","we're"
"00;00;19;01","00;00;19;11","having"
"00;00;19;11","00;00;19;18","our"
"00;00;19;18","00;00;20;06","second"
"00;00;20;06","00;00;21;08","discussion"
"00;00;21;08","00;00;21;14","group"
"00;00;21;14","00;00;22;15","discussion"
"00;00;22;15","00;00;22;27","on the"
"00;00;22;27","00;00;23;09","paper"
"00;00;23;09","00;00;23;20","of"
"00;00;23;20","00;00;25;10","Maxim's."
"00;00;25;13","00;00;25;20","How to"
"00;00;25;20","00;00;25;27","count"
"00;00;25;27","00;00;26;12","biological"
"00;00;26;12","00;00;26;28","minds"
"00;00;26;28","00;00;27;21","symbiosis,"
"00;00;27;21","00;00;28;01","the free"
"00;00;28;01","00;00;28;10","energy"
"00;00;28;10","00;00;28;28","principle"
"00;00;28;28","00;00;29;06","and"
"00;00;29;06","00;00;29;26","reciprocal"
"00;00;29;26","00;00;30;07","multi"
"00;00;30;07","00;00;30;16","scale"
"00;00;30;16","00;00;31;18","integration."
"00;00;32;19","00;00;33;00","Welcome"
"00;00;33;00","00;00;33;07","to the"
"00;00;33;07","00;00;33;17","Active"
"00;00;33;17","00;00;33;27","Inference"
"00;00;33;27","00;00;34;15","Lab."
"00;00;35;02","00;00;35;12","We are"
"00;00;35;12","00;00;35;14","a"
"00;00;35;14","00;00;36;09","participatory"
"00;00;36;09","00;00;36;23","online"
"00;00;36;23","00;00;37;06","lab"
"00;00;37;06","00;00;37;16","that is"
"00;00;37;16","00;00;38;10","communicating,"
"00;00;38;10","00;00;38;26","learning"
"00;00;38;26","00;00;39;01","and"
"00;00;39;01","00;00;39;27","practicing"
"00;00;39;27","00;00;40;08","applied"
"00;00;40;08","00;00;40;16","active"
"00;00;40;16","00;00;41;09","inference."
"00;00;41;09","00;00;41;12","You"
"00;00;41;12","00;00;41;16","can"
"00;00;41;16","00;00;41;28","find us"
"00;00;41;28","00;00;42;10","at the"
"00;00;42;10","00;00;42;27","links"
"00;00;42;27","00;00;43;06","here"
"00;00;43;06","00;00;43;14","on this"
"00;00;43;14","00;00;44;15","page."
"00;00;44;20","00;00;45;17","This is a recorded"
"00;00;45;17","00;00;45;20","and"
"00;00;45;20","00;00;46;08","an archived"
"00;00;46;08","00;00;46;15","live"
"00;00;46;15","00;00;46;28","stream,"
"00;00;46;28","00;00;47;04","so"
"00;00;47;04","00;00;47;12","please"
"00;00;47;12","00;00;47;21","provide"
"00;00;47;21","00;00;47;25","us"
"00;00;47;25","00;00;48;12","with feedback"
"00;00;48;12","00;00;48;16","so"
"00;00;48;16","00;00;48;23","we can"
"00;00;48;23","00;00;49;05","improve"
"00;00;49;05","00;00;49;15","on our"
"00;00;49;15","00;00;50;07","work."
"00;00;50;18","00;00;50;24","All"
"00;00;50;24","00;00;51;12","backgrounds"
"00;00;51;12","00;00;51;15","and"
"00;00;51;15","00;00;52;04","perspectives"
"00;00;52;04","00;00;52;09","are"
"00;00;52;09","00;00;52;18","welcome"
"00;00;52;18","00;00;53;06","here"
"00;00;53;10","00;00;53;16","and"
"00;00;53;16","00;00;53;19","we'll"
"00;00;53;19","00;00;53;23","be"
"00;00;53;23","00;00;54;12","following"
"00;00;54;12","00;00;54;21","good"
"00;00;54;21","00;00;54;29","video"
"00;00;54;29","00;00;55;12","etiquette"
"00;00;55;12","00;00;55;17","for"
"00;00;55;17","00;00;56;22","livestreams."
"00;00;57;26","00;00;58;01","At"
"00;00;58;01","00;00;58;05","this"
"00;00;58;05","00;00;58;12","short"
"00;00;58;12","00;00;58;23","link,"
"00;00;58;23","00;00;59;14","you can see"
"00;00;59;14","00;00;59;22","some"
"00;00;59;22","00;01;00;06","of the"
"00;01;00;06","00;01;00;18","past,"
"00;01;00;18","00;01;00;29","present"
"00;01;00;29","00;01;01;03","and"
"00;01;01;03","00;01;01;26","future"
"00;01;01;26","00;01;02;05","live"
"00;01;02;05","00;01;02;20","streams"
"00;01;02;20","00;01;04;04","in the lab"
"00;01;04;04","00;01;05;04","and"
"00;01;05;04","00;01;05;19","in the first"
"00;01;05;19","00;01;06;06","tab"
"00;01;06;06","00;01;06;13","you'll"
"00;01;06;13","00;01;06;19","see"
"00;01;06;19","00;01;06;28","the"
"00;01;06;28","00;01;08;01","Tuesday"
"00;01;08;01","00;01;08;20","numbered"
"00;01;08;20","00;01;08;29","live"
"00;01;08;29","00;01;09;08","stream."
"00;01;09;08","00;01;09;13","So"
"00;01;09;13","00;01;10;11","every Tuesday"
"00;01;10;11","00;01;10;23","we have"
"00;01;10;23","00;01;10;29","a"
"00;01;10;29","00;01;11;22","participatory"
