"Speaker Name","Start Time","End Time","Transcript"
"Unknown","00;00;08;09","00;00;40;28","Hello, everybody. Welcome to Active Lab Live Stream number 30.2. Today it is October 12th. 20, 21. And we're having our second discussion group discussion on the paper of Maxim's. How to count biological minds symbiosis, the free energy principle and reciprocal multi scale integration. Welcome to the Active Inference Lab. We are a participatory online lab that is communicating, learning and practicing applied active inference."
"Unknown","00;00;41;08","00;01;09;08","You can find us at the links here on this page. This is a recorded and an archived live stream, so please provide us with feedback so we can improve on our work. All backgrounds and perspectives are welcome here and we'll be following good video etiquette for livestreams. At this short link, you can see some of the past, present and future live streams in the lab and in the first tab you'll see the Tuesday numbered live stream."
"Unknown","00;01;09;08","00;01;45;07","So every Tuesday we have a participatory group discussion. Two weeks per paper and there's the dot zero video, which is just sort of a contextualizing video. And then these other tabs like Guess Stream, Model Stream and math stream are opportunities for just one off events on any topic that people think is relevant for the lab. So get in touch if you want to join one or co-organised one of these streams today in 30.2, we're going to be continuing to learn and discuss this awesome paper by Matthew Sims How to Count Biological Minds."
"Unknown","00;01;45;26","00;02;18;11","And we're just having fun and discussing. Last week we had Matt join which was a great discussion and we look forward to everyone's input. And if you're watching in the live chat or if you're leaving a comment later, look forward to continuing the discussion today. We're pretty much just going to introduce ourselves and say hello and then we will go wherever we feel relevant and explore different questions."
"Unknown","00;02;18;11","00;02;56;09","People can ask about a figure or a section of the text and also Blue and others have prepared some discussion questions to get into. So we can start with the warm up and introductions. So I'm Daniel and I'm a researcher in California, and I think the thing I'm excited about today, just like with many dot two's is taking a lot of these cool ideas that came up in the paper and in the dot zero and the DART one and then synthesizing and consolidating and then asking, OK, well now what next?"
"Unknown","00;02;56;28","00;03;22;29","How do we go from this conversation theory users and resources reciprocal multi scale integration and then apply it to different systems. So I think that'll be a fun topic and I'll pass to Steven thank you. Yes, Steven here, I'm in Toronto on a nice sunny day and I'm really interested as well actually in these building on these ideas."
"Unknown","00;03;22;29","00;03;52;14","I'm really excited that the folk psychology and folk biology was brought up and I think that that gives permission, I think to build that further and maybe extends into how our phenomenology connects to our folk psychology, because our folk psychology allows us all to be an inherent psychologists of ourselves. Maybe. So that's interested and we just enjoy that analyzing our own reality."
"Unknown","00;03;52;14","00;04;39;27","So I'm going to pass it over to Dave yeah. I'm in the mountains of the Philippines and it's the end of the rainy season, and so we'll have no weather until next year. I am pumped up about the multiple disciplines that are coming together in the discussion of the paper that we're doing now, and also about Bobby Azaria, who is not afraid to jump out into the trenches and face the lunatics with their metabolism and even less pleasant arms and getting a note together to him to suggest some topics that we might want to talk about."
"Unknown","00;04;41;10","00;05;02;13","Well, two things. One off a question about Bobby, but first was when you said there's no weather, it's kind of like what Stephen said about folk psychology, no experience you know, just like, well, now I'm awake and now experience is going to stop. It's kind of like weather stopping. Like weather's always happening. It's always changing in different ways."
"Unknown","00;05;03;05","00;05;31;13","And our experience is also always happening and always in different ways. But just like weather sometimes only gets studied or discussed in the context of catastrophe, or pathology or of extremely unusual events. There's this like baseline weather that's just the climate. And so that's very interesting about our day to day felt realities and then how everybody is in the driver's seat with respect to their experience."
"Unknown","00;05;31;22","00;05;57;23","So sort of the mundaneness of weather, the mundaneness of experience, but also it's something that can be really unpacked. Stephen Yeah, exactly. The mundane. This is interesting, especially we think of the trials that set things up because in some ways it's like the psychologist in psychology gets to decide on the modeling that's going to be used to look at people."
"Unknown","00;05;58;05","00;06;24;22","Whereas in folk psychology this is the implicit modeling that we are framing ourselves around. And of course the same with the biology which this paper brings up and maybe the physics and whatever so these kind of implicit priors you can't get away from them. And maybe in a way it's it brings us into this interest in all those priors."
"Unknown","00;06;25;05","00;06;53;13","How much of them are psychological are they more like practice based, phenomenological questions? So it's an interesting balance there, too. And then the second question so Bobby Azarian is going to be doing a guest stream in November. We have a few guest streams coming up. So there's multiple. But Dave, what made you excited about his presentation or work with a universal Bayesian ism?"
"Unknown","00;06;54;27","00;07;26;18","Well, it's not so much that particular approach, it's that he's been doing a lot of work on cult formation, cult dynamics, the growth of violent cults, especially in the US right now. And that directly ties into Philip Darren's work on the Neuroscience of Delusion OK, very interesting. And so I'm just showing on the screen, those are the dates."
"Unknown","00;07;26;18","00;08;28;17","November 19th is with Bobby, but we'll have Greg Enriquez on the 11th hour on October 22nd for number 11 then Martin Boots for 12 on October 25th Adam Saffron on November 8th and then November 19th so cool guestrooms coming up and of course everyone's always welcome to join so let's return. Yeah I didn't notice you'd gotten books great. I yeah sometimes people just sneak in there, you know OK so let's return to 30.2 and I'm sure Blue will join so let's just save some tasty pieces for her that she added in and then otherwise I think we can maybe let's start with these questions on so, so blue in absentee asynchronous blue, our favorite cheat contributing to the discussion."
