key	relevance
MedicalHealth>DiseasesAndConditions>MentalHealth	1.0
MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders	0.6613340973854065
Science>Physics	0.47262251377105713
Hobbies&Interests>ParanormalPhenomena	0.45376288890838623
MedicalHealth>DiseasesAndConditions>SleepDisorders	0.3262225091457367
Science	0.2196790724992752
Technology&Computing>ArtificialIntelligence	0.21587003767490387
Religion&Spirituality>Spirituality	0.19567741453647614
FamilyAndRelationships>Bereavement	0.1421857476234436
HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth	0.12958654761314392
Education>LanguageLearning	0.07747980952262878
Religion&Spirituality	0.07029525935649872
MedicalHealth>DiseasesAndConditions	0.06940288096666336
MedicalHealth>MedicalTests	0.05820667743682861
Religion&Spirituality>Agnosticism	0.057917848229408264
Science>Geography	0.05292942374944687
NewsAndPolitics>Weather	0.05167531967163086
Science>BiologicalSciences	0.05097411945462227
Science>Genetics	0.05046714469790459
MedicalHealth>DiseasesAndConditions>Injuries	0.049295004457235336
