start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
3750	4300	A	0.75794	1	1	1	You.
6350	6714	B	0.99997	2	1	2	Hello
6752	6954	B	0.79	2	2	3	and
6992	7290	B	1.0	2	3	4	welcome,
7360	7930	B	0.99998	2	4	5	everyone.
8080	8394	B	0.74056	2	5	6	This
8432	8634	B	0.99999	2	6	7	is
8672	8934	B	0.9969	2	7	8	guest
8982	9366	B	0.97416	2	8	9	stream
9398	9690	B	0.99997	2	9	10	number
9760	11098	B	0.86	2	10	11	53.1
11264	11498	B	1.0	2	11	12	at
11504	11626	B	1.0	2	12	13	the
11648	11958	B	0.99868	2	13	14	Active
11974	12374	B	0.9769	2	14	15	Inference
12422	13238	B	0.80665	2	15	16	Institute.
13414	13846	B	0.99698	2	16	17	It's
13878	14246	B	1.0	2	17	18	August
14278	14858	B	0.9	2	18	19	23,
14944	16538	B	0.93	2	19	20	2023.
16704	16986	B	0.57582	2	20	21	We
17008	17146	B	0.54809	2	21	22	are
17168	17354	B	0.96541	2	22	23	going
17392	17642	B	1.0	2	23	24	to
17696	18010	B	0.99999	2	24	25	be
18080	18506	B	0.63596	2	25	26	having
18608	18922	B	1.0	2	26	27	a
18976	19638	B	0.74171	2	27	28	presentation
19734	20166	B	0.99848	2	28	29	followed
20198	20394	B	1.0	2	29	30	by
20432	20586	B	1.0	2	30	31	a
20608	21526	B	0.49293	2	31	32	discussion
21718	22170	B	0.99999	2	32	33	around
22240	22522	B	1.0	2	33	34	the
22576	23126	B	0.99985	2	34	35	recent
23238	23562	B	0.62209	2	35	36	work
23616	23786	B	1.0	2	36	37	of
23808	24294	B	0.40232	2	37	38	Alexei
24342	25142	B	0.20351	2	38	39	Tolchinski,
25206	25386	B	0.71	2	39	40	a
25408	25642	B	0.99998	2	40	41	case
25696	25914	B	1.0	2	41	42	for
25952	26294	B	0.99889	2	42	43	chaos
26342	26614	B	0.99991	2	43	44	theory
26662	27366	B	0.98458	2	44	45	inclusion
27478	27802	B	0.99862	2	45	46	in
27856	28254	B	0.92446	2	46	47	Neuro
28342	29086	B	0.57842	2	47	48	psychoanalytic
29118	29758	B	0.98632	2	48	49	modeling.
29854	30066	B	0.99052	2	49	50	So
30088	30178	B	0.99989	2	50	51	if
30184	30306	B	0.72347	2	51	52	you're
30328	30562	B	0.99994	2	52	53	watching
30616	30930	B	0.99993	2	53	54	live,
31000	31186	B	0.99992	2	54	55	please
31208	31394	B	0.99998	2	55	56	feel
31432	31586	B	0.99999	2	56	57	free
31608	31794	B	1.0	2	57	58	to
31832	32034	B	0.99991	2	58	59	add
32072	32274	B	0.99998	2	59	60	any
32312	32754	B	0.99999	2	60	61	questions
32872	33202	B	0.99977	2	61	62	into
33256	33570	B	0.9	2	62	63	the
33640	33922	B	0.99996	2	63	64	live
33976	34622	B	0.99974	2	64	65	chat.
34766	35390	B	0.60406	3	1	66	Otherwise,
35470	35666	B	0.99997	3	2	67	we
35688	35970	B	0.99819	3	3	68	will
36040	36370	B	1.0	3	4	69	now
36440	36770	B	0.99995	3	5	70	have
36840	37218	B	1.0	3	6	71	the
37304	38190	B	0.99988	3	7	72	presentation
38350	38846	B	0.99996	3	8	73	followed
38878	39410	B	0.99999	3	9	74	by
39560	39826	B	1.0	3	10	75	a
39848	40382	B	0.99783	3	11	76	discussion
40446	40722	B	0.99998	3	12	77	with
40776	41102	B	0.99997	3	13	78	our
41176	41586	B	0.97352	3	14	79	excellent
41618	42114	B	0.99236	3	15	80	panelists.
42162	42374	B	0.9878	3	16	81	So
42412	42566	B	0.99995	3	17	82	thank
42588	42726	B	0.9988	3	18	83	you
42748	43030	B	0.79378	3	19	84	everybody
43100	43334	B	0.99998	3	20	85	for
43372	43746	B	0.99993	3	21	86	joining.
43778	43974	B	0.61	3	22	87	And
44012	44466	B	0.73742	3	23	88	Alexi,
44498	44646	B	1.0	3	24	89	to
44668	44854	B	0.99934	3	25	90	you
44892	44998	B	0.99997	3	26	91	for
45004	45174	B	1.0	3	27	92	the
45212	46070	B	0.99465	3	28	93	presentation.
49130	49494	A	0.99767	4	1	94	Thank
49532	50120	A	0.99741	4	2	95	you,
50890	51830	A	0.81839	4	3	96	Daniel.
53450	53778	A	0.99994	4	4	97	Thank
53804	53946	A	0.99979	4	5	98	you,
53968	54154	A	1.0	4	6	99	Mark,
54192	54346	A	0.99739	4	7	100	for
54368	54646	A	0.99925	4	8	101	finding
54678	54826	A	1.0	4	9	102	the
54848	55082	A	0.99626	4	10	103	time.
55136	55366	A	0.99573	4	11	104	I'm
55398	55882	A	0.99982	4	12	105	very
56016	56502	A	0.33564	4	13	106	grateful
56566	56746	A	1.0	4	14	107	and
56768	57094	A	0.99995	4	15	108	excited
57142	57306	A	1.0	4	16	109	to
57328	57562	A	0.99998	4	17	110	talk
57616	57834	A	0.99999	4	18	111	about
57872	58266	A	0.86368	4	19	112	this.
58368	58586	A	0.99989	4	20	113	Thank
