start	end	relevance	label
3750	42114	0.3730619251728058	Hobbies&Interests>ParanormalPhenomena
3750	42114	0.2346959263086319	Technology&Computing>ArtificialIntelligence
3750	42114	0.006781646981835365	Technology&Computing>VirtualReality
3750	42114	0.003624510020017624	MedicalHealth>DiseasesAndConditions>MentalHealth
3750	42114	0.003325094236060977	MedicalHealth>DiseasesAndConditions>SleepDisorders
3750	42114	0.002900340361520648	Education>OnlineEducation
3750	42114	0.0024519118014723063	Religion&Spirituality>Astrology
3750	42114	0.0018367698648944497	Technology&Computing>Computing>Internet>SocialNetworking
3750	42114	0.0017556620296090841	VideoGaming>VideoGameGenres>MMOs
3750	42114	0.0014409462455660105	Science
42162	80802	0.005399529822170734	Science
42162	80802	0.005161520559340715	Technology&Computing>ArtificialIntelligence
42162	80802	0.0027774942573159933	Hobbies&Interests>ContentProduction
42162	80802	0.0027663023211061954	Education>OnlineEducation
42162	80802	0.002468111924827099	PersonalFinance>PersonalInvesting
42162	80802	0.0021416721865534782	Technology&Computing>Computing>Internet>SocialNetworking
42162	80802	0.0018857840914279222	Technology&Computing>Computing>Internet>Search
42162	80802	0.0012610472040250897	Hobbies&Interests>ParanormalPhenomena
42162	80802	0.0009969423990696669	NewsAndPolitics>Politics>PoliticalIssues
42162	80802	0.0006946005742065609	Automotive>AutoTechnology>AutoNavigationSystems
80856	110998	0.3345606029033661	Science>Physics
80856	110998	0.005351790692657232	Science>Chemistry
80856	110998	0.002026049420237541	Science>SpaceAndAstronomy
80856	110998	0.0016176116187125444	NewsAndPolitics>Weather
80856	110998	0.001350874314084649	Technology&Computing>VirtualReality
80856	110998	0.0008486223523505032	Technology&Computing>Robotics
80856	110998	0.0008230871753767133	Automotive>AutoParts
80856	110998	0.0006643045344389975	MedicalHealth>DiseasesAndConditions>ReproductiveHealth>Pregnancy
80856	110998	0.000531586934812367	Science
80856	110998	0.0004769814549945295	HealthyLiving>Wellness>AlternativeMedicine
111174	145522	0.9844228625297546	MedicalHealth>DiseasesAndConditions>MentalHealth
111174	145522	0.937253475189209	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
111174	145522	0.36596232652664185	MedicalHealth>DiseasesAndConditions
111174	145522	0.07698608934879303	MedicalHealth>DiseasesAndConditions>SleepDisorders
111174	145522	0.02465187758207321	HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth
111174	145522	0.019023511558771133	FamilyAndRelationships>Bereavement
111174	145522	0.008959788829088211	Hobbies&Interests>ParanormalPhenomena
111174	145522	0.006613654084503651	HealthyLiving>Wellness>AlternativeMedicine
111174	145522	0.00653877854347229	Religion&Spirituality
111174	145522	0.003031225176528096	Religion&Spirituality>Spirituality
145586	165050	0.8915513157844543	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
145586	165050	0.24944022297859192	Hobbies&Interests>ParanormalPhenomena
145586	165050	0.13209770619869232	Science
145586	165050	0.034786421805620193	MedicalHealth>DiseasesAndConditions>MentalHealth
145586	165050	0.011607221327722073	MedicalHealth>DiseasesAndConditions>SleepDisorders
145586	165050	0.009609008207917213	HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth
145586	165050	0.00723885465413332	Religion&Spirituality>Spirituality
145586	165050	0.006458341609686613	FamilyAndRelationships>Parenting>ParentingChildrenAged4-11
145586	165050	0.0058310916647315025	Technology&Computing>ArtificialIntelligence
145586	165050	0.0028816619887948036	HealthyLiving>Wellness>AlternativeMedicine
166270	197158	0.4260912239551544	Hobbies&Interests>ParanormalPhenomena
166270	197158	0.12220393866300583	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
166270	197158	0.07393919676542282	MedicalHealth>DiseasesAndConditions>MentalHealth
166270	197158	0.03188417851924896	Science
166270	197158	0.01978776603937149	Technology&Computing>ArtificialIntelligence
166270	197158	0.006010252051055431	Religion&Spirituality>Spirituality
166270	197158	0.004620340187102556	HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth
166270	197158	0.0035187453031539917	Religion&Spirituality
166270	197158	0.002483755350112915	MedicalHealth>DiseasesAndConditions>SleepDisorders
166270	197158	0.0018251098226755857	FamilyAndRelationships>Parenting>ParentingChildrenAged4-11
197244	223920	0.3484714925289154	Science>Physics
197244	223920	0.10703427344560623	Science
197244	223920	0.019677618518471718	Hobbies&Interests>ParanormalPhenomena
197244	223920	0.00915018655359745	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
197244	223920	0.0075991274788975716	Science>SpaceAndAstronomy
197244	223920	0.0022372205276042223	Technology&Computing>ArtificialIntelligence
197244	223920	0.002005878370255232	Technology&Computing>VirtualReality
197244	223920	0.001817347132600844	Science>Chemistry
197244	223920	0.0017580119892954826	Religion&Spirituality>Spirituality
197244	223920	0.0017255544662475586	MedicalHealth>DiseasesAndConditions>MentalHealth
227490	257906	0.3635016977787018	MedicalHealth>DiseasesAndConditions>MentalHealth
227490	257906	0.29831764101982117	Hobbies&Interests>ParanormalPhenomena
227490	257906	0.037792909890413284	Religion&Spirituality>Spirituality
227490	257906	0.03368063271045685	HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth
227490	257906	0.012827727012336254	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
227490	257906	0.010376375168561935	Science
227490	257906	0.009612316265702248	Religion&Spirituality
227490	257906	0.009392346255481243	MedicalHealth>DiseasesAndConditions>SleepDisorders
227490	257906	0.005322237499058247	HealthyLiving>Wellness>AlternativeMedicine
227490	257906	0.0051892600022256374	FamilyAndRelationships>Bereavement
258098	282226	0.39398881793022156	Hobbies&Interests>ParanormalPhenomena
258098	282226	0.1724385917186737	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
258098	282226	0.01576242595911026	Technology&Computing>ArtificialIntelligence
258098	282226	0.010632979683578014	MedicalHealth>DiseasesAndConditions>SleepDisorders
258098	282226	0.004697894677519798	Science
258098	282226	0.0032235460821539164	MedicalHealth>DiseasesAndConditions>MentalHealth
258098	282226	0.002142883138731122	MedicalHealth>DiseasesAndConditions>EyeAndVisionConditions
258098	282226	0.0021020642016083	FamilyAndRelationships>Parenting>ParentingBabiesAndToddlers
258098	282226	0.0017164986347779632	Religion&Spirituality>Spirituality
258098	282226	0.0015387792373076081	HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth
282328	313770	0.4282510578632355	Science>Physics
282328	313770	0.015135504305362701	Science>SpaceAndAstronomy
282328	313770	0.011924765072762966	Science>Chemistry
282328	313770	0.0026513554621487856	Religion&Spirituality>Astrology
282328	313770	0.0006146775558590889	Science
282328	313770	0.00040580661152489483	Technology&Computing>VirtualReality
282328	313770	0.000276730366749689	Hobbies&Interests>ParanormalPhenomena
282328	313770	0.0001947628043126315	HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth
282328	313770	0.00018695039034355432	HealthyLiving>Wellness>AlternativeMedicine
282328	313770	0.00015887312474660575	Technology&Computing>Computing>ComputerSoftwareAndApplications>ComputerAnimation
314110	348210	0.985785186290741	Science>Physics
314110	348210	0.20525559782981873	Science>SpaceAndAstronomy
314110	348210	0.009989500977098942	Science
314110	348210	0.0008747060201130807	MedicalHealth>DiseasesAndConditions>ReproductiveHealth>Pregnancy
314110	348210	0.0008625260670669377	Religion&Spirituality>Astrology
314110	348210	0.0008221093448810279	Science>Chemistry
314110	348210	0.00038323167245835066	Technology&Computing>VirtualReality
314110	348210	0.00028151075821369886	VideoGaming>VideoGameGenres>SimulationVideoGames
314110	348210	0.00020424170361366123	Style&Fashion>Beauty
314110	348210	0.00019826814241241664	Pets>Cats
348290	371214	0.9738456606864929	Science>Physics
348290	371214	0.8365642428398132	Science
348290	371214	0.0031174570322036743	Science>Chemistry
348290	371214	0.0010529757710173726	BusinessAndFinance>Economy>Commodities
348290	371214	0.001040881616063416	Religion&Spirituality>Agnosticism
348290	371214	0.001006624079309404	Science>SpaceAndAstronomy
348290	371214	0.0004492572043091059	Religion&Spirituality>Astrology
348290	371214	0.0003499965532682836	Religion&Spirituality>Spirituality
348290	371214	0.00028372451197355986	Technology&Computing>ArtificialIntelligence
348290	371214	0.0002489159523975104	Hobbies&Interests>ParanormalPhenomena
371412	398630	0.6183561086654663	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
371412	398630	0.012908006086945534	MedicalHealth>DiseasesAndConditions>SleepDisorders
371412	398630	0.011066840961575508	Technology&Computing>ArtificialIntelligence
371412	398630	0.0037390971556305885	MedicalHealth>DiseasesAndConditions>EndocrineAndMetabolicDiseases>HormonalDisorders
371412	398630	0.001898717600852251	Hobbies&Interests>ParanormalPhenomena
371412	398630	0.0009812373900786042	MedicalHealth>DiseasesAndConditions>EndocrineAndMetabolicDiseases
371412	398630	0.0009526826324872673	Religion&Spirituality>Spirituality
371412	398630	0.0006888420903123915	Science
371412	398630	0.0006818484980612993	Religion&Spirituality>Agnosticism
371412	398630	0.0006462232558988035	MedicalHealth>DiseasesAndConditions>MentalHealth
398700	431214	0.9620360732078552	Science>BiologicalSciences
398700	431214	0.9602437615394592	Science
398700	431214	0.6536011099815369	Science>Genetics
398700	431214	0.3243604302406311	Science>Physics
398700	431214	0.2524298131465912	Science>Chemistry
398700	431214	0.003679323010146618	Science>Environment
398700	431214	0.0029723295010626316	Religion&Spirituality>Agnosticism
398700	431214	0.0023596943356096745	Science>SpaceAndAstronomy
398700	431214	0.0010959097417071462	Religion&Spirituality>Astrology
398700	431214	0.0008203845354728401	Technology&Computing>Computing
431342	457450	0.03941962495446205	Technology&Computing>Computing
431342	457450	0.018504401668906212	Science>Physics
431342	457450	0.014564909972250462	Science
431342	457450	0.013568593189120293	Technology&Computing>Computing>ProgrammingLanguages
431342	457450	0.0019957597833126783	Hobbies&Interests>GamesAndPuzzles
431342	457450	0.0015214794548228383	NewsAndPolitics>Law
431342	457450	0.0015128892846405506	BusinessAndFinance>Business>BusinessI.T.
431342	457450	0.0013393887784332037	BusinessAndFinance>Industries>CivilEngineeringIndustry
