docLabel	sp	myTime	myTimeDisplay	myTimeSRT
gs053-1	A	3750	00:03	00:00:03,747
gs053-1	A	49130	00:49	00:00:49,008
gs053-1	A	2686430	44:46	00:44:46,423
gs053-1	A	3127930	52:07	00:52:07,816
gs053-1	A	3364470	56:04	00:56:04,029
gs053-1	A	4085690	1:08:05	01:08:05,386
gs053-1	A	4480252	1:14:40	01:14:40,972
gs053-1	A	4731708	1:18:51	01:18:51,024
gs053-1	A	5112446	1:25:12	01:25:12,363
gs053-1	A	5166792	1:26:06	01:26:06,411
gs053-1	B	6350	00:06	00:00:06,344
gs053-1	B	1880260	31:20	00:31:20,695
gs053-1	B	2669530	44:29	00:44:29,406
gs053-1	B	3041870	50:41	00:50:41,742
gs053-1	B	3262472	54:22	00:54:22,939
gs053-1	B	3394000	56:34	00:56:34,058
gs053-1	B	3937896	1:05:37	01:05:37,088
gs053-1	B	4778570	1:19:38	01:19:38,065
gs053-1	B	4863830	1:21:03	01:21:03,138
gs053-1	B	5156984	1:25:56	01:25:56,407
gs053-1	C	1895540	31:35	00:31:35,710
gs053-1	C	3431908	57:11	00:57:11,090
gs053-1	C	4095950	1:08:15	01:08:15,489
gs053-1	C	4654210	1:17:34	01:17:34,531
gs053-1	C	4831530	1:20:31	01:20:31,112
gs053-1	C	4886250	1:21:26	01:21:26,161
gs053-1	D	2483390	41:23	00:41:23,238
gs053-1	D	3064734	51:04	00:51:04,759
gs053-1	D	3257662	54:17	00:54:17,934
gs053-1	E	3271690	54:31	00:54:31,948
gs053-1	E	4820310	1:20:20	01:20:20,101
gs053-1	E	4860004	1:21:00	01:21:00,135
gs053-1	F	3696412	1:01:36	01:01:36,137
gs053-1	F	4648610	1:17:28	01:17:28,475
gs053-1	F	4698192	1:18:18	01:18:18,911
gs053-1	F	5052310	1:24:12	01:24:12,309
