start	end	sentNum	speaker	confidence	text
6350	7930	2	B	0.99997	Hello and welcome, everyone.
8080	13238	3	B	0.74056	This is guest stream number 53.1 at the Active Inference Institute.
13414	16538	4	B	0.99698	It's August 23, 2023.
16704	29758	5	B	0.57582	We are going to be having a presentation followed by a discussion around the recent work of Alexey Tolchinsky, “A case for chaos theory inclusion in neuropsychoanalytic modeling.”
29854	34622	6	B	0.99052	So if you're watching live, please feel free to add any questions into the live chat.
34766	42114	7	B	0.60406	Otherwise, we will now have the presentation followed by a discussion with our excellent panelists.
42162	43746	8	B	0.9878	So thank you everybody for joining.
43778	46070	9	B	0.61	And Alexey, to you for the presentation.
49130	51830	10	A	0.99767	Thank you, Daniel.
53450	55082	11	A	0.99994	Thank you, Mark, for finding the time.
55136	58266	12	A	0.99573	I'm very grateful and excited to talk about this.
58368	61654	13	A	0.99989	Thank you, Andrea Bryn Albert.
61702	63882	14	A	0.85	I hope maybe Mike will join us.
63936	69550	15	A	0.94	And thank you, Daniel And, active inference institute, for organizing this meeting.
69890	72110	16	A	0.96511	So, can you see the slides?
73250	73802	17	A	0.72977	Yep.
73866	76880	18	A	0.57633	Okay, so I'll just proceed then.
79190	80802	19	A	0.99379	This is the outline of the talk.
80856	94802	20	A	0.99909	I'll share some preliminary comments and talk briefly about assumptions in the current models, summarize the data, talk about free energy principle formulations as compatible with chaos, and talk about some future developments.
94866	96966	21	A	0.94	And hopefully we can discuss that.
96988	100710	22	A	0.99688	I'm very much looking forward to have more questions than answers.
101370	107754	23	A	0.99611	I'd like to start with what Michael Levin taught me, I guess, is just why it's important to me.
107792	110998	24	A	1	The most important thing is the clinical applications.
111174	122462	25	A	0.96	I think that with your work, Mark, and with Pang SIP's work, we have been moving away from dualism over the course of some time.
122516	127034	26	A	0.99998	But I think the other big d determinism is still highly prevalent and dominant.
127162	133630	27	A	1	And I do think it influences our clinical work, diagnosis and psychotherapy and assessments.
133790	141162	28	A	1	And I think that it may be beneficial for some of the harder conditions we work with to consider, including nonlinear framework.
141326	142840	29	A	0.91562	That's my main focus.
143450	145522	30	A	0.99965	This is the link to the preprint.
145586	148950	31	A	1	And the paper is published fully in Neuropsychoanalysis Journal.
150330	165050	32	A	0.99998	Some of it is discussion with this foundational paper that you, Mark, wrote, the new Project for a Scientific Psychology General Scheme, which is a perhaps revision, a revival of Freud's famous paper Project for Scientific Psychology.
166270	184914	33	A	0.78	And I'd like to give you credit, Mark, that you have been opening conversations between disciplines that hadn't been talking to each other prior to your efforts, such as psychoanalysis and neurosciences, you've been doing for more than 20 years with great success.
185112	197158	34	A	0.99999	In the same spirit, I wanted to mention that Society for Chaos Theory in Psychology exists since 91, which is when their first conference happened, about less than 20 years.
197244	206906	35	A	0.64317	Then the first conference on chaos in Lake, Italy, around Lake Italy, lake Como in Italy in 76, which was mostly physicists at that time.
206928	208678	36	A	0.92	And then psychologists joined.
208854	212902	37	A	1	And I've attended the recent conference in Toronto, which was absolutely wonderful.
212966	215494	38	A	1	And I've met extraordinary clinicians and scientists.
215542	219486	39	A	0.99	And I think that it would be beneficial to open that dialogue as well.
219508	223920	40	A	0.99	And maybe if there is a wall between us to consider demolishing the wall.
227490	233758	41	A	0.99991	In terms of intent for the paper, you, Mark, pointed out to me that you've had an exchange with Robert Gallitzer Levy.
233934	235586	42	A	0.99994	For those of you who may not know him.
235608	248230	43	A	0.98802	He's a psychoanalyst from Chicago, a psychoanalytic writer and teacher who wrote a book on non linear psychoanalysis and deserves a lot of credit for his advocacy and he's sharing his thoughts.
248810	257906	44	A	0.99444	He posed a question to you, Mark, of possibly considering nonlinear components in that seminal paper, your Project for Scientific Psychology.
258098	264810	45	A	0.91	And to which he responded that the key point in such discussion was whether the mental apparatus was indeed nonlinear.
265150	271630	46	A	0.99912	So I took your comment as a task, as a challenge, if you wish and decided to write a paper about it.
271780	280110	47	A	1	I don't know if the data presented is sufficient, but I tried, and very clearly I don't intend to contradict or criticize.
280550	282226	48	A	0.87172	That would be funny of me to do.
282328	289326	49	A	0.92876	I'm hopeful maybe to add a branch on this tree that you're growing, clinical and theoretical tree.
289358	297426	50	A	0.97	And should you consider it worthwhile to go in this direction we wouldn't have to change very much because this is the paper by Friston.
297458	299666	51	A	0.43266	Lancelot de Costa and others called Stochastic.
299698	301270	52	A	0.99686	Chaos and Marker blankets.
301610	307002	53	A	0.97756	Free energy principle is compatible with the chaotic attracting set.
307136	313770	54	A	0.64277	What I thought was not present just yet was a formulation where the attracting set experiences a phase transition.
314110	321374	55	A	0.99	And I took liberty to ask Karl about it and he shared some very nice thoughts that I will, with his permission, share.
321412	336446	56	A	1	At the end of the talk, I'd like to cite Maxwell Ramstead, whom you know, and his colleagues from the paper and Bayesian mechanics of physics, often by beliefs where they talk about dynamics, mechanics and principles.
336638	341194	57	A	0.98	And in physics, Kepler's work is descriptive.
341262	344486	58	A	0.71324	It shows what the orbits of heavenly bodies are.
344668	348210	59	A	0.99968	Mechanics are the how of the dynamics.
348290	349186	60	A	0.99859	This is Newton's.
349218	351698	61	A	0.9924	Laws and principles are prescriptive.
351794	354166	62	A	0.99931	They are about why things work this way.
354268	360726	63	A	0.99878	There's a certain hierarchy in physics where you could derive the second law of Newton from principle of least action.
360838	364730	64	A	0.99	And then if you have initial conditions, you could calculate the dynamics.
365470	371214	65	A	1	The reason I'm mentioning that is, I think, Mark, your new project for scientific psychology is a high road.
371412	378640	66	A	0.95696	It seems to start from first principles such as the free energy principle and then you seem to derive things down from there.
379090	383538	67	A	0.99616	So I thought, why not try to see how the low road may look like?
383704	398630	68	A	0.99837	If in addition to these derivations and deductions and declaration of what entropy should be in the brain what if we measure it in Animal Studies and Human Studies in Health and Pathology and see what the data shows and whether or not the low road meets the high road in the middle?
398700	400950	69	A	0.99749	Or perhaps something may need to be added.
402810	407690	70	A	1	I also like to clarify why I spend time in the paper talking about obvious things for everybody.
407760	409846	71	A	0.99871	Here the axioms and postulates.
410038	431214	72	A	0.97	And I'm quoting here Edward Frankel, who is a mathematician at you know, Michael will forgive me, but viewpoint is that one can say that some parts of biology can be seen as based on chemistry, which can be seen as based on physics, which can be seen as based on mathematics.
431342	433374	73	A	0.98816	So how do things work in mathematics?
433502	439806	74	A	0.99943	We know that Karl Frieston likes to translate nearly everything he works on into the language of mathematics.
439998	446854	75	A	0.99912	Classically there's something called a formal system which we can metaphorically compare to building a house.
446972	451346	76	A	0.9901	So the foundation of the house is a set of axioms that has certain qualities.
451458	455398	77	A	0.98	And then we build things up using the logic of Aristotle.
455414	457450	78	A	1	And we derive things like theorems.
457950	464502	79	A	0.99822	An example would be Euclidean geometry, which is on the plane that is based on five axioms of Euclid.
464566	465702	80	A	0.99985	That's the foundation.
465846	468830	81	A	1	And then you could derive things like Pythagorean theorem.
469250	474480	82	A	1	Now, if we were to change just one of the axioms in the foundation, the entire house changes.
475090	480330	83	A	0.65491	An example would be the fifth axiom of Euclid that parallel lines essentially don't intersect.
480410	493714	84	A	0.99974	If you change that then we could have a house on the sphere which is Lobozevsky Riemann geometry and meridians on the earth are parallel and they intersect or you could have parabolic shape where parallel lines also intersect.
493842	500230	85	A	0.74933	So we'll have an entirely different framework and it may be naive to expect the theorem to look the same.
500300	506060	86	A	0.96	The Figurian theorem, if we put it on the sphere is different, the formula is different.
507390	527998	87	A	0.98844	I'm mentioning that is because I love multidisciplinarity and I think that's the way of the future with that sometimes when we cross over into another discipline such as psychologists taking mathematicals or physics ideas then we may occasionally forget this formal system thing.
528164	548822	88	A	0.99999	For example, when we say things like human beings resist or violate the second law of thermodynamics then the second law was formulated for closed systems in the state of equilibrium such as a sealed chamber of gas and human beings are neither closed nor in the state of equilibrium so it doesn't quite apply.
548876	550342	89	A	0.67928	It's a different formal system.
550476	553960	90	A	1	One needs physics of open systems to make a statement like that.
554410	571114	91	A	0.99773	So again, in mathematics because you mark seem to have taken us deeply in the main of mathematics in your project you have differential equations for action, perception, precision you have mark of blankets, random dynamical systems equivalences, partial derivatives.
571162	579520	92	A	0.99747	Then in mathematics people fix the set of axioms, they fix the definitions and then they build a theory, right?
580770	586002	93	A	0.80296	So I want to be clear, I want to clarify what are the axioms in the theory that is built?
586136	587490	94	A	0.99994	What is the foundation?
587990	597814	95	A	0.99	And in the effort of time, maybe I'll talk about just one of them which is Freud's psychic determinism and this is a question for me, not an answer.
597932	605298	96	A	1	I wanted to ask you because I'm assuming whether you kept this axiom or you changed it.
605484	613018	97	A	0.76865	So Freud said in the psychopathology of everyday life that there is nothing arbitrary or undetermined in the psychic life.
613184	619182	98	A	0.99383	There's different versions of this statement and it has been repeated by generations of psychoanalysts over a hundred years.
619236	620666	99	A	1	And it became very entrenched.
620698	624750	100	A	0.9991	It's sort of a cultural meme and a major tenet of psychoanalysis.
625970	642840	101	A	0.67269	If I were to give an illustration, perhaps those of us who are not in psychoanalytic therapy, then let's imagine an analytic therapist hearing a patient who intends to say same with an S, but they use the word shame, right?
643290	645030	102	A	0.99992	So such a phenomenon.
645690	650710	103	A	1	First of all, I think psychodynamic, psychopathic therapists would probably say that's not an accident.
651130	651830	104	A	0.90989	Okay?
651980	657398	105	A	0.91812	Accident is not a used term in psychoanalysis.
657494	667314	106	A	0.54	And secondly, they will probably infer of what it might mean, for example, infer along the lines of unconscious or emotional dynamics, emotional conflict.
667462	671386	107	A	0.99996	Somebody else may infer that it may have neuropsychological reasons.
671498	674362	108	A	0.99993	Somebody else may infer that it probably is a migraine.
674506	682340	109	A	0.99998	But what you might will not hear in psychodynamic culture is that that was an accident, that it was due to chance.
682710	689970	110	A	1	I think that chance accidents, randomness stochasticity chaos are not used, they're bad form in psychoanalysis.
690550	694114	111	A	1	And that is the illustration of, I think, for its assumption.
694162	695538	112	A	0.92888	Ultimately it's an axiom.
695554	697590	113	A	0.9995	It's a belief that is not questioned.
697930	708182	114	A	0.99893	If we were to translate that assumption in the pristine language, this is the long givan equation from which pristine starts, which has notations by Daniel.
708246	709078	115	A	0.9998	Thank you, Daniel.
709174	715190	116	A	0.92	And we have the change in the state of x equals the flow plus the omega.
715270	723866	117	A	0.99744	Omega is the Stochastic know, in Daniel's metaphor we have a wave and then we have ripple.
724058	729850	118	A	0.91929	So we would have to change the Stochastic component if we were to go with the Freud's axiom.
730010	737134	119	A	1	And then if we do that, we would find ourselves squarely in the domain of cold physics, Newtonian physics, Laplace's demon.
737262	745798	120	A	0.80839	LaPlace famously said, give me a position and momentum of every particle and I'll tell you exactly where they have been before and exactly where they will be in the future.
745964	752070	121	A	1	Now, Freud didn't make statements like that, but this is what would happen if you kill the Stochastic component.
753050	755766	122	A	1	I want to be clear that it's not Freud's fault at all.
755868	758214	123	A	0.84901	Well, first of all, you need axioms to build a theory.
758262	759366	124	A	0.99685	He chose that axiom.
759398	760780	125	A	0.99947	That's the theory he built.
761150	763850	126	A	1	Second of all, it wasn't exactly mathematics.
764350	768282	127	A	0.99	And finally, the zeitgeist of the time was deterministic.
768426	774794	128	A	0.99235	Perhaps there were initial derivations of Stochastic mechanics and quantum mechanics.
774842	780270	129	A	0.99978	But Freud, when he was learning the world of deterministic physics, was dominant.
781270	798710	130	A	1	And there's an important nuance in this discussion pointed out to me by the first peer reviewer of the paper who said, listen, if you have something that changes like a Stochastic thing and then you apply statistics to it, such as variance, then the variance of a changing variable will be deterministic.
799210	804338	131	A	1	And then if we look at things like words which are used a lot in talk therapy like apple.
804514	806226	132	A	0.95319	An apple is a semantic memory.
