start	end	speaker	confidence	text
1450	189280	A	0.937799087837837	Okay, it is May 19, 2022 and it's week three of the textbook group first cohort. We're in week three discussing appendix A and B and there are some notes in the sections of the book. In the chapters. There are also some ideas and questions that people have raised. So we'll go to the questions and then start with the most upvoted. So feel free to add more upvotes if you want to discuss it, like even in this discussion. And then hopefully if people are available to take notes in this section, that will help add their thoughts in and also capture what the speakers are saying. And then we'll look at the question and then try to come to different answers and just add more information that people can add more structure to later. Okay, the first question says appendix A is described as the mathematical background. So maybe question one for the authors or for you. What is the process of determining what is figuring ground for the formalisms of active? What other math concepts and formalisms are important for learning and applying active inference? And then three, what are some resources and approaches for learning math that help us learn what is useful for active inference? Anyone can raise their hand or we can just start to add some annotations here, like what should be included in the primary regime of attention with a reading of a book, either linearly, like some books are, or in a maybe moving around the sections. So what should be in the chapters? What should be in the appendix? What is not in the appendix? What did people expect would be in the chapter in the appendix? Not covered. Yeah, Jessica and then anyone else?
191650	216790	B	0.9328044999999999	Yeah, I was wondering about the multiplication of the matrices that we covered yesterday. Which equations have the multiplication of the matrices? A couple of examples just so I can play around with them. In the actual active inference equations.
221270	329780	A	0.8969901098901102	Does anyone know? One, this is referencing the way that the appendix A is starting with linear algebra and then introducing this operation of multiplying two matrices. Or to get a product if someone can find like an equation that we already seen or some other equation while I'm typing up that question, that would be helpful. Could anyone just describe what they thought the intention was of starting with linear algebra and using 8.1 as the first equation of the appendix? Or we'll return to just the more general questions.
339560	345780	C	0.8387266666666666	Yeah, I mean, learning our algebra is kind of the most discreet.
348220	348648	A	0.94417	I don't.
348654	386570	C	0.8825795833333335	Want to say fundamental, but like practical and comprehensive way of kind of working with a large space of data, I guess, together and computing on it. So it's kind of the basis for the discrete parts and maybe easier than the nondiscrete parts. Good reason it started.
397850	447990	D	0.8954984615384612	I guess if the question was where is linear algebra used in the active inference math? When you go to appendix b. Then you've got the equations of active inference and these are all expressed in terms of large vector spaces of variables, so probability of distributions. And so for example, on page 245, you've got this dot notation which is the expectation of a value. So that goes directly back to that first section of appendix A is what does that mean in terms of how do you take an expectation of a large vector of things? How do you express that compactly?
450490	493750	A	0.9349935802469133	Thanks. Could you unpack we looked at the dot notation a little bit yesterday and they were mentioning how well, I think it was actually one of the questions too. Let's just see if someone asks this, okay? They say the dot operator in a three, the dot operator is equivalent to standard matrix multiplication where the first matrix has been transposed. So what is the relationship with expectation? How does expectation for anyone, how does expectation relate to linear algebra?
506160	549400	D	0.9311854999999998	Yeah, expectation is the probability of a value, the average probability of some value. So you're going to take all the possible values and you're going to multiply them by the probability of that value and then divide by the sum of the probability of normal is to one. So that will be the expectation. So if you have a whole array or a vector in your distribution, you can express that all in compact notation by saying with this simple way of saying we're going to take every one of these terms and we're going to multiply it by the probability of that term and the probability is some to one. So then that will be your average overall.
551340	734780	A	0.9435295532646042	Awesome, thanks for that answer. Okay, thanks for that awesome answer. Does anyone have any other thoughts on just this first question and then we'll continue. So what is figuring ground? We're learning active inference in the chapters. That's why the chapters are there. The appendix is there to somehow lightly supplement that. Like they describe it as an introduction or a refresher to the basic mathematical techniques. And linear algebra is the first section, a two that is discussing a lot of important things like derivatives and Probabilities taylor series variational calculus and Stochastic dynamics are going to come in in the coming chapters, but the linear algebra is important for the upcoming chapters. Okay, so this question asked in a three. They say the dot operator is equivalent to standard matrix multiplication where the first matrix has been transposed, which is flipped like it's the operation in Google Sheets or Excel right click paste transpose. They say that in the case of column matrices, this is equivalent to the dot product. So the dot operator here is like a generalization of the vector dot operator, the sum of the products of the corresponding entries of the two sequences of numbers. So the questions here were what is interpretation, implication or use of a dot product of vectors? And then what is an interpretation, implication or use of a more generalized dot product. And there looks like there's an awesome answer. What would be a situation where if anyone can think of one, like the Dot product would be applied. We're trying to do this in this situation. This is the operation that we needed. We wanted to compute matrix A on something of something. We used B dot C.
742990	780670	C	0.9016680851063829	Continue eric's description from the probability like you have expectation probability and you wanted to kind of see the error or whatever the difference, I guess between observation and the expectation, then a Dot product would give you that answer or it's a probability density of it.
787930	841190	A	0.944311648351648	What are some ways to compute differences? Like if there are scalars you can subtract like five minus three or something, then it was mentioned of cosine similarity. Does anyone think of or imagine another way that you could compute the difference between two different kinds of features of different dimensions. Like another example is divergence because that's like measuring the differences between these two distributions and there's different divergences. The KL is one of them. What other things are in this space that might be just tractable possible distance measures?
