key	relevance
Hobbies&Interests>ContentProduction	1.0
Science	0.9524850249290466
Hobbies&Interests>ContentProduction>FreelanceWriting	0.8965258002281189
Education>OnlineEducation	0.6489882469177246
Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing	0.6312400102615356
Science>Physics	0.5747873187065125
Education>EducationalAssessment	0.5657023787498474
Technology&Computing>Computing>ProgrammingLanguages	0.5281685590744019
Technology&Computing>ArtificialIntelligence	0.46481603384017944
Technology&Computing>Computing>Internet>SocialNetworking	0.4625151455402374
BooksAndLiterature>Biographies	0.44996964931488037
Careers>RemoteWorking	0.38633280992507935
Education>LanguageLearning	0.38248223066329956
Hobbies&Interests>ParanormalPhenomena	0.3465983271598816
Technology&Computing>Computing>DataStorageAndWarehousing	0.2665923535823822
Hobbies&Interests>ContentProduction>Screenwriting	0.24733513593673706
Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases	0.23507297039031982
Science>BiologicalSciences	0.22159183025360107
Education>EducationalAssessment>StandardizedTesting	0.20827117562294006
FamilyAndRelationships>Parenting>ParentingBabiesAndToddlers	0.19303378462791443
