start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
1450	1998	1	A	0.81	1	1	Okay,
2164	2494	1	A	0.99552	2	2	it
2532	3120	1	A	0.9997	3	3	is
3650	4302	1	A	1.0	4	4	May
4436	5290	1	A	0.59	5	5	19,
5370	6174	1	A	0.97	6	6	2022
6212	6366	1	A	0.96	7	7	and
6388	6586	1	A	0.96997	8	8	it's
6618	6862	1	A	1.0	9	9	week
6916	7326	1	A	1.0	10	10	three
7428	7790	1	A	0.53	11	11	of
7860	8046	1	A	1.0	12	12	the
8068	8698	1	A	0.86324	13	13	textbook
8794	9438	1	A	0.99903	14	14	group
9604	10030	1	A	1.0	15	15	first
10100	11018	1	A	0.9843	16	16	cohort.
11194	11578	2	A	0.98818	1	17	We're
11594	11726	2	A	1.0	2	18	in
11748	11982	2	A	1.0	3	19	week
12036	12640	2	A	1.0	4	20	three
13090	13882	2	A	0.99931	5	21	discussing
13946	14442	2	A	0.88384	6	22	appendix
14506	14686	2	A	0.96	7	23	A
14708	14894	2	A	0.88	8	24	and
14932	15520	2	A	1.0	9	25	B
16530	17280	2	A	1.0	10	26	and
19650	19966	2	A	0.99989	11	27	there
19988	20126	2	A	0.97621	12	28	are
20148	20334	2	A	0.99994	13	29	some
20372	20858	2	A	0.99353	14	30	notes
20954	21600	2	A	0.67	15	31	in
22050	22414	2	A	1.0	16	32	the
22452	22794	2	A	0.99876	17	33	sections
22842	22958	2	A	1.0	18	34	of
22964	23038	2	A	1.0	19	35	the
23044	23262	2	A	1.0	20	36	book.
23316	23438	3	A	1.0	1	37	In
23444	23566	3	A	1.0	2	38	the
23588	24270	3	A	0.97562	3	39	chapters.
25370	25734	4	A	0.50471	1	40	There
25772	25926	4	A	0.9992	2	41	are
25948	26326	4	A	0.99993	3	42	also
26428	26790	4	A	0.99994	4	43	some
26860	27346	4	A	0.99807	5	44	ideas
27378	27526	4	A	1.0	6	45	and
27548	27734	4	A	0.99996	7	46	questions
27772	27974	4	A	0.83508	8	47	that
28012	28214	4	A	0.99999	9	48	people
28252	28454	4	A	0.99997	10	49	have
28492	29090	4	A	0.99121	11	50	raised.
29250	29960	5	A	0.86572	1	51	So
30330	31190	5	A	0.86187	2	52	we'll
31770	32134	5	A	0.99999	3	53	go
32172	32326	5	A	1.0	4	54	to
32348	32486	5	A	1.0	5	55	the
32508	32886	5	A	0.99981	6	56	questions
32988	33254	5	A	0.84	7	57	and
33292	33638	5	A	1.0	8	58	then
33724	34022	5	A	0.99998	9	59	start
34076	34246	5	A	0.99998	10	60	with
34268	34358	5	A	1.0	11	61	the
34364	34534	5	A	0.99999	12	62	most
34572	35026	5	A	0.97939	13	63	upvoted.
35058	35206	6	A	0.99991	1	64	So
35228	35366	6	A	0.99995	2	65	feel
35388	35574	6	A	1.0	3	66	free
35612	35718	6	A	1.0	4	67	to
35724	35894	6	A	0.99586	5	68	add
35932	36134	6	A	1.0	6	69	more
36172	37110	6	A	0.98804	7	70	upvotes
38590	38906	6	A	0.96133	8	71	if
38928	39066	6	A	1.0	9	72	you
39088	39274	6	A	0.92047	10	73	want
39312	39658	6	A	1.0	11	74	to
39744	40138	6	A	0.9999	12	75	discuss
40224	40810	6	A	0.99982	13	76	it,
40960	41322	6	A	0.62	14	77	like
41376	41786	6	A	0.99893	15	78	even
41888	42106	6	A	0.99	16	79	in
42128	42314	6	A	0.94719	17	80	this
42352	43130	6	A	0.91884	18	81	discussion.
44030	44394	7	A	0.88	1	82	And
44432	44874	7	A	1.0	2	83	then
44992	45770	7	A	0.99861	3	84	hopefully
46350	46714	7	A	0.99964	4	85	if
46752	47002	7	A	0.99824	5	86	people
47056	47226	7	A	0.99996	6	87	are
47248	47578	7	A	0.80455	7	88	available
47664	47866	7	A	1.0	8	89	to
47888	48074	7	A	1.0	9	90	take
48112	48502	7	A	0.99969	10	91	notes
48566	48842	7	A	0.55	11	92	in
48896	49114	7	A	0.63244	12	93	this
49152	49526	7	A	0.50338	13	94	section,
49558	49706	7	A	0.99998	14	95	that
49728	49914	7	A	0.98012	15	96	will
49952	50346	7	A	0.99996	16	97	help
50448	50714	7	A	0.98446	17	98	add
50752	50966	7	A	0.93877	18	99	their
51008	51306	7	A	0.60059	19	100	thoughts
51338	51870	7	A	0.62	20	101	in
52020	52334	7	A	1.0	21	102	and
52372	52622	7	A	0.99999	22	103	also
52676	53034	7	A	0.99724	23	104	capture
53082	53198	7	A	0.99993	24	105	what
53204	53374	7	A	1.0	25	106	the
53412	53786	7	A	0.99981	26	107	speakers
53818	53966	7	A	0.99865	27	108	are
53988	54606	7	A	0.99982	28	109	saying.
54788	55086	8	A	1.0	1	110	And
55108	55486	8	A	0.71	2	111	then
55588	56010	8	A	0.95424	3	112	we'll
56090	56286	8	A	0.99998	4	113	look
56308	56446	8	A	1.0	5	114	at
56468	56606	8	A	1.0	6	115	the
56628	56958	8	A	0.99996	7	116	question
57044	57246	8	A	1.0	8	117	and
57268	57840	8	A	1.0	9	118	then
58930	59294	8	A	0.99999	10	119	try
59332	59630	8	A	1.0	11	120	to
59700	59934	8	A	0.99992	12	121	come
59972	60270	8	A	0.79	13	122	to
60340	60670	8	A	0.99997	14	123	different
60740	61226	8	A	0.99983	15	124	answers
61258	61358	8	A	1.0	16	125	and
61364	61534	8	A	1.0	17	126	just
61572	61774	8	A	1.0	18	127	add
61812	61966	8	A	1.0	19	128	more
61988	62318	8	A	1.0	20	129	information
62404	62702	8	A	0.99999	21	130	that
62756	63022	8	A	1.0	22	131	people
63076	63342	8	A	0.99999	23	132	can
63396	63950	8	A	0.66946	24	133	add
64100	64414	8	A	1.0	25	134	more
64452	64826	8	A	0.99994	26	135	structure
64858	65054	8	A	1.0	27	136	to
65092	65680	8	A	0.99998	28	137	later.
67970	68346	9	A	0.65	1	138	Okay,
68388	68546	9	A	1.0	2	139	the
68568	68994	9	A	0.81	3	140	first
69112	69538	9	A	0.99579	4	141	question
