"Start Time","End Time","Text","Layer ID"
"00;00;00;00","00;00;00;01","or","1"
"00;00;29;04","00;00;29;12","Hello,","1"
"00;00;29;12","00;00;29;29","everyone.","1"
"00;00;29;29","00;00;30;15","Welcome.","1"
"00;00;30;15","00;00;30;22","This","1"
"00;00;30;22","00;00;31;01","is","1"
"00;00;31;01","00;00;31;17","active","1"
"00;00;31;17","00;00;31;25","live","1"
"00;00;31;25","00;00;32;10","stream","1"
"00;00;32;10","00;00;32;21","number","1"
"00;00;32;21","00;00;34;18","49.0.","1"
"00;00;34;18","00;00;34;23","We're","1"
"00;00;34;23","00;00;35;10","discussing","1"
"00;00;35;10","00;00;35;29","the paper,","1"
"00;00;35;29","00;00;36;03","a","1"
"00;00;36;03","00;00;36;15","worked","1"
"00;00;36;15","00;00;37;16","example","1"
"00;00;37;16","00;00;37;24","of the","1"
"00;00;37;24","00;00;38;07","Bayesian","1"
"00;00;38;07","00;00;38;28","mechanics","1"
"00;00;38;28","00;00;39;04","of","1"
"00;00;39;04","00;00;39;16","classical","1"
"00;00;39;16","00;00;40;12","objects.","1"
"00;00;41;16","00;00;41;26","Welcome","1"
"00;00;41;26","00;00;42;09","to the","1"
"00;00;42;09","00;00;42;19","Active","1"
"00;00;42;19","00;00;43;00","Inference","1"
"00;00;43;00","00;00;44;06","Institute.","1"
"00;00;44;06","00;00;44;13","We're","1"
"00;00;44;13","00;00;44;15","a","1"
"00;00;44;15","00;00;45;12","participatory","1"
"00;00;45;12","00;00;45;27","online","1"
"00;00;45;27","00;00;46;21","institute","1"
"00;00;46;21","00;00;47;03","that is","1"
"00;00;47;03","00;00;48;03","communicating,","1"
"00;00;48;03","00;00;48;17","learning","1"
"00;00;48;17","00;00;48;22","and","1"
"00;00;48;22","00;00;49;12","practising","1"
"00;00;49;12","00;00;49;25","applied","1"
"00;00;49;25","00;00;50;03","active","1"
"00;00;50;03","00;00;51;02","inference.","1"
"00;00;51;16","00;00;51;23","This","1"
"00;00;51;23","00;00;51;27","is","1"
"00;00;51;27","00;00;51;29","a","1"
"00;00;51;29","00;00;52;18","recorded","1"
"00;00;52;18","00;00;52;27","and","1"
"00;00;52;27","00;00;53;11","archived","1"
"00;00;53;11","00;00;53;16","live","1"
"00;00;53;16","00;00;54;00","stream,","1"
"00;00;54;00","00;00;54;19","so","1"
"00;00;54;19","00;00;54;28","please","1"
"00;00;54;28","00;00;55;06","provide","1"
"00;00;55;06","00;00;55;08","us","1"
"00;00;55;08","00;00;56;01","with feedback","1"
"00;00;56;01","00;00;56;07","so","1"
"00;00;56;07","00;00;56;14","we can","1"
"00;00;56;14","00;00;56;21","improve","1"
"00;00;56;21","00;00;56;23","our","1"
"00;00;56;23","00;00;57;15","work.","1"
"00;00;58;05","00;00;58;11","All","1"
"00;00;58;11","00;00;58;28","backgrounds","1"
"00;00;58;28","00;00;59;02","and","1"
"00;00;59;02","00;00;59;22","perspectives","1"
"00;00;59;22","00;00;59;29","are","1"
"00;00;59;29","00;01;00;20","welcome","1"
"00;01;00;20","00;01;01;02","and","1"
"00;01;01;02","00;01;01;06","we'll","1"
"00;01;01;06","00;01;01;09","be","1"
"00;01;01;09","00;01;02;04","following","1"
"00;01;02;04","00;01;02;14","video","1"
"00;01;02;14","00;01;02;26","etiquette","1"
"00;01;02;26","00;01;03;02","for","1"
"00;01;03;02","00;01;04;02","livestreams.","1"
"00;01;04;23","00;01;04;29","Head","1"
"00;01;04;29","00;01;05;05","over","1"
"00;01;05;05","00;01;05;17","to","1"
"00;01;05;17","00;01;05;28","active","1"
"00;01;05;28","00;01;06;10","inference","1"
"00;01;06;10","00;01;06;17","dot","1"
"00;01;06;17","00;01;07;08","org to","1"
"00;01;07;08","00;01;07;15","learn","1"
"00;01;07;15","00;01;07;25","more","1"
"00;01;07;25","00;01;08;05","about","1"
"00;01;08;05","00;01;08;28","participating","1"
"00;01;08;28","00;01;09;04","in","1"
"00;01;09;04","00;01;09;15","different","1"
"00;01;09;15","00;01;10;01","projects","1"
"00;01;10;01","00;01;10;04","and","1"
"00;01;10;04","00;01;10;12","learning","1"
"00;01;10;12","00;01;11;07","groups","1"
"00;01;11;08","00;01;11;16","at the","1"
"00;01;11;16","00;01;13;22","Institute.","1"
"00;01;13;22","00;01;14;11","Well,","1"
"00;01;14;27","00;01;15;12","we're","1"
"00;01;15;12","00;01;15;21","here","1"
"00;01;15;21","00;01;16;16","today","1"
"00;01;16;17","00;01;17;01","in","1"
"00;01;17;01","00;01;17;20","Livestream","1"
"00;01;17;20","00;01;17;28","Number","1"
"00;01;17;28","00;01;19;12","49.0","1"
"00;01;19;12","00;01;19;21","where","1"
"00;01;19;21","00;01;20;00","we're","1"
"00;01;20;00","00;01;20;18","providing","1"
"00;01;20;18","00;01;20;26","some","1"
"00;01;20;26","00;01;21;18","background","1"
"00;01;21;18","00;01;21;24","and","1"
"00;01;21;24","00;01;22;29","context","1"
"00;01;22;29","00;01;23;16","for","1"
"00;01;23;16","00;01;23;20","the","1"
"00;01;23;20","00;01;24;17","paper,","1"
"00;01;24;20","00;01;24;25","a","1"
"00;01;24;25","00;01;25;04","worked","1"
"00;01;25;04","00;01;26;00","example","1"
"00;01;26;00","00;01;26;10","of the","1"
"00;01;26;10","00;01;26;23","Bayesian","1"
"00;01;26;23","00;01;27;14","mechanics","1"
"00;01;27;14","00;01;27;19","of","1"
"00;01;27;19","00;01;28;06","classical","1"
"00;01;28;06","00;01;29;15","objects.","1"
"00;01;29;23","00;01;30;15","This paper","1"
"00;01;30;15","00;01;31;02","was","1"
"00;01;31;02","00;01;31;20","submitted","1"
"00;01;31;20","00;01;32;07","to the","1"
"00;01;32;07","00;01;32;23","archive","1"
"00;01;32;23","00;01;33;05","Preprint","1"
"00;01;33;05","00;01;33;21","Server","1"
"00;01;33;21","00;01;34;04","in","1"
"00;01;34;04","00;01;34;25","June","1"
"00;01;34;25","00;01;35;22","2022,","1"
"00;01;35;22","00;01;36;03","and","1"
"00;01;36;03","00;01;36;10","we're","1"
"00;01;36;10","00;01;36;19","going","1"
"00;01;36;19","00;01;36;27","to be","1"
"00;01;36;27","00;01;37;13","discussing","1"
"00;01;37;13","00;01;37;16","and","1"
"00;01;37;16","00;01;37;26","looking","1"
"00;01;37;26","00;01;38;03","at","1"
"00;01;38;03","00;01;38;12","a","1"
"00;01;38;12","00;01;38;24","slightly","1"
"00;01;38;24","00;01;39;09","revised","1"
"00;01;39;09","00;01;40;01","version","1"
"00;01;40;01","00;01;40;18","that was","1"
"00;01;40;18","00;01;41;20","uploaded","1"
"00;01;41;20","00;01;42;01","earlier","1"
"00;01;42;01","00;01;42;06","this","1"
"00;01;42;06","00;01;42;16","month","1"
"00;01;42;16","00;01;42;22","on","1"
"00;01;42;22","00;01;43;04","the 6th","1"
"00;01;43;04","00;01;43;15","of","1"
"00;01;43;15","00;01;44;06","September.","1"
"00;01;44;15","00;01;44;23","It's","1"
"00;01;44;23","00;01;45;06","a single","1"
