"Speaker Name","Start Time","End Time","Text"
"Speaker 1","00;00;29;03","00;00;57;04","Hello, everyone. Welcome. This is active live stream number 49.0. We're discussing the paper, a worked example of the Bayesian mechanics of classical objects. Welcome to the Active Inference Institute. We're a participatory online institute that is communicating, learning and practising applied active inference. This is a recorded and archived live stream, so please provide us with feedback so we can improve our work."
"Speaker 1","00;00;58;05","00;01;28;26","All backgrounds and perspectives are welcome and we'll be following video etiquette for livestreams. Head over to active inference dot org to learn more about participating in different projects and learning groups at the Institute. Well, we're here today in Livestream Number 49.0 where we're providing some background and context for the paper, a worked example of the Bayesian mechanics of classical objects."
"Speaker 1","00;01;29;23","00;02;00;23","This paper was submitted to the archive Preprint Server in June 2022, and we're going to be discussing and looking at a slightly revised version that was uploaded earlier this month on the 6th of September. It's a single author paper by Dalton R Suk Diva de Ville. And this video, although all the zeros are this one is, too. It's an introduction and just a preliminary discussion of some of the ideas."
"Speaker 1","00;02;00;23","00;02;31;23","It's not a review or a synthesis or a final word. And we'll explain a little bit more about our dot zero approach in a couple of slides. But suffice to say that with Yaqoub Ali and also under, we had a great time over the last two months really pulling back and trying to think deeply about how to frame this paper and really this whole area of research and development, because there's a lot happening, there's a lot being tied together."
"Speaker 1","00;02;31;23","00;02;59;25","And so we hope that some of that sense making translates into the ways that we've laid out 49.0. And we're very much looking forward to having Dalton join for the DOT one and the DOT two. So, Dalton, thanks for all the work and for listening to this dot zero. Let's head to introductions and warm ups so we can just say hello and any other features of what we're excited about in this discussion."
"Speaker 1","00;03;00;14","00;03;37;09","I'm Daniel. I'm a researcher in California, and I think there's a lot that is exciting about this paper. I didn't have much of a physics background before heading towards active inference in the free energy principle. So taking a first look at a lot of these physics ideas was interesting, like seeing them as part of something that already could or had been integrated rather than starting with the puzzle pieces, I think was a little bit interesting and I'll pass to."
"Speaker 2","00;03;38;15","00;04;23;16","Hi, I'm Ellie. I'm an independent researcher from Iran. Actually, what gravitated me towards active inference paper this I mean FP we're active in print literature and particularly this paper was, you see, I was always I've been fascinated by doing the kind of elegant abstractions and, and some physical concepts or some doing a kind of bird's eye view over the, the methodological way of doing physical modelling."
"Speaker 2","00;04;23;26","00;05;08;23","And I believe this paper and the other related papers authored by Dalton that well and the AH and his other colleagues from versus lab are the epitome of this kind of FCP abstraction in terms of elegantly formalising all the, the rigorous mathematical foundations of it. And yeah, that's why I'm pretty excited to be here. Actually, it's been a very fascinating and thrilling journey during the past couple of months since we began discussing this paper."
"Speaker 2","00;05;08;24","00;05;13;11","And so I'm very much looking forward to it."
"Speaker 3","00;05;16;28","00;05;26;27","Hello, I'm Jakob. I'm a student and researcher in the UK. There are also many."
"Speaker 1","00;05;30;27","00;05;43;28","Last year, up for a second. We'll just wait. We'll take a breath."
"Speaker 1","00;05;46;02","00;05;46;13","Okay."
"Speaker 3","00;05;47;16","00;05;48;29","Well, so I go. Yeah."
"Speaker 1","00;05;49;20","00;05;51;17","Go for it. Just start again. I hope it's all good."
"Speaker 3","00;05;53;07","00;05;54;00","Where was I?"
"Speaker 1","00;05;54;00","00;06;19;12","Could I just start at the beginning? Maybe turn off your video. Okay, Sylvie. Okay, you're back. I'll just start at the beginning. It's all good."
"Speaker 3","00;06;20;08","00;07;05;24","Okay. Sorry. I got randomly disconnected, so. Hello. I'm Jakob. I'm a student and researcher in the UK. Uh, I'm really. I was really excited about this paper specifically coming from a physics background, which I must say didn't help that much in initially understanding the paper on the on the first pass. But I think it's really exciting that this kind of unification of physics and cognitive sciences is formed through works like this paper or prior work that Carl Frost and colleagues have been working on."
"Speaker 3","00;07;06;17","00;07;53;04","And I am really excited about how this work might influence the future synergy of physics and cognitive sciences or neurosciences, which I think previously were quite disjoint. Fields But now with the more focus towards complexity sciences, we're seeing these similar patterns across a wide range of topics which I find really exciting. So really looking forward to the discussion and the rest of the live stream."
"Speaker 3","00;07;53;20","00;07;54;00","Great."
"Speaker 1","00;07;54;21","00;08;15;29","Great. Thanks. So we're going to go to the big question AIMS, claims, abstract and roadmap. And then before we head off on that road trip and we find together we're going to pull back to our approach. And so a lot of context and that will be most of this dot zero video and then we'll briefly touch on some points from the paper."
"Speaker 1","00;08;16;09","00;08;47;05","But most of this video is going to be actually in that context setting. There's a lot of big questions that can be asked, and one of them is quite simply, what is Bayesian mechanics? But to make that a little bit more operational, we could ask what is the relevance of Bayesian mechanics? What is mechanical about cognitive science? Are we talking about physical mechanisms, underlying cognitive agents, or are we talking about something else?"
"Speaker 1","00;08;47;25","00;09;21;15","It's the second. What is the epistemic and pragmatic value about Bayesian mechanics? If we're going to be using active inference and the free energy principle as the gripper and the gripped, then how can we understand what is valuable and relevant salience in terms of active inference, ways of thinking about it? What would you fellows add? What felt like really big questions that would lead somebody to want to be exploring this paper?"
"Speaker 1","00;09;21;15","00;09;21;22","Yeah."
"Speaker 2","00;09;21;23","00;09;57;02","Ali Well, actually, before talking about the specific pragmatic value of doing Bayesian mechanics, I think what at least in my view, what's really interesting about a Bayesian mechanical way of doing these kind of probabilistic formulations and mathematical modelling is just its pure elegance in."
"Speaker 1","00;10;08;10","00;10;09;20","Picking up again from pure."
"Speaker 2","00;10;09;21","00;10;12;05","Different elements. And I mean."
"Speaker 1","00;10;13;12","00;10;16;19","Sorry, early pick up from pure elegance."
"Speaker 2","00;10;17;17","00;10;59;10","Okay. Yeah. As I was saying, I think one of its main interests is its pure elegance in unifying the different approaches to FP in a kind of all encompassing framework called Bayesian mechanics, by which it can possibly I mean, the other frameworks and other viewpoints and even other kinds of mechanics can be recovered. So at least for me personally, this is the most interesting part and exciting part of doing Bayesian mechanics."
"Speaker 2","00;10;59;10","00;11;10;22","But I'm sure there will be much pragmatic value and much more applications that can potentially derive from this kind of viewpoint."
"Speaker 1","00;11;12;12","00;11;17;15","Awesome. Where's beauty and elegance in epistemic and pragmatic jacket."
"Speaker 3","00;11;18;15","00;12;01;23","That I definitely agree with with Allie's point? And maybe to add to that, I think it's really elegant that within Bayesian mechanics you have a unifying formalism with which you can recover much of the same laws that we see in classical physics. Also, we can also talk about the quantum mechanics as being enclosed within the Bayesian mechanic formalism, but at the same time using the same those same concepts."
"Speaker 3","00;12;01;29","00;12;27;18","We can also model systems which are not usually considered by physics, like autonomous agents or but any biological entity. And that, I think will be one of the probably one of the most relevant parts or contributions of Bayesian mechanics."
"Speaker 1","00;12;27;18","00;13;10;26","Awesome beauty as and elegance as, indicators of scope and scale. So the paper is a working example of the Bayesian mechanics of classical objects. We've mentioned some details about it before. I'll just a highlight, a few claims, some coming earlier in the middle and later in the paper. So earlier in the paper it's written, it's often claimed that the free energy principle is as simple in general as the principle of stationary action, and that is a citation to a paper that we're going to discuss in just a few slides simpler but not too simple."
"Speaker 1","00;13;12;00","00;13;37;15","And it's claimed about the FP that it can be sketched out how Bayesian mechanics of internal states of classical objects might look. And that's a citation to first in 2019, free energy principle for a particular physics, which we're also going to look at. Nevertheless, there's yet to be a systematic investigation of even the Bayesian mechanics of classical physics, despite it being readily available due to recent formulations as a least action principle."
"Speaker 1","00;13;37;27","00;14;06;16","So we've talked a lot about on these streams and elsewhere about the free energy principle as a variational principle of least action for cognitive systems. So there was an opportunity that Dalton identified, which is to make a systematic investigation of classical physics and provide worked examples towards the middle of the paper. There are some important aims, such as we began, with the aim of showing that classical physics can be derived from Bayesian mechanics."
