start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
1210	1326	A	0.99979	1	1	1	Hey
1348	1918	A	0.54487	1	2	2	everyone.
2084	2414	A	1.0	1	3	3	It
2452	3040	A	0.9994	1	4	4	is
3570	4154	A	0.95	1	5	5	October
4202	4654	A	0.99	1	6	6	21,
4692	5710	A	0.94	1	7	7	2022.
5860	6266	A	0.60124	1	8	8	We're
6298	6542	A	0.99989	1	9	9	in
6596	7114	A	0.98377	1	10	10	cohort
7162	7614	A	1.0	1	11	11	one
7732	7966	A	0.93	1	12	12	of
7988	8078	A	0.84	1	13	13	the
8084	8554	A	0.8421	1	14	14	textbook
8602	9006	A	0.99986	1	15	15	group.
9108	9434	A	0.80324	1	16	16	It's
9482	9882	A	0.98493	1	17	17	meeting
9946	10800	A	0.91	1	18	18	21
11250	11710	A	1.0	1	19	19	and
11780	12250	A	0.62402	1	20	20	we're
12330	12574	A	0.99996	1	21	21	having
12612	12766	A	0.60457	1	22	22	our
12788	13022	A	0.78	1	23	23	first
13076	13610	A	0.53128	1	24	24	discussion
13690	14320	A	0.99646	1	25	25	on
14770	15274	A	0.4588	1	26	26	chapter
15322	15920	A	1.0	1	27	27	nine.
19570	20074	A	0.44797	2	1	28	Chapter
20122	20478	A	1.0	2	2	29	nine
20564	20862	A	0.99993	2	3	30	is
20916	21230	A	0.61454	2	4	31	model
21300	21678	A	0.49126	2	5	32	based
21764	22110	A	0.99996	2	6	33	Data
22180	22794	A	0.99976	2	7	34	analysis.
22842	23066	A	0.99923	2	8	35	Let's
23098	23198	A	0.99994	2	9	36	look
23204	23374	A	0.61	2	10	37	at
23412	23566	A	0.99982	2	11	38	what
23588	23726	A	1.0	2	12	39	the
23748	24510	A	0.87149	2	13	40	section
25370	26120	A	0.5	2	14	41	the
26490	27122	A	0.79835	2	15	42	headers
27186	27800	A	0.96711	2	16	43	are.
30250	30706	A	0.99674	3	1	44	There's
30738	30886	A	0.66	3	2	45	a
30908	31142	A	0.99997	3	3	46	short
31196	32070	A	0.9628	3	4	47	introduction,
33130	33494	A	0.6	3	5	48	a
33532	33938	A	0.99997	3	6	49	discussion
33954	34134	A	1.0	3	7	50	of
34172	34994	A	0.51378	3	8	51	metabasian
35042	35474	A	0.75705	3	9	52	methods,
35522	35686	A	0.99999	3	10	53	which
35708	35846	A	0.99985	3	11	54	is
35868	36006	A	0.99988	3	12	55	going
36028	36118	A	1.0	3	13	56	to
36124	36294	A	0.99997	3	14	57	be
36332	36918	A	0.99994	3	15	58	very
37084	37810	A	0.97134	3	16	59	interesting
37980	38410	A	1.0	3	17	60	and
38480	38666	A	0.99999	3	18	61	in
38688	38874	A	0.99851	3	19	62	some
38912	39162	A	1.0	3	20	63	ways
39216	39434	A	0.99495	3	21	64	is
39472	39626	A	0.99998	3	22	65	even
39648	39834	A	0.92473	3	23	66	like
39872	40026	A	1.0	3	24	67	an
40048	40326	A	0.99999	3	25	68	entry
40358	41034	A	0.91	3	26	69	point
41232	41642	A	0.65	3	27	70	to
41696	42010	A	0.99999	3	28	71	thinking
42080	42700	A	0.99915	3	29	72	about
43790	44342	A	0.9788	3	30	73	entity
44406	45014	A	0.9277	3	31	74	modeling
45062	45274	A	0.9999	3	32	75	in
45312	45686	A	0.9467	3	33	76	active
45718	46726	A	0.99953	3	34	77	inference.
46918	47226	A	1.0	3	35	78	And
47248	47386	A	0.99999	3	36	79	so
47408	47766	A	0.98777	3	37	80	that'll
47798	47946	A	1.0	3	38	81	be
47968	48106	A	1.0	3	39	82	kind
48128	48266	A	1.0	3	40	83	of
48288	48860	A	0.99054	3	41	84	fun.
49970	50346	A	0.52019	3	42	85	We'll
50378	50718	A	0.72832	3	43	86	return
50804	51294	A	0.58	3	44	87	to
51412	52106	A	0.89696	3	45	88	variational
52138	53070	A	0.52827	3	46	89	LaPlace
54530	55194	A	0.99971	3	47	90	resonating
55242	55406	A	1.0	3	48	91	with
55428	56000	A	0.55838	3	49	92	our
56450	56910	A	0.99985	3	50	93	just
56980	57434	A	0.99962	3	51	94	completed
57482	57914	A	0.99988	3	52	95	discussion
57962	58174	A	0.99996	3	53	96	on
58212	58586	A	0.72044	3	54	97	chapter
58618	59150	A	0.65	3	55	98	four.
59300	59566	A	1.0	3	56	99	And
59588	60510	A	0.9596	3	57	100	LaPlace
61330	62080	A	0.99998	3	58	101	then
62950	63406	A	0.82314	3	59	102	section
63438	65314	A	0.92	3	60	103	9.49.5
65512	65922	A	0.85962	3	61	104	are
65976	66194	A	0.99999	3	62	105	going
66232	66386	A	1.0	3	63	106	to
66408	66546	A	0.99999	3	64	107	help
