key	relevance
Technology&Computing>Robotics	1.0
Technology&Computing>Computing>Internet>WebDesignAndHTML	0.8852400183677673
Technology&Computing>Computing>ProgrammingLanguages	0.8851855397224426
MedicalHealth>DiseasesAndConditions>ReproductiveHealth>Infertility	0.8109361529350281
MedicalHealth>DiseasesAndConditions>EyeAndVisionConditions	0.7792083621025085
Science>BiologicalSciences	0.7319895625114441
MedicalHealth>DiseasesAndConditions>ReproductiveHealth>BirthControl	0.6977534294128418
Science>Genetics	0.5916194319725037
Technology&Computing>Computing>Internet	0.5065062642097473
Technology&Computing>Computing>Internet>WebDevelopment	0.4648377001285553
Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing	0.40236493945121765
Technology&Computing>ArtificialIntelligence	0.3952762186527252
Shopping>FlowerShopping	0.36947765946388245
MedicalHealth>DiseasesAndConditions>SleepDisorders	0.3670997619628906
Technology&Computing>Computing>Internet>InternetForBeginners	0.36579611897468567
MusicAndAudio	0.33789852261543274
MedicalHealth>DiseasesAndConditions>EndocrineAndMetabolicDiseases>Menopause	0.32830438017845154
VideoGaming>VideoGameGenres>SimulationVideoGames	0.28414303064346313
Hobbies&Interests>GenealogyAndAncestry	0.2817992866039276
MedicalHealth>DiseasesAndConditions>HeartAndCardiovascularDiseases	0.26118171215057373
