docLabel	sp	myTime	myTimeDisplay	myTimeSRT
AATxtBk_C01-16	A	170	00:00	00:00:00,170
AATxtBk_C01-16	A	138428	02:18	00:02:18,274
AATxtBk_C01-16	A	228480	03:48	00:03:48,114
AATxtBk_C01-16	A	361280	06:01	00:06:01,262
AATxtBk_C01-16	A	602330	10:02	00:10:02,433
AATxtBk_C01-16	A	961524	16:01	00:16:01,665
AATxtBk_C01-16	A	995680	16:35	00:16:35,006
AATxtBk_C01-16	A	1121610	18:41	00:18:41,014
AATxtBk_C01-16	A	1421100	23:41	00:23:41,284
AATxtBk_C01-16	A	1477740	24:37	00:24:37,334
AATxtBk_C01-16	A	1622196	27:02	00:27:02,461
AATxtBk_C01-16	A	1738880	28:58	00:28:58,571
AATxtBk_C01-16	A	1870190	31:10	00:31:10,685
AATxtBk_C01-16	A	1963566	32:43	00:32:43,772
AATxtBk_C01-16	A	2064496	34:24	00:34:24,861
AATxtBk_C01-16	A	2661064	44:21	00:44:21,398
AATxtBk_C01-16	A	3246192	54:06	00:54:06,923
AATxtBk_C01-16	A	3284740	54:44	00:54:44,961
AATxtBk_C01-16	B	64610	01:04	00:01:04,960
AATxtBk_C01-16	B	204760	03:24	00:03:24,877
AATxtBk_C01-16	B	271300	04:31	00:04:31,482
AATxtBk_C01-16	B	538790	08:58	00:08:58,917
AATxtBk_C01-16	B	886900	14:46	00:14:46,038
AATxtBk_C01-16	B	991398	16:31	00:16:31,963
AATxtBk_C01-16	B	1089710	18:09	00:18:09,827
AATxtBk_C01-16	B	1295060	21:35	00:21:35,170
AATxtBk_C01-16	B	1770140	29:30	00:29:30,597
AATxtBk_C01-16	B	3122900	52:02	00:52:02,811
AATxtBk_C01-16	C	1427680	23:47	00:23:47,290
AATxtBk_C01-16	C	2056590	34:16	00:34:16,853
AATxtBk_C01-16	C	2613112	43:33	00:43:33,356
AATxtBk_C01-16	C	3079940	51:19	00:51:19,774
AATxtBk_C01-16	C	3178278	52:58	00:52:58,867
AATxtBk_C01-16	D	1576722	26:16	00:26:16,421
AATxtBk_C01-16	D	1668780	27:48	00:27:48,507
AATxtBk_C01-16	D	3214160	53:34	00:53:34,897
AATxtBk_C01-16	D	3259740	54:19	00:54:19,936
AATxtBk_C01-16	D	3292500	54:52	00:54:52,969
AATxtBk_C01-16	E	1678480	27:58	00:27:58,517
AATxtBk_C01-16	E	1911020	31:51	00:31:51,725
