start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
650	24622	1	A	0.60708	48	48	1	48
24676	42300	2	A	0.58586	80	32	49	80
60330	81610	3	A	1.0	110	30	81	110
86360	93130	4	B	0.93808	120	10	111	120
96060	117120	5	A	0.82879	156	36	121	156
121380	160910	6	A	0.71	228	72	157	228
162980	186790	7	C	0.99898	258	30	229	258
189180	191530	8	D	0.99958	266	8	259	266
195380	209220	9	A	0.98311	281	15	267	281
213660	225100	10	A	1.0	299	18	282	299
227360	277980	11	A	0.99308	367	68	300	367
284240	290560	12	A	1.0	382	15	368	382
307150	315150	13	A	0.80798	405	23	383	405
341070	348830	14	A	0.74615	414	9	406	414
352400	397550	15	A	0.99338	483	69	415	483
398000	406830	16	A	1.0	494	11	484	494
408900	416880	17	A	1.0	515	21	495	515
419080	433480	18	A	0.99987	547	32	516	547
438300	457590	19	B	1.0	569	22	548	569
469980	525800	20	A	0.99845	645	76	570	645
528140	542560	21	E	0.9958	675	30	646	675
547860	552610	22	E	0.59417	681	6	676	681
554840	604532	23	E	0.75571	755	74	682	755
604586	629400	24	E	0.83922	800	45	756	800
632640	639420	25	A	0.99999	808	8	801	808
641620	659350	26	E	0.81484	842	34	809	842
663160	675960	27	A	0.99987	856	14	843	856
678460	693280	28	D	0.55	894	38	857	894
697570	701710	29	A	1.0	906	12	895	906
704050	713090	30	A	0.99985	925	19	907	925
717830	718610	31	C	0.49685	926	1	926	926
721130	725800	32	D	0.99819	931	5	927	931
731760	743110	33	A	0.9761	940	9	932	940
746040	774000	34	B	0.98835	981	41	941	981
785060	796390	35	A	0.17	996	15	982	996
798600	802710	36	A	0.99986	1005	9	997	1005
804860	826700	37	A	0.9932	1029	24	1006	1029
832720	850400	38	A	1.0	1063	34	1030	1063
855120	870930	39	A	1.0	1086	23	1064	1086
872500	883990	40	A	0.99995	1104	18	1087	1104
891040	901516	41	A	0.58	1131	27	1105	1131
901538	920740	42	A	0.99998	1174	43	1132	1174
921160	942508	43	A	0.99985	1216	42	1175	1216
942674	950830	44	A	1.0	1231	15	1217	1231
953380	981720	45	B	0.98655	1274	43	1232	1274
982380	984680	46	A	1.0	1279	5	1275	1279
986860	992110	47	A	0.99935	1286	7	1280	1286
997360	1053810	48	A	0.99578	1364	78	1287	1364
1058790	1107250	49	A	0.99999	1446	82	1365	1446
1117430	1126070	50	A	0.99977	1463	17	1447	1463
1128490	1157040	51	A	0.9945	1504	41	1464	1504
1161020	1206120	52	A	0.99998	1571	67	1505	1571
1225450	1240960	53	A	0.59	1606	35	1572	1606
1244980	1293090	54	A	0.99875	1683	77	1607	1683
1294260	1311450	55	A	0.74	1706	23	1684	1706
1314780	1358370	56	A	1.0	1761	55	1707	1761
1373060	1391210	57	A	0.83	1789	28	1762	1789
1393900	1396730	58	A	0.76081	1798	9	1790	1798
1399980	1421200	59	A	0.78475	1849	51	1799	1849
1424420	1464690	60	A	1.0	1939	90	1850	1939
1465780	1494010	61	A	0.99999	1981	42	1940	1981
1500730	1543158	62	E	0.99999	2073	92	1982	2073
1543244	1546120	63	E	0.96641	2082	9	2074	2082
1556640	1603420	64	A	0.96	2172	90	2083	2172
1603760	1636330	65	A	0.65057	2250	78	2173	2250
1639020	1642010	66	E	0.84637	2257	7	2251	2257
1649190	1658260	67	A	0.52174	2276	19	2258	2276
1660390	1706020	68	B	0.99989	2352	76	2277	2352
1710070	1713320	69	B	1.0	2361	9	2353	2361
1716410	1755490	70	B	0.78	2434	73	2362	2434
1757030	1815846	71	A	0.99999	2564	130	2435	2564
1816028	1844490	72	A	1.0	2623	59	2565	2623
1848020	1854120	73	B	0.9996	2631	8	2624	2631
1863160	1872090	74	B	0.99997	2645	14	2632	2645
1875980	1902770	75	C	0.99926	2694	49	2646	2694
1905080	1924104	76	C	0.97854	2732	38	2695	2732
1924142	1953232	77	C	0.55575	2791	59	2733	2791
1953366	1983550	78	A	0.99951	2858	67	2792	2858
1988400	2019530	79	C	0.88479	2929	71	2859	2929
2020620	2033790	80	A	0.58963	2956	27	2930	2956
2036640	2070840	81	C	0.99976	3036	80	2957	3036
2073180	2083150	82	C	0.99706	3063	27	3037	3063
2085360	2105292	83	C	0.67718	3123	60	3064	3123
2105356	2135660	84	A	1.0	3198	75	3124	3198
2135730	2172440	85	C	0.96	3286	88	3199	3286
2172510	2221350	86	C	0.96726	3398	112	3287	3398
2222200	2243950	87	A	0.3408	3436	38	3399	3436
2246100	2272650	88	C	0.99961	3496	60	3437	3496
2274220	2286590	89	C	0.95695	3534	38	3497	3534
2289600	2308212	90	C	0.80146	3578	44	3535	3578
2308266	2324250	91	C	1.0	3620	42	3579	3620
2325820	2348850	92	C	0.73481	3674	54	3621	3674
2350980	2378360	93	C	0.99999	3740	66	3675	3740
2380640	2420456	94	C	0.98	3847	107	3741	3847
2420638	2441288	95	A	0.99968	3894	47	3848	3894
2441394	2463940	96	C	0.93671	3948	54	3895	3948
2464280	2483224	97	C	0.99875	3995	47	3949	3995
2483272	2498112	98	A	0.99984	4032	37	3996	4032
2498166	2565750	99	C	0.99855	4186	154	4033	4186
2567180	2568040	100	A	0.99934	4187	1	4187	4187
2570220	2577880	101	E	1.0	4213	26	4188	4213
2580060	2636940	102	E	0.94555	4355	142	4214	4355
2637280	2692880	103	E	1.0	4465	110	4356	4465
2694500	2742480	104	E	0.9983	4581	116	4466	4581
2742630	2769050	105	A	0.85	4640	59	4582	4640
2775670	2810480	106	A	0.92	4695	55	4641	4695
2812770	2903526	107	A	0.99238	4874	179	4696	4874
2903718	2940390	108	A	1.0	4952	78	4875	4952
2943510	2958360	109	E	0.99923	4996	44	4953	4996
2960830	2988450	110	A	0.53891	5047	51	4997	5047
2991510	3007590	111	A	1.0	5065	18	5048	5065
3012460	3021550	112	E	0.9776	5086	21	5066	5086
3023680	3026690	113	A	1.0	5093	7	5087	5093
3034650	3039270	114	A	0.98674	5099	6	5094	5099
3051990	3054740	115	A	0.99	5108	9	5100	5108
3057510	3063430	116	A	1.0	5120	12	5109	5120
3072520	3079850	117	A	0.88971	5141	21	5121	5141
3082780	3152444	118	E	0.67875	5300	159	5142	5300
3152492	3164560	119	A	0.99997	5329	29	5301	5329
3170300	3190820	120	A	0.79	5354	25	5330	5354
3195100	3219510	121	A	0.98917	5402	48	5355	5402
3226850	3240530	122	A	0.96	5435	33	5403	5435
3245480	3259840	123	A	0.5	5457	22	5436	5457
3262150	3270580	124	A	0.82984	5478	21	5458	5478
3274690	3297190	125	A	0.99668	5517	39	5479	5517
3299210	3322590	126	A	0.99989	5572	55	5518	5572
3326180	3330880	127	A	0.93	5583	11	5573	5583
3334820	3377260	128	A	0.63214	5654	71	5584	5654
3378560	3383050	129	A	0.99977	5661	7	5655	5661
