start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
650	1006	1	A	0.60708	1	1	Hello,
1108	1626	1	A	0.98627	2	2	cohort
1658	2240	1	A	0.85	3	3	one.
2610	3034	2	A	0.76031	1	4	It's
3082	3434	2	A	0.99969	2	5	meeting
3482	4074	2	A	1.0	3	6	18.
4202	4554	3	A	0.82834	1	7	We're
4602	4766	3	A	0.99994	2	8	in
4788	4974	3	A	0.99997	3	9	our
5012	5358	3	A	1.0	4	10	second
5444	6410	3	A	0.99997	5	11	discussion
6570	7280	3	A	0.99694	6	12	on
7730	8266	3	A	0.9999	7	13	chapter
8298	8880	3	A	0.98	8	14	seven.
9650	10026	4	A	0.97731	1	15	Let's
10058	10254	4	A	0.96786	2	16	go
10292	10494	4	A	1.0	3	17	to
10532	10686	4	A	1.0	4	18	the
10708	11374	4	A	0.99976	5	19	questions
11572	11982	4	A	1.0	6	20	and
12036	12350	4	A	0.6647	7	21	see
12420	12606	4	A	0.99999	8	22	what
12628	12766	4	A	0.92296	9	23	we
12788	12974	4	A	0.99976	10	24	can
13012	13402	4	A	0.99857	11	25	explore
13466	14080	4	A	0.99999	12	26	today
16130	16494	4	A	0.99957	13	27	or
16532	16734	4	A	0.99992	14	28	see
16772	16974	4	A	0.99993	15	29	where
17012	17166	4	A	0.99998	16	30	else
17188	17326	4	A	0.99	17	31	to
17348	17920	4	A	0.95651	18	32	go
18370	18734	4	A	1.0	19	33	and
18772	19360	4	A	0.96702	20	34	or
19970	20382	4	A	0.99988	21	35	look
20436	20942	4	A	0.97605	22	36	towards
21076	21546	4	A	0.99993	23	37	chapter
21578	21822	4	A	1.0	24	38	eight.
21876	22046	5	A	0.99956	1	39	But
22068	22266	5	A	0.98756	2	40	there's
22298	22782	5	A	0.99939	3	41	any
22916	23214	5	A	0.99996	4	42	number
23252	23454	5	A	0.67	5	43	of
23492	23694	5	A	0.99997	6	44	ways
23732	23886	5	A	0.89806	7	45	we
23908	24094	5	A	0.99948	8	46	can
24132	24334	5	A	0.99681	9	47	do
24372	24622	5	A	0.9999	10	48	it.
24676	24966	6	A	0.58586	1	49	So
25028	25640	6	A	0.89991	2	50	go
26810	27366	6	A	0.69	3	51	first,
27468	27782	6	A	0.9992	4	52	just
27836	28198	6	A	0.99193	5	53	on
28284	28754	6	A	0.67599	6	54	chapter
28802	29400	6	A	0.71	7	55	seven.
30650	31014	7	A	0.99669	1	56	Does
31052	31398	7	A	0.99982	2	57	anyone
31484	31686	7	A	0.99997	3	58	want
31708	32280	7	A	0.94	4	59	to
33690	34102	7	A	0.99397	5	60	turn
34156	34326	7	A	1.0	6	61	to
34348	34486	7	A	0.9999	7	62	any
34508	34646	7	A	1.0	8	63	of
34668	34806	7	A	0.9999	9	64	these
34828	35254	7	A	0.90958	10	65	questions,
35372	35606	7	A	0.99961	11	66	add
35628	35910	7	A	0.69346	12	67	another
35980	36598	7	A	0.9999	13	68	question,
36764	37094	7	A	0.99958	14	69	add
37132	37720	7	A	0.99747	15	70	another
