key	relevance
Technology&Computing>ArtificialIntelligence	1.0
Technology&Computing>Computing>ComputerSoftwareAndApplications>3-DGraphics	0.2765161693096161
MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders	0.21193477511405945
MedicalHealth>DiseasesAndConditions>EyeAndVisionConditions	0.19451172649860382
Hobbies&Interests>ParanormalPhenomena	0.13881565630435944
Technology&Computing>Computing>ComputerSoftwareAndApplications>PhotoEditingSoftware	0.1290055811405182
Hobbies&Interests>MagicAndIllusion	0.1283414363861084
Science>Geography	0.12362083047628403
Technology&Computing>Computing>ProgrammingLanguages	0.12003470957279205
Technology&Computing>VirtualReality	0.09227930754423141
Technology&Computing>AugmentedReality	0.09220606833696365
Technology&Computing>Computing	0.08134011924266815
FamilyAndRelationships>Parenting>ParentingBabiesAndToddlers	0.07542507350444794
Technology&Computing>Robotics	0.06820637732744217
Pets>Dogs	0.05115078017115593
Technology&Computing>Computing>Internet>CloudComputing	0.03691542148590088
Technology&Computing	0.029279910027980804
Science>Physics	0.028867388144135475
Technology&Computing>Computing>ComputerSoftwareAndApplications>GraphicsSoftware	0.025118784978985786
Science	0.0181876290589571
