"Start Time","End Time","Transcript"
"00;00;29;01","00;00;29;09","Hello,"
"00;00;29;09","00;00;29;26","everyone."
"00;00;29;26","00;00;30;09","Welcome"
"00;00;30;09","00;00;30;23","to"
"00;00;30;23","00;00;31;06","Active"
"00;00;31;06","00;00;31;16","Inference"
"00;00;31;16","00;00;31;24","Lab"
"00;00;31;24","00;00;32;03","Livestream"
"00;00;32;03","00;00;32;12","number"
"00;00;32;12","00;00;34;27","46.2."
"00;00;34;27","00;00;35;06","It's"
"00;00;35;06","00;00;35;19","June"
"00;00;35;19","00;00;36;07","22nd,"
"00;00;36;07","00;00;37;18","2022."
"00;00;38;11","00;00;38;22","Welcome"
"00;00;38;22","00;00;39;07","to the"
"00;00;39;07","00;00;40;12","ActInfLab."
"00;00;40;12","00;00;40;19","We're"
"00;00;40;19","00;00;40;21","a"
"00;00;40;21","00;00;41;18","participatory"
"00;00;41;18","00;00;42;02","online"
"00;00;42;02","00;00;42;13","lab"
"00;00;42;13","00;00;42;23","that is"
"00;00;42;23","00;00;43;13","communicating,"
"00;00;43;13","00;00;43;28","learning"
"00;00;43;28","00;00;44;03","and"
"00;00;44;03","00;00;44;26","practicing"
"00;00;44;26","00;00;45;10","applied"
"00;00;45;10","00;00;45;20","active"
"00;00;45;20","00;00;46;17","inference."
"00;00;46;20","00;00;46;22","You"
"00;00;46;22","00;00;46;27","can"
"00;00;46;27","00;00;47;05","find"
"00;00;47;05","00;00;47;15","us at"
"00;00;47;15","00;00;47;16","the"
"00;00;47;16","00;00;47;28","links"
"00;00;47;28","00;00;48;04","on"
"00;00;48;04","00;00;48;29","the slide."
"00;00;49;21","00;00;50;22","This is a recorded"
"00;00;50;22","00;00;51;07","and"
"00;00;51;07","00;00;51;21","archived"
"00;00;51;21","00;00;52;14","livestream,"
"00;00;52;14","00;00;52;23","so"
"00;00;52;23","00;00;53;02","please"
"00;00;53;02","00;00;53;11","provide"
"00;00;53;11","00;00;53;15","us"
"00;00;53;15","00;00;54;02","with feedback"
"00;00;54;02","00;00;54;08","so"
"00;00;54;08","00;00;54;16","we can"
"00;00;54;16","00;00;54;29","improve"
"00;00;54;29","00;00;55;04","our"
"00;00;55;04","00;00;55;22","work."
"00;00;56;10","00;00;56;16","All"
"00;00;56;16","00;00;57;05","backgrounds"
"00;00;57;05","00;00;57;09","and"
"00;00;57;09","00;00;58;00","perspectives"
"00;00;58;00","00;00;58;06","are"
"00;00;58;06","00;00;58;27","welcome"
"00;00;59;01","00;00;59;10","and"
"00;00;59;10","00;00;59;13","we'll"
"00;00;59;13","00;01;00;03","follow"
"00;01;00;03","00;01;00;12","video"
"00;01;00;12","00;01;00;26","etiquette"
"00;01;00;26","00;01;01;02","for"
"00;01;01;02","00;01;02;05","livestreams."
"00;01;03;09","00;01;03;15","Head"
"00;01;03;15","00;01;03;22","over"
"00;01;03;22","00;01;04;06","to"
"00;01;04;06","00;01;04;21","ActiveInference"
"00;01;04;21","00;01;05;06","(dot)"
"00;01;05;06","00;01;06;10","org to"
"00;01;06;10","00;01;06;17","learn"
"00;01;06;17","00;01;06;24","about"
"00;01;06;24","00;01;07;18","participating"
"00;01;07;18","00;01;08;12","in"
"00;01;08;12","00;01;09;07","livestreams"
"00;01;09;07","00;01;10;01","or in"
"00;01;10;01","00;01;10;18","the many"
"00;01;10;18","00;01;11;05","other"
"00;01;11;05","00;01;11;12","Active"
"00;01;11;12","00;01;11;20","Inference"
"00;01;11;20","00;01;11;27","Lab"
"00;01;11;27","00;01;14;00","projects."
"00;01;15;26","00;01;16;03","We're"
"00;01;16;03","00;01;16;20","here"
"00;01;16;20","00;01;17;00","in our"
"00;01;17;00","00;01;17;07","third"
"00;01;17;07","00;01;18;03","discussion"
"00;01;18;03","00;01;18;19","on the"
"00;01;18;19","00;01;19;14","paper"
"00;01;19;21","00;01;20;01","""Active"
"00;01;20;01","00;01;20;12","inference"
"00;01;20;12","00;01;20;26","models"
"00;01;20;26","00;01;21;06","do not"
"00;01;21;06","00;01;21;25","contradict"
"00;01;21;25","00;01;22;05","folk"
"00;01;22;05","00;01;23;01","psychology"""
"00;01;23;01","00;01;23;12","by"
"00;01;23;12","00;01;23;22","Ryan"
"00;01;23;22","00;01;24;03","Smith,"
"00;01;24;03","00;01;24;13","Maxwell"
"00;01;24;13","00;01;24;22","Ramstead,"
"00;01;24;22","00;01;24;29","and"
"00;01;24;29","00;01;25;06","Alex"
"00;01;25;06","00;01;25;20","Kiefer."
"00;01;26;16","00;01;27;12","We had a Dot"
"00;01;27;12","00;01;27;26","Zero"
"00;01;28;01","00;01;28;19","with"
"00;01;28;19","00;01;29;06","Ryan"
"00;01;29;06","00;01;30;09","joining"
"00;01;30;13","00;01;30;20","and"
"00;01;30;20","00;01;31;02","Jacob"
"00;01;31;02","00;01;31;05","and"
"00;01;31;05","00;01;31;21","Dean"
"00;01;31;21","00;01;32;00","where"
"00;01;32;00","00;01;32;10","we"
"00;01;32;10","00;01;32;20","talk"
"00;01;32;20","00;01;32;26","through"
"00;01;32;26","00;01;33;02","some"
"00;01;33;02","00;01;33;18","of the"
"00;01;33;18","00;01;34;09","backgrounds"
"00;01;34;09","00;01;34;19","of"
