key	relevance
Science>Physics	1.0
Technology&Computing>ArtificialIntelligence	0.29397666454315186
Technology&Computing>Computing	0.26689040660858154
BusinessAndFinance>Business>BusinessI.T.	0.2440732717514038
Technology&Computing>Computing>Internet>ITAndInternetSupport	0.17545364797115326
BusinessAndFinance>Industries>InformationServicesIndustry	0.1505390852689743
Technology&Computing>Computing>ComputerSoftwareAndApplications>OperatingSystems	0.12864528596401215
Science>BiologicalSciences	0.12793083488941193
Technology&Computing>VirtualReality	0.1144847497344017
Education>EducationalAssessment	0.10789830982685089
Technology&Computing>Computing>DataStorageAndWarehousing	0.10244442522525787
Education>LanguageLearning	0.09983254224061966
Science	0.08560837805271149
Education>EducationalAssessment>StandardizedTesting	0.08550374209880829
Technology&Computing>Computing>ComputerNetworking	0.08231085538864136
Technology&Computing>Robotics	0.0812612846493721
Science>Environment	0.07838596403598785
Technology&Computing>Computing>ComputerSoftwareAndApplications	0.07710548490285873
NewsAndPolitics>Politics>PoliticalIssues	0.07198213785886765
Technology&Computing>AugmentedReality	0.06356757134199142
