start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
170	720	1	A	0.70226	1	1	1	1
6850	28150	2	B	0.99799	52	51	2	52
30490	68094	3	A	0.71364	114	62	53	114
68212	84230	4	A	0.2246	134	20	115	134
86570	145174	5	A	0.99	260	126	135	260
145302	196726	6	A	1.0	360	100	261	360
196838	270610	7	A	0.99689	514	154	361	514
274630	287320	8	A	0.93484	539	25	515	539
289950	379730	9	A	0.94091	680	141	540	680
379890	407194	10	A	0.99989	742	62	681	742
407322	445610	11	A	0.99827	832	90	743	832
447870	492534	12	A	0.99999	931	99	833	931
492662	506110	13	A	0.97435	964	33	932	964
508450	573570	14	A	0.99739	1097	133	965	1097
573910	651610	15	A	0.67564	1255	158	1098	1255
653790	701690	16	A	0.77437	1353	98	1256	1353
704050	750566	17	A	0.99902	1477	124	1354	1477
750678	798700	18	A	0.99994	1560	83	1478	1560
801710	858160	19	A	1.0	1694	134	1561	1694
859890	915170	20	A	0.99927	1811	117	1695	1811
915990	953070	21	A	0.8744	1873	62	1812	1873
955410	1035990	22	A	0.89811	2012	139	1874	2012
1037550	1109360	23	A	1.0	2174	162	2013	2174
1109890	1140090	24	A	0.99553	2248	74	2175	2248
1143710	1198342	25	A	1.0	2372	124	2249	2372
1198406	1247370	26	A	0.99979	2483	111	2373	2483
1251890	1303950	27	A	0.99449	2608	125	2484	2608
1307090	1319940	28	A	0.99204	2636	28	2609	2636
1322070	1395274	29	A	0.99651	2774	138	2637	2774
1395472	1428306	30	A	0.95	2857	83	2775	2857
1428418	1503790	31	A	1.0	3029	172	2858	3029
1506130	1541398	32	A	0.85	3105	76	3030	3105
1541494	1562830	33	A	1.0	3151	46	3106	3151
1567190	1585640	34	A	0.97783	3199	48	3152	3199
1587930	1634546	35	A	0.96	3289	90	3200	3289
1634738	1669250	36	A	1.0	3362	73	3290	3362
1669750	1729622	37	A	0.99152	3479	117	3363	3479
1729756	1742890	38	A	0.9999	3515	36	3480	3515
1744990	1774990	39	A	1.0	3583	68	3516	3583
1775070	1808554	40	A	0.9999	3654	71	3584	3654
1808602	1854190	41	A	1.0	3744	90	3655	3744
1854850	1869970	42	A	0.98751	3783	39	3745	3783
1872390	1920770	43	A	1.0	3866	83	3784	3866
1926070	1978920	44	A	0.74	3963	97	3867	3963
1980810	2034870	45	A	0.99994	4059	96	3964	4059
2036650	2081750	46	A	0.58	4140	81	4060	4140
2082970	2126210	47	A	0.9999	4223	83	4141	4223
2127990	2142970	48	A	0.96	4254	31	4224	4254
2147310	2192858	49	A	0.89319	4317	63	4255	4317
