start	end	speaker	confidence	text
3930	4480	A	0.65241	You.
6530	38760	B	0.9545787692307689	Hello. Welcome, everybody. It's November 1, 2023, and we are in the closing discussion section for this first instance of active inference for the social sciences. It's been a journey. I'm sure we'll have many fun things to talk about and explore today. So Avil, please take it from here and maybe give an overview of what we're going to do and talk about today.
41210	143420	A	0.9322489189189189	Okay, so this is the conclusion session of our course on active inference for the social science. We have talked extensively about active inference, maybe less extensively about for the social science parts. So the goal of the session would be basically to assess what we talked about and how it is relevant or not to the practice of social sciences. Basically, this is a discussion session, so there is no clear plan. But I'd like to address how formally active inference accounts for agency and normativity and identity as a kind of integrated phenomenon, how it can compare or add to our ground or clash with, I don't know, sociological and political. Model of agency and of social evolution and of et cetera, et cetera. All the topics that we addressed, which are numerous and discuss about the plausible future for active inference, what it can be used to, maybe what it will be used to, certainly how it may change and how it's relevant to yes, that is the crux of it. We have brought in Alexey, who is a philosopher interested in social ontology, specifically the study of social kinds, which is from Kairos Research. And I do not know who Colin is, but he's with us. Hi, Colleen. So how should we proceed? Danielle? What do we do?
144590	156140	B	0.9494955555555556	If you'd like, maybe pose a specific question or prompt, which could be preceded by a statement, and then we can all hear everyone's voice on that.
157710	189560	A	0.8886331578947368	Okay, so a good question would be ActInf inference describes agency and relativity and identity as a kind of integrated phenomenon. I think we should go over how precisely it works. So, yes, let's do that. I will find some, do you say, illustration? That will make it easier. But let's hear people's thoughts on that, please.
193180	196520	C	0.9976569999999999	Can you pose your question just a tad more clearly?
197020	210600	B	0.9290870588235295	How are agency, normativity and identity addressed separately and together in active inference? Mao, go for it.
212810	273850	C	0.9337514782608691	So I think we like to look at things in terms of interrelations. In active inference, nothing is defined by itself, it's defined in relation to other things. And this definition in relation to other things also defines the types of constraints that will be pushed on the thing, which is separate from other things. Once you have this, you necessitate these interrelationships to be formative ontological and fundamentally contextual. So no relationship is perfectly reproducible across a different context. It will take on a hermeneutics or semantics, given the exact context of the spatial temporality of the entities. Those are some first thoughts. Does anybody have big objections to what I just said. Okay.
276320	277852	B	0.999035	Yeah, please continue. Sorry.
277986	388272	C	0.9431102448979587	Let's start with the concept of agency. For instance, agency is just action selection, right? So agents are modeled. They have a generative model and they use it to predict sensory inputs based on possible actions. They chatted, select those to minimize the difference between predicted and sensory inputs. So they're just trying to minimize free energy. And this minimization is fundamentally due to the relationship of constraints in their environment. So let's imagine that I am an individual who sorry, I saw a comment and I didn't so yeah, so you have an individual that tries to exert control over the environment. Now, if you scale this in nested structures, you can try to think of power structures and how agency within those power structures is modulated by the different kinds of constraints that are both embedded within the environment itself. Within the materiality of the environment and also within the normative aspects of the nested structures which pull and push an individual within certain paths through some kinds of deontic cues. So that's how you get to the notions of encoding agents beliefs and preferences about the world within the generative model through a form of normativity, which is just a higher precision over a specific type of outcome or mapping. So your prior beliefs here come from different layers in the hierarchy and these act as what we call culture or normativity. I could stop here if you want to say something.
388326	416484	A	0.9607731666666667	Apple so I agree with what you said at a high level conceptual scale, but I think it's important to be clear about what formally governs the statement because what we are formally is much more limited than what we agree the interpretation could be. So can you see the screen I'm sharing? Can you see the mouse doing AIDS?
416612	417288	C	0.65147	Yeah.
417454	782380	A	0.9239844431137741	Okay. So at core, active inference is a framework that provides geometry for that is not a very straightforward way to put it, but what we have is a system with a space of state and we have a flow of the system. A flow is a function that basically tells you where specific point goes with time. And what active inference says is that given yes, given specific patterns of DEMICAL coupling and of statistical repurposes, we have agent like behavior. So the simplest kind of the basic requirement of active inference of the French principle, which is a core motivation for active inference, is that you have a limical system, so something with states and a flow and some noise because we need noise to get information. And it has a boundary in the middle of it that statistically separates the external internal states. By statistically separate, I mean that every information about what's going on on there that is in there, it disappears when condition on there. So of information I have about this that I could read here, I can also read there. And that's subtly different from the coupling. But this is formalism, let's not get too much into this. And then you have more complex behavior when you can partition sensory inactive states. And your particle, it can do things in this specific context. Basically we can write a geometry for the fluctuation of the system and this geometry entails belief over external states. So these internal states, it knows thing in a sense about what's going on out there through its coupling through sensory and active states and the flow it has internally, the way its internal states move, they entail a displacement of their belief. And this displacement happens to be near optimal given Bayes constraints. Blah blah blah. And the real interesting stuff happens in the case of strange particles, which are particles where as you can see, there is no direct effect from actions, active states to internal states. The only action you have is mediated by sensory and external states, in this case the active states themselves. So the policy of an agent, it becomes the subject of beliefs of the agent. And if it becomes the subject of beliefs, you can have statistical inference. This is the crux of this framework. And if you can have statical inference, you can have like quite complex multilevel stall inference over reward actions. And those are basically what we call decision taking or what we call planning. So what we have here is formal architecture that can derive the kind of complicated agency, semantic, not only agency, but agency that is embedded in a specific conceptual framework that is relative to this specific structure of an agent and their environment and the coupling in between. All that is traced back basically to dynamics. So we have a proof of existence that in a world that everything is dynamics, we can have agency, we can have complex decision making under the form of inference over one's own actions. And then you have complications to apply it directly, of course, because the world is likely not in its barest form a limical system. It does not have a list of states that are okay, there is not a list of states that are possible and that's it. And there is one coupling that takes those states to themselves and nothing can change ever. This is not likely to be the case. But we have a minimal model of agency that is purely physicalist, that is purely based on the causal relationship in the most minimal way we can possibly represent it. And this is quite huge. And this gives us a very strong prior over what is the stuff that agency is made of. And the stuff that agency is made of, at least higher order agency that we think about here in the social context is belief over oneself. And so to control actions is to control belief of oneself. And this is this duality this dual aspect of statistical organization as a complex cognitive agent that is, in my opinion, at the moment, given the capabilities of modeling and formalism. We have the core contribution of active inference to social sciences written large psychology, neuroscience like sense of social stuff because it gives you very strong prior over what agency is made of and the kind of stuff that can exist out there in the social world and the kind of dynamics that bring about its stuff. But there is a quite big bridge to be made between the pure chemical system, formalism of active inference and the kind of topology evolution that happens out there. And I do think there is high level of precaution to be taken when we talk about this kind of stuff. And yes, does anyone want to react or agree or disagree violently? Because I just attacked the common creeds.
786930	922986	C	0.9575113311688304	Not sure I perceived an attack perhaps from what I understood of what you said. Basically you have information geometry, it formalizes a belief space in a sort of geometric manifold. The points represent possible belief systems that an agent can have and the distance between the points in the space can be interpreted as a measure of how different two belief systems are. And this is necessarily tugged by the priors given by the environment which also push the agent to act in a certain way given the type of thing that it is, in order to maintain itself, given the actions that it knows it has available. And this becomes normative because of the strength of the attractors within the belief space which become the geometric landscape, basically. So we can sort of model the attraction through the curvature of the space around the attractor. And so a high curvature means a strong normative force which pulls the agent to adopt a certain, I like to say social scripts because that's what I've worked on but any sort of policy and or phenomenology norm. And so in this context, the agent's agency is kind of complicated because it's both the ability to sort of navigate the landscape to move closer or further away from the attractors. And so the degree to which an agent has agency is a degree to which it doesn't go necessarily directly towards the attractor, but has some degree of reflexivity over its own action space in order to navigate the different kinds of factors that may be available to it. So we could see that the momentum would be affected by personal experiences, education, innate tendencies or even the tendency to resist or yield to social pressures. I could go on, but I know that a you have your hand up.
923008	946034	D	0.9075992857142858	So why don't you go? OK, I guess Avel could answer before I talk a bit. So I was just trying to have my hand raised before talking. So if Avel wants to answer you and afterwards I can talk, I'm OK.
946072	950260	A	0.7966275	I don't have anything specific to okay, okay.
951350	980640	D	0.9513583333333332	So you talked about the dual aspect of statistical organization of complex agents and you said that it was a core contribution of active influence to social sciences. Can you dig a bit on that and just articulate it a bit more so we could grasp it better and then I could ask questions.
