docLabel	sp	myTime	myTimeDisplay	myTimeSRT
AATxtBk_C01-17	A	1290	00:01	00:00:01,289
AATxtBk_C01-17	A	229596	03:49	00:03:49,125
AATxtBk_C01-17	A	343000	05:43	00:05:43,139
AATxtBk_C01-17	A	991384	16:31	00:16:31,963
AATxtBk_C01-17	A	1209610	20:09	00:20:09,090
AATxtBk_C01-17	A	1585854	26:25	00:26:25,430
AATxtBk_C01-17	A	1948504	32:28	00:32:28,757
AATxtBk_C01-17	A	2115320	35:15	00:35:15,906
AATxtBk_C01-17	A	2294050	38:14	00:38:14,067
AATxtBk_C01-17	A	2973946	49:33	00:49:33,680
AATxtBk_C01-17	A	3209960	53:29	00:53:29,892
AATxtBk_C01-17	B	150780	02:30	00:02:30,397
AATxtBk_C01-17	B	275300	04:35	00:04:35,522
AATxtBk_C01-17	B	1100470	18:20	00:18:20,934
AATxtBk_C01-17	B	1381284	23:01	00:23:01,244
AATxtBk_C01-17	C	865870	14:25	00:14:25,828
AATxtBk_C01-17	C	1203990	20:03	00:20:03,084
AATxtBk_C01-17	C	1440960	24:00	00:24:00,297
AATxtBk_C01-17	C	2083678	34:43	00:34:43,880
AATxtBk_C01-17	C	2195048	36:35	00:36:35,980
AATxtBk_C01-17	C	2949682	49:09	00:49:09,656
AATxtBk_C01-17	C	3194640	53:14	00:53:14,877
AATxtBk_C01-17	D	1767060	29:27	00:29:27,594
