start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
4200	31888	1	A	0.69157	56	56	1	56
32064	37620	2	B	0.99543	70	14	57	70
40780	76630	3	C	0.76314	151	81	71	151
79800	89930	4	C	0.65596	178	27	152	178
92220	155230	5	C	0.71886	302	124	179	302
155920	181670	6	C	1.0	346	44	303	346
187170	248480	7	C	0.99316	468	122	347	468
251940	311440	8	C	0.99988	589	121	469	589
311510	315780	9	C	1.0	601	12	590	601
317800	358336	10	C	0.99989	701	100	602	701
358518	386170	11	C	0.99997	761	60	702	761
390080	460340	12	C	0.99494	901	140	762	901
462680	533180	13	C	0.99997	1065	164	902	1065
533840	541760	14	C	1.0	1085	20	1066	1085
545860	614016	15	C	0.99999	1221	136	1086	1221
614128	639980	16	C	0.95664	1284	63	1222	1284
642180	655940	17	C	0.69	1314	30	1285	1314
658440	676120	18	C	0.62977	1355	41	1315	1355
678480	741280	19	C	0.97754	1472	117	1356	1472
742660	750850	20	C	1.0	1491	19	1473	1491
754750	810080	21	C	0.99857	1628	137	1492	1628
810530	867070	22	C	0.87284	1746	118	1629	1746
870470	917594	23	C	0.71698	1862	116	1747	1862
917642	958430	24	C	0.83641	1962	100	1863	1962
963560	1039260	25	C	0.99997	2122	160	1963	2122
1040080	1085180	26	C	1.0	2219	97	2123	2219
1087440	1102480	27	C	1.0	2252	33	2220	2252
1104660	1172410	28	C	0.99448	2400	148	2253	2400
1173340	1248130	29	C	0.99995	2555	155	2401	2555
1248900	1281210	30	C	0.99	2628	73	2556	2628
1286240	1361984	31	C	0.73	2788	160	2629	2788
1362112	1395664	32	C	0.8984	2875	87	2789	2875
1395702	1403410	33	C	0.99993	2896	21	2876	2896
1405700	1445020	34	C	1.0	2978	82	2897	2978
1447700	1469716	35	C	0.6954	3041	63	2979	3041
1469818	1501040	36	C	0.99982	3127	86	3042	3127
1501620	1545390	37	C	1.0	3250	123	3128	3250
1547840	1584152	38	C	1.0	3332	82	3251	3332
1584206	1613060	39	C	1.0	3406	74	3333	3406
1614200	1681640	40	C	0.99431	3557	151	3407	3557
1682080	1729450	41	C	0.95033	3666	109	3558	3666
1734390	1745960	42	C	0.74262	3696	30	3667	3696
1761410	1817150	43	D	0.79934	3813	117	3697	3813
1817650	1845058	44	D	0.95	3884	71	3814	3884
1845154	1880862	45	D	0.98	3984	100	3885	3984
1881006	1922954	46	D	0.99951	4070	86	3985	4070
1923092	1958374	47	D	0.85206	4153	83	4071	4153
1958502	1978482	48	D	0.99996	4214	61	4154	4214
1978536	2044550	49	D	0.98812	4403	189	4215	4403
2045210	2095270	50	D	0.99998	4535	132	4404	4535
2095850	2113834	51	D	0.61627	4579	44	4536	4579
2113882	2163690	52	D	0.9998	4705	126	4580	4705
2163770	2220400	53	D	0.98	4857	152	4706	4857
2220770	2247670	54	D	0.99999	4941	84	4858	4941
2258000	2278710	55	C	0.71096	4995	54	4942	4995
2279240	2326692	56	C	0.99986	5113	118	4996	5113
2326826	2335800	57	C	0.91948	5133	20	5114	5133
2337900	2349180	58	C	1.0	5156	23	5134	5156
2352320	2404024	59	C	0.99996	5295	139	5157	5295
2404152	2440708	60	C	1.0	5381	86	5296	5381
2440804	2507612	61	C	0.99999	5538	157	5382	5538
2507676	2508290	62	C	0.99446	5539	1	5539	5539
2510420	2528310	63	C	1.0	5581	42	5540	5581
2532090	2533160	64	D	0.67957	5583	2	5582	5583
2537290	2558890	65	D	0.97	5637	54	5584	5637
2562770	2610320	66	D	0.99882	5779	142	5638	5779
2610850	2675570	67	D	0.98	5919	140	5780	5919
2679750	2722900	68	C	1.0	6010	91	5920	6010
2723270	2776066	69	D	0.99637	6128	118	6011	6128
2776088	2807550	70	D	1.0	6215	87	6129	6215
2808610	2849654	71	D	0.85595	6311	96	6216	6311
2849782	2906060	72	D	0.64975	6469	158	6312	6469
2906990	2924210	73	D	0.98824	6504	35	6470	6504
2926630	2937470	74	C	0.99572	6526	22	6505	6526
2940000	2995148	75	C	0.98289	6668	142	6527	6668
2995234	3047228	76	C	0.99983	6798	130	6669	6798
3047394	3090220	77	C	0.87057	6908	110	6799	6908
3092480	3147840	78	C	1.0	7034	126	6909	7034
3153360	3209480	79	C	0.99885	7176	142	7035	7176
3209560	3249552	80	C	0.9953	7271	95	7177	7271
3249636	3311500	81	C	0.99999	7415	144	7272	7415
3311570	3349804	82	C	0.99996	7510	95	7416	7510
3349842	3384484	83	C	0.99994	7602	92	7511	7602
3384522	3462400	84	C	0.99999	7780	178	7603	7780
3464420	3534096	85	C	0.99981	7931	151	7781	7931
3534128	3551310	86	C	0.55825	7966	35	7932	7966
3554880	3573830	87	C	0.99	8016	50	7967	8016
3579030	3608170	88	C	1.0	8094	78	8017	8094
3609950	3657500	89	C	0.99988	8216	122	8095	8216
3658030	3696150	90	C	0.98714	8291	75	8217	8291
3698890	3721230	91	C	0.63	8350	59	8292	8350
3726210	3758890	92	A	0.60922	8411	61	8351	8411
3761470	3823710	93	A	0.9	8514	103	8412	8514
3825670	3885410	94	A	0.63736	8623	109	8515	8623
3886550	3929102	95	A	0.99825	8710	87	8624	8710
3929246	3985860	96	A	1.0	8830	120	8711	8830
3986470	4019710	97	A	0.99554	8892	62	8831	8892
4022130	4027620	98	A	0.9968	8904	12	8893	8904
4030310	4063120	99	A	0.89184	8978	74	8905	8978
4070100	4083350	100	A	0.99527	9018	40	8979	9018
4102020	4145710	101	A	0.9997	9102	84	9019	9102
4149370	4162810	102	B	0.975	9132	30	9103	9132
4164930	4208970	103	A	1.0	9198	66	9133	9198
4211390	4225940	104	A	0.99989	9249	51	9199	9249
4229190	4247720	105	A	0.82	9277	28	9250	9277
4250030	4294054	106	C	0.97568	9373	96	9278	9373
4294172	4375760	107	B	0.99997	9526	153	9374	9526
4377670	4409420	108	B	0.61	9592	66	9527	9592
4416120	4486810	109	D	0.99	9773	181	9593	9773
4487420	4535560	110	D	1.0	9911	138	9774	9911
4536220	4564480	111	D	0.74	10004	93	9912	10004
4566920	4614208	112	D	0.91307	10133	129	10005	10133
4614294	4659984	113	D	1.0	10254	121	10134	10254
4660102	4667330	114	D	1.0	10278	24	10255	10278
4669540	4695150	115	C	1.0	10352	74	10279	10352
4696160	4714220	116	C	1.0	10386	34	10353	10386
4714300	4737972	117	C	0.97802	10442	56	10387	10442
4738116	4791292	118	C	1.0	10573	131	10443	10573
4791346	4826532	119	C	0.7629	10657	84	10574	10657
4826586	4842140	120	C	1.0	10689	32	10658	10689
4844800	4885844	121	C	0.99766	10754	65	10690	10754
4885892	4924404	122	A	0.99988	10821	67	10755	10821
4924602	4969888	123	A	0.98202	10928	107	10822	10928
4969984	5028080	124	C	0.99999	11050	122	10929	11050
5028170	5037080	125	C	0.96	11073	23	11051	11073
5040720	5099630	126	D	0.51	11209	136	11074	11209
5100480	5129496	127	D	1.0	11294	85	11210	11294
5129598	5167904	128	D	1.0	11366	72	11295	11366
5167952	5200430	129	A	0.975	11447	81	11367	11447
5201200	5244350	130	A	0.99989	11553	106	11448	11553
5248120	5277790	131	B	0.88296	11625	72	11554	11625
5282420	5349216	132	D	0.63	11770	145	11626	11770
5349248	5361640	133	D	0.96755	11799	29	11771	11799
5364940	5393524	134	C	0.99988	11867	68	11800	11867
5393642	5449392	135	C	1.0	11989	122	11868	11989
5449456	5489490	136	C	0.99891	12091	102	11990	12091
5489860	5493510	137	C	1.0	12103	12	12092	12103
5496040	5498470	138	C	0.83209	12105	2	12104	12105
5501400	5560090	139	A	0.5538	12225	120	12106	12225
5560700	5574030	140	B	0.99994	12256	31	12226	12256
5578400	5612330	141	D	0.99636	12316	60	12257	12316
5614460	5657990	142	D	0.99305	12434	118	12317	12434
5658540	5719156	143	D	0.99983	12597	163	12435	12597
5719268	5758056	144	D	0.97	12716	119	12598	12716
5758238	5778220	145	D	0.99624	12768	52	12717	12768
5780720	5840880	146	D	0.82	12946	178	12769	12946
5843220	5861380	147	C	0.99997	13001	55	12947	13001
5861460	5926380	148	C	0.88227	13155	154	13002	13155
5926800	5975260	149	C	1.0	13276	121	13156	13276
5977520	6047190	150	C	1.0	13449	173	13277	13449
6050360	6095380	151	A	0.614	13542	93	13450	13542
6098680	6135920	152	D	0.99753	13638	96	13543	13638
6140260	6201360	153	B	0.65367	13781	143	13639	13781
6201440	6225500	154	B	0.82	13847	66	13782	13847
6226720	6244150	155	B	1.0	13885	38	13848	13885
6246440	6248230	156	B	0.99961	13889	4	13886	13889
6252280	6296816	157	A	0.44605	13985	96	13890	13985
6296848	6319790	158	A	0.99822	14020	35	13986	14020
6323810	6330670	159	C	0.98601	14024	4	14021	14024
6333490	6338020	160	D	0.89049	14035	11	14025	14035
6338470	6350354	161	C	0.57849	14074	39	14036	14074
6350392	6368090	162	C	0.50723	14119	45	14075	14119
6368240	6404070	163	C	0.99	14209	90	14120	14209
6404220	6440260	164	C	1.0	14309	100	14210	14309
6446190	6489900	165	D	0.69576	14420	111	14310	14420
6490990	6532200	166	D	0.99734	14539	119	14421	14539
6533290	6561760	167	D	0.99999	14620	81	14540	14620
6562610	6604446	168	D	0.84	14743	123	14621	14743
6604548	6639818	169	D	0.99978	14837	94	14744	14837
6639984	6670414	170	D	0.77338	14925	88	14838	14925
6670462	6694710	171	D	0.99998	14974	49	14926	14974
6695610	6699090	172	B	0.99996	14982	8	14975	14982
