start	end	sentNum	speaker	confidence	text
6570	7702	2	B	1	Hello and welcome.
7836	11986	3	B	0.99899	It's September 18, 2023, and it's active.
12018	15826	4	B	0.9953	Guest stream 57.1 with Andy Keller.
15938	21250	5	B	0.99523	We're going to be talking about natural neural structure for artificial intelligence.
21410	24594	6	B	0.99995	There will be a presentation followed by a discussion.
24642	28618	7	B	1	So if you're watching live, please feel free to write questions in the live chat.
28754	31022	8	B	0.99863	Otherwise, thank you Andy, for this.
31076	34190	9	B	0.99991	Really looking forward to it. And to you for the presentation.
36370	37854	10	C	1	Yeah, thanks so much.
38052	39006	11	C	0.99971	Thanks for having me.
39028	43314	12	C	0.75594	I'm super excited to be able to present this stuff with Active Inference group.
43352	45794	13	C	0.80984	I'm a fan and very interested, so,
45832	46530	14	C	0.96438	hopefully,
48550	51460	15	C	0.98837	get to have a good discussion and see what you guys think about it.
51990	53470	16	C	0.98	So my name is Andy.
53550	61926	17	C	0.73056	I'm finishing up my PhD, supervised by Max Welling at the University of Amsterdam, starting a postdoc at Harvard after this.
62028	73302	18	C	0.91	So I'll start out just talking about the goal of my work in general is to try to bring modern artificial intelligence closer to more human like generalization.
73446	84606	19	C	1	And so what we mean by this is maybe some sort of structured generalization or maybe more familiar to the active inference community, like a structured world model which we believe that humans have.
84708	91470	20	C	0.59	And the way that we propose to do this is by integrating natural neural structure into artificial intelligence.
92210	96130	21	C	1	So first let's define what we mean by structured generalization.
96550	103842	22	C	1	So I think it's fairly uncontroversial to say that modern machine learning generalizes beyond its training sets in the traditional sense.
103976	114146	23	C	1	So for example, even the earliest artificial neural networks, multilayer perceptrons, could be trained on data sets of images like this and achieve high accuracy.
114338	122950	24	C	0.79176	Then, when they're presented with a held out test set of images that they've never seen before, they can still classify them relatively easily with the same level of accuracy.
123030	125526	25	C	1	And this is what we typically call generalization.
125718	133194	26	C	1	However, even fairly early on it was noticed that these systems really struggle with small shifts or deformations applied to the images.
133322	142346	27	C	0.9999	For example, [unintelligible] if so, you think, why is this surprising?
142538	150338	28	C	1	And I argue it's really due to our innate ability to perform this type of structured generalization that this example is a failure of.
150424	159126	29	C	1	So for example, this shift is nearly imperceptible to us and we handle it automatically, whereas in these systems it's very clearly a major problem.
159228	171610	30	C	1	So in words, we can say that structure generalization is a generalization to some symmetry transformations of the input, or in this case, the symmetry transformation is a small shift that leaves the digit class unchanged.
171950	178474	31	C	1	So the obvious question then is, what precisely do we mean by this natural structure and why do we think that
178512	180750	32	C	0.99984	this would help us with these settings?
181570	185150	33	C	1	So first, let's talk about what we mean by natural neural structure.
185730	192458	34	C	1	One way to talk about structure or any type of bias in a system is an inductive bias.
192554	198574	35	C	1	And so an inductive bias can loosely be defined as an apriori restriction of a set of realizable hypotheses.
198622	200290	36	C	0.83888	When you're doing model selection.
200870	207734	37	C	1	More colloquially, we can call this something like before seeing any data, it's a restriction of what and how you can learn.
207852	215430	38	C	1	So very broadly, this can include anything from model class to optimization procedures or even hyperparameters.
215930	221738	39	C	1	And in some sense they really define what is possible to learn.
221824	229158	40	C	0.99	And it defines generalization in that you actually can't generalize beyond a training set without having some inductive biases.
229254	230906	41	C	0.97	And this is explained more thoroughly in.
230928	233314	42	A	0.99763	This paper by David Wolford.
233462	245506	43	C	0.94	So what we mean by natural inductive biases then is biases that stem from the restrictions and limitations that are faced by natural systems, by the nature of having to live in the real world.
245608	251410	44	C	1	For example, the brain has many efficiency constraints and physical constraints by nature of its construction.
252070	260706	45	C	1	And following this logic, then these constraints are really playing some role in our generalization abilities which currently exceed modern artificial intelligence.
260738	262038	46	A	0.97174	As we'll go into next.
262204	269078	47	C	1	So in this talk, I'll be focusing specifically on two types of structure which my work has studied.
269254	273254	48	C	0.99995	These are topographic organization and spatiotemporal dynamics.
273382	282046	49	C	1	And before I go into my work, I'll give a short example for why I believe that natural structure may be useful to achieve the structure generalization that.
282068	283360	50	A	1	I was talking about before.
284210	298070	51	C	1	So the first example comes from Fukushima's neocognitron architecture from the 1980s, which was actually built to directly address the problem of robustness to these small shifts in deformation.
298250	307746	52	C	1	So in the paper he writes about inspiration from pupil and weasel's measurements of hierarchy and pooling in order to achieve robustness to these distortions.
307858	315190	53	C	1	And so if you look at the figure he writes u sub s one, U sub C one and these stand for simple and complex cells.
315610	323606	54	C	0.83	And so this is a fairly radical approach at the time, but it really served to improve robustness and shifts that were plaguing these early artificial neural networks.
323638	334250	55	C	1	And over time these ideas were simplified and abstracted and obviously yielded the convolutional neural networks that we know today, which ultimately drove the success of the Deep Learning Revolution.
334410	340106	56	C	1	So this is really an example of a natural inductive bias which achieved structured generalization.
340218	355190	57	C	1	So for our research, it's really of utmost interest to try and understand what makes these models work so well and see if this principle can potentially be generalized to cover more abstract transformations and symmetries.
357050	361510	58	C	1	So what makes a convolution achieve this structure generalization?
362010	369234	59	C	0.99991	Intuitively, you can see this is done by applying the same filter or feature extractor at various spatial locations.
369362	374086	60	C	1	So here we see a single convolutional filter being applied at all locations of an image.
