start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
4050	21250	1	A	0.74	29	29	1	29
21410	34190	2	B	0.99995	70	41	30	70
36370	46530	3	C	1.0	100	30	71	100
48550	84606	4	C	0.98837	201	101	101	201
84708	122950	5	C	0.59	305	104	202	305
123030	159126	6	C	1.0	394	89	306	394
159228	192458	7	C	1.0	488	94	395	488
192554	221738	8	C	1.0	562	74	489	562
221824	251410	9	C	0.99	644	82	563	644
252070	282046	10	C	1.0	724	80	645	724
282068	323606	11	A	1.0	837	113	725	837
323638	369234	12	C	1.0	946	109	838	946
369362	394694	13	C	1.0	1030	84	947	1030
394842	441310	14	C	1.0	1165	135	1031	1165
442450	468738	15	C	1.0	1252	87	1166	1252
468834	490910	16	C	1.0	1319	67	1253	1319
491060	537280	17	C	0.99	1445	126	1320	1445
538130	552370	18	C	0.85	1483	38	1446	1483
554810	595810	19	C	1.0	1599	116	1484	1599
596310	660898	20	C	0.99988	1760	161	1600	1760
660994	724390	21	C	1.0	1946	186	1761	1946
724550	745954	22	C	0.98835	2015	69	1947	2015
746152	792926	23	C	0.99999	2145	130	2016	2145
793038	825180	24	C	1.0	2246	101	2146	2246
826270	853342	25	C	1.0	2329	83	2247	2329
853486	885770	26	C	0.82	2418	89	2330	2418
885850	940560	27	C	1.0	2569	151	2419	2569
941330	969398	28	C	1.0	2645	76	2570	2645
969484	1009110	29	C	0.93	2765	120	2646	2765
1009530	1044866	30	C	0.95175	2854	89	2766	2854
1044968	1090590	31	C	0.99	2979	125	2855	2979
1090660	1124582	32	A	1.0	3083	104	2980	3083
1124726	1156760	33	C	0.99	3164	81	3084	3164
1158250	1179930	34	C	1.0	3235	71	3165	3235
1180270	1234910	35	C	0.99995	3384	149	3236	3384
1235060	1273130	36	C	1.0	3493	109	3385	3493
1273710	1283120	37	C	1.0	3514	21	3494	3514
1285570	1314226	38	C	0.99	3589	75	3515	3589
1314338	1343506	39	C	1.0	3680	91	3590	3680
1343528	1371754	40	A	0.71	3770	90	3681	3770
1371792	1398142	41	A	0.67	3833	63	3771	3833
1398286	1434158	42	C	1.0	3941	108	3834	3941
1434324	1451938	43	C	1.0	3994	53	3942	3994
1452104	1478950	44	C	1.0	4082	88	3995	4082
1479110	1518314	45	C	1.0	4184	102	4083	4184
1518432	1548434	46	C	0.96	4264	80	4185	4264
1548472	1553650	47	C	1.0	4284	20	4265	4284
1556310	1592290	48	C	0.99244	4398	114	4285	4398
1593990	1652290	49	C	1.0	4547	149	4399	4547
1654090	1696078	50	C	1.0	4651	104	4548	4651
1696174	1709640	51	C	1.0	4696	45	4652	4696
1710250	1748980	52	C	0.94172	4807	111	4697	4807
1752790	1793054	53	C	1.0	4903	96	4808	4903
1793102	1843774	54	C	1.0	5028	125	4904	5028
1843822	1871226	55	C	0.99999	5100	72	5029	5100
1871248	1891070	56	C	0.99916	5146	46	5101	5146
1893170	1927658	57	C	1.0	5260	114	5147	5260
1927744	1964246	58	C	0.99	5359	99	5261	5359
1964268	1979530	59	A	0.81375	5403	44	5360	5403
1979680	2015410	60	C	1.0	5510	107	5404	5510
2015490	2039790	61	C	1.0	5586	76	5511	5586
2040290	2071590	62	C	0.99997	5687	101	5587	5687
2071670	2105794	63	C	0.9684	5781	94	5688	5781
2105832	2123446	64	C	0.6	5844	63	5782	5844
2123558	2160962	65	C	0.99999	5963	119	5845	5963
2161026	2211154	66	C	1.0	6108	145	5964	6108
2211282	2251262	67	C	0.99	6224	116	6109	6224
2251326	2290170	68	C	1.0	6332	108	6225	6332
2290250	2314406	69	C	0.74269	6400	68	6333	6400
2314428	2353250	70	A	1.0	6494	94	6401	6494
2353670	2387806	71	C	1.0	6613	119	6495	6613
2387828	2421318	72	A	0.99999	6695	82	6614	6695
2421414	2461522	73	C	0.99996	6815	120	6696	6815
2461586	2520374	74	C	0.99973	6978	163	6816	6978
2520422	2551774	75	C	1.0	7056	78	6979	7056
2551902	2594670	76	C	0.98	7184	128	7057	7184
2594830	2595540	77	A	0.99974	7185	1	7185	7185
2604570	2622330	78	B	0.99	7221	36	7186	7221
2623950	2659298	79	C	1.0	7306	85	7222	7306
2659394	2694530	80	C	0.72409	7386	80	7307	7386
2695750	2719466	81	C	0.99996	7438	52	7387	7438
2719488	2738320	82	A	0.99987	7479	41	7439	7479
2740050	2757366	83	C	1.0	7536	57	7480	7536
2757388	2773286	84	A	1.0	7583	47	7537	7583
2773478	2801730	85	A	0.99967	7642	59	7584	7642
2801880	2850260	86	B	0.99989	7738	96	7643	7738
2851350	2865750	87	C	1.0	7774	36	7739	7774
2865820	2920330	88	C	0.95	7891	117	7775	7891
2920480	2933790	89	A	0.99984	7917	26	7892	7917
2938450	2963990	90	C	0.92301	7972	55	7918	7972
2965210	3007266	91	C	1.0	8096	124	7973	8096
3007288	3025930	92	C	1.0	8149	53	8097	8149
3027310	3039002	93	C	0.83685	8179	30	8150	8179
3039066	3087920	94	B	1.0	8289	110	8180	8289
3092370	3111158	95	C	0.57459	8336	47	8290	8336
3111324	3124300	96	B	1.0	8373	37	8337	8373
3124670	3151460	97	C	0.71993	8434	61	8374	8434
3152870	3169450	98	C	0.8692	8483	49	8435	8483
3172270	3186670	99	C	1.0	8515	32	8484	8515
3188930	3223846	100	C	0.99	8594	79	8516	8594
3223958	3233790	101	B	1.0	8611	17	8595	8611
3236610	3281706	102	B	0.995	8706	95	8612	8706
3281738	3283680	103	A	0.99997	8710	4	8707	8710
3285970	3325338	104	C	0.99951	8793	83	8711	8793
3325424	3353818	105	A	0.70218	8870	77	8794	8870
3353934	3389902	106	C	0.99	8958	88	8871	8958
3389956	3406370	107	A	0.99981	9003	45	8959	9003
3408490	3428170	108	B	0.97822	9037	34	9004	9037
3434070	3460018	109	B	0.99078	9079	42	9038	9079
3460044	3487458	110	C	0.99987	9170	91	9080	9170
3487464	3518140	111	A	1.0	9240	70	9171	9240
3519870	3551142	112	C	0.99999	9335	95	9241	9335
3551196	3566902	113	C	0.99614	9384	49	9336	9384
3566966	3571120	114	C	1.0	9400	16	9385	9400
3573570	3620670	115	B	1.0	9493	93	9401	9493
3620740	3674510	116	C	0.99997	9625	132	9494	9625
3675410	3714714	117	C	1.0	9721	96	9626	9721
3714752	3721600	118	A	1.0	9740	19	9722	9740
3723970	3746806	119	C	0.54	9779	39	9741	9779
3746988	3771950	120	B	0.86	9834	55	9780	9834
3773730	3788370	121	C	0.99997	9879	45	9835	9879
3791110	3816710	122	C	0.93	9944	65	9880	9944
3816790	3843294	123	C	1.0	10017	73	9945	10017
3843342	3854200	124	C	1.0	10051	34	10018	10051
3856570	3886466	125	C	1.0	10111	60	10052	10111
3886488	3888580	126	A	0.99998	10118	7	10112	10118
3890710	3910970	127	B	0.99999	10175	57	10119	10175
3911870	3927914	128	C	1.0	10218	43	10176	10218
3927962	3958886	129	C	1.0	10300	82	10219	10300
3958908	3979198	130	A	0.59883	10364	64	10301	10364
3979364	4000374	131	C	0.78	10424	60	10365	10424
4000412	4009900	132	C	1.0	10452	28	10425	10452
4012430	4052882	133	B	0.99027	10545	93	10453	10545
4053026	4055960	134	B	1.0	10553	8	10546	10553
4058330	4065420	135	C	1.0	10573	20	10554	10573
4069150	4122434	136	A	0.87515	10685	112	10574	10685
4122472	4143190	137	A	0.99991	10731	46	10686	10731
4143930	4157130	138	A	0.86	10757	26	10732	10757
4159410	4199594	139	B	0.99988	10855	98	10758	10855
4199712	4230900	140	C	0.54246	10929	74	10856	10929
4234490	4262536	141	C	0.63	10989	60	10930	10989
4262568	4282530	142	C	1.0	11031	42	10990	11031
4282900	4300040	143	B	1.0	11059	28	11032	11059
4303180	4333888	144	B	1.0	11136	77	11060	11136
4333974	4352804	145	C	0.92	11189	53	11137	11189
4352932	4372252	146	C	1.0	11250	61	11190	11250
4372306	4388290	147	A	0.76063	11278	28	11251	11278
4390020	4409668	148	C	0.99899	11314	36	11279	11314
4409844	4430016	149	C	1.0	11368	54	11315	11368
4430038	4464540	150	A	1.0	11449	81	11369	11449
4466160	4480620	151	B	1.0	11476	27	11450	11476
4480770	4481080	152	A	0.99081	11477	1	11477	11477
