start	end	speaker	confidence	text
4050	4600	A	0.74	You.
6570	34190	B	0.9602424637681158	Hello and welcome. It's September 18, 2023, and it's active. Guest stream 57.1 with Andy Keller. We're going to be talking about natural neural structure for artificial intelligence. There will be a presentation followed by a discussion. So if you're watching live, please feel free to write questions in the live chat. Otherwise, thank you Andy, for this. Really looking forward to it and to you for the presentation.
36370	45794	C	0.9409717241379311	Yeah, thanks so much. Thanks for having me. I'm super excited to be able to present this stuff with Active Inference group. I'm a fan and very interested, so.
45832	46530	A	0.96438	Hopefully.
48550	178474	C	0.9508955555555553	Get to have a good discussion and see what you guys think about it. So my name is Andy. I'm finishing up my PhD, supervised by Maxwelling at the University of Amsterdam, starting a postdoc at Harvard after this. So I'll start out just talking about the goal of my work in general is to try to bring modern artificial intelligence closer to more human like generalization. And so what we mean by this is maybe some sort of structured generalization or maybe more familiar to the active inference community, like a structured world model which we believe that humans have. And the way that we propose to do this is by integrating natural neural structure into artificial intelligence. So first let's define what we mean by structured generalization. So I think it's fairly uncontroversial to say that modern machine learning generalizes beyond its training sets in the traditional sense. So for example, even the earliest artificial neural networks, multilayer perceptrons, could be trained on data sets of images like this and achieve high accuracy. Then, when they're presented with a held out test set of images that they've never seen before, they can still classify them relatively easily with the same level of accuracy. And this is what we typically call generalization. However, even fairly early on it was noticed that these systems really struggle with small shifts or deformations applied to the images. For example, if so, you think, why is this surprising? And I argue it's really due to our innate ability to perform this type of structured generalization that this example is a failure of. So for example, this shift is nearly imperceptible to us and we handle it automatically, whereas in these systems it's very clearly a major problem. So in words, we can say that structure generalization is a generalization to some symmetry transformations of the input, or in this case, the symmetry transformation is a small shift that leaves the digit class unchanged. So the obvious question then is what precisely do we mean by this natural structure and why do we think that.
178512	180750	A	0.99264	This would help us with these settings?
181570	230906	C	0.9661043846153844	So first, let's talk about what we mean by natural neural structure. One way to talk about structure or any type of bias in a system is an inductive bias. And so an inductive bias can loosely be defined as an apriori restriction of a set of realizable hypotheses. When you're doing model selection. More colloquially, we can call this something like before seeing any data, it's a restriction of what and how you can learn. So very broadly, this can include anything from model class to optimization procedures or even hyperparameters. And in some sense they really define what is possible to learn. And it defines generalization in that you actually can't generalize beyond a training set without having some inductive biases. And this is explained more thoroughly in.
230928	233314	A	0.888908	This paper by David Wolford.
233462	260706	C	0.9635894520547943	So what we mean by natural inductive biases then is biases that stem from the restrictions and limitations that are faced by natural systems, by the nature of having to live in the real world. For example, the brain has many efficiency constraints and physical constraints by nature of its construction. And following this logic, then these constraints are really playing some role in our generalization abilities which currently exceed modern artificial intelligence.
260738	262038	A	0.90675	As we'll go into next.
