start	end	paragNum	speaker	confidence	startTime	wordCount	text
650	19646	1	A	0.8638	00:00	44	This is the big question that I think we are missing at the moment in active inference. Awesome. Well, thank you for this presentation. Thanks for the social sciences work and we're all looking forward to seeing how the projects play out. Thank you.
19668	22030	2	A	0.70412	00:19	3	Goodbye. Farewell, AVO.
24970	48730	3	A	0.95381	00:24	26	All right. The next presentation is with Pablo Fernandez Macchia. So welcome back, Pablo. Hello here. Okay, I did take us on an adventure of curiosity.
49470	55440	4	A	1.0	00:49	16	Yes. I'm going to start sharing my screen. Let me know if everything is all right.
58770	63780	5	B	0.9988	00:58	5	Should be perfect. Yes. Cool.
66150	137880	6	A	0.99921	01:06	92	So this is one of my favorite memes and probably most of you know it. This reference is the cave of Platon and to me it was kind of fine treated truth that now with active inference seems like we are closer to demonstrate. That how it is. So the first time that I start act and surf at the Institute, this was kind of my feeling or my face was looking into something that it was complex, scary and look interesting. So I went why I decided to go through it.
141150	186694	7	A	0.65	02:21	84	I envision a world where people is driving by stronger incentives that motivate them to reduce uncertainty in the systems they are part of. My approach is through games which are going to go later. But I really on this talk, want to encourage all kinds of persons or people that are curious. And I want them to act and get involved in the community. Because you may find that for now most of the actors are scientists and very well on reputed people.
186892	209520	8	A	1.0	03:06	51	And you might think that you are not a part of it, but very far away from that. The Institute. Encourage the opposite. So I'm super glad to have been through this journey and I wanted to share a little bit of my background and then we go to the game.
212390	237894	9	A	0.89222	03:32	52	Here is the second and last meme. The world you were raised to survive is no longer exist. We are on digital revolution and with this digital revolution it comes a bunch of different things that are evolving and hopefully bring us to a better world. Okay, who I am? I'm Pablo.
237942	246890	10	A	0.99973	03:57	18	My name is Pablo. But more defined or what best define me is my action and my experiences.
253010	292860	11	A	0.96	04:13	71	I think role gameplays and sports movies are super important and as a kid I was dyslexic and the system didn't fill my necessities. So I really hated school. But I love learning and it's something that I've been doing all my life. And it's curious how a system that is designed to give you knowledge and to help you with the learning, in my case it didn't work at all.
295390	344010	12	A	0.94782	04:55	64	That's a little starting point. I believe in the copy transformation and combine of things and on my adulthood everything shifted and I became successful, professional and I love it. Teams. What I do for a living is product manager and what I do on my pet projects site projects, call it as you want is related to gaming and gamifying organizations and experiences.
346510	414594	13	A	0.96732	05:46	133	Nowadays I trust more my intuition which is something that it really was broken during my childhood and you will see a little bit more about that. Here are some things of my interest. Licenses like open science which is the case of the Institute philosophy that's the first meme education, governance, family, art, love, communication, technology and nature and a bunch of other things that I will be happy to share any other time. One of the questions that Daniel asked me for this talk is what was exciting for me about all this, what right? And for me, when I give talks, I like to share a view of the last hundred years and the Industrial revolution and how the ones that were on this world before us did something right.
414792	463540	14	A	0.99915	06:54	70	I'm sure that we all know big mistakes or big things that have failed or that could be better through iterations. But on data it's very promising and very good. I think it's inspiring to have the basic education, how it grows, the vaccination, what it did for us, democracy and how poverty dropped draxily, how literacy it grew and because all these things, child mortality just went very low.
465670	472610	15	A	0.99987	07:45	12	So basically the future of education is what makes me be excited.
475430	509934	16	A	0.97318	07:55	64	How I ended up on this ecosystem. It's super random and I'm going to explain it in hopefully two to five minutes. I as a product manager and very interested on technology. I heard about Blockchains back in 2015 and I didn't understood anything at all. And then back in 2017 I heard about a I didn't start them, did not play that game.
510052	576710	17	A	0.99999	08:30	116	But it was raising a fun thing to consider, which is digital assets and ownership of those digital assets. For now, we didn't have a technology that could scale and that was good enough to ensure that the digital assets that you own were you yours and you had the freedom of transaction on them. I did understand that very fast and because I'm a game player and as a game player you always have your different assets and do things with them. And as well, I have been collecting music and all kind of digital assets. I bought this very famous collection of punks and sold them very fast before I could be a millionaire.
577610	643818	18	A	0.99987	09:37	122	But due to in 2021 I decided that I wanted to build something. And then back then I went through this beautiful project that was the first art saw on Ethereum, which one of the artists it was Daniel Friedman. So I, as a curious person and person that has been working with artists, I always like to know what is the driver of those artists, what they do, and try to get in their walls, to understand better and to get as much information as I can before I decide to encourage or collect or just always deeper on music or art. For me, is very nice thing to do. So I discovered these cards and education was one of them.
643904	692010	19	A	0.99	10:43	94	And I went through Flickr which is where it was the first at least that I found place where it was. And the license. It was Creative Commons license of not commercial use but it was an open license which I been part of Creative Commons community for a very long time since I was working with musicians and I think it's one of the best things that happened to the internet. These are some of the pragmatic things that the audience cares about. Hopefully we will have some of these on our games.
693870	696460	20	A	0.45	11:33	8	AI for sure is going to be there.
698510	738140	21	A	1.0	11:38	80	Free energy principle is going to be one of the things that hopefully we help to minimize and to make it funnier. Games or happier games and games that help organizations to be better. The human factor, it's super important for me. And implementation and action I learned by doing and it's one of the values that the Institute encouraged more. So I just jump on things and try to understand them through doing and sharing as I'm doing now.
739470	805150	22	A	0.99998	12:19	115	Here are the epistemics and collective is one of them that I'm as well. Super interest agents, of course, practical and curiosity which is the adventure that I have the feeling that I'm being involved all my life and that I encourage always my two girls to be curious and to open things and look behind the doors and just be an active. Here are some values that I like to point which are exploration, the culture of curiosity that I did mention a lot. Continuous learning because that experience on the school. I think I just keep going and keep going and it's something that sometimes bad experiences could turn out in good habits.
806290	826022	23	A	0.99993	13:26	31	Learning by doing, as I already told. Integrity and inclusivity. Honesty, accountability, a big one. Trying to be professional on everything that you do. For me, I started as human being.
826076	861214	24	A	0.9974	13:46	61	Curious people of all backgrounds and perspectives are welcome to the Institute. I would be very happy to be the link and to speak with someone that has doubts or if I couldn't help. I think I could help on the very early stage. If you're not very technical person, I think I could help. There we are learning by doing.
861332	894602	25	A	1.0	14:21	53	I would love to everyone that's on the stream, I'm going to share this link which is a new game that we are testing and I'm excited to share it with you. It's the adventure of Curiosity and here Daniel. I'm going to copy and paste the link. It would be awesome. Okay.
894656	908062	26	B	0.72619	14:54	29	There's a tiny typo on your slides. It just ends with a curiosity. Thank you. But I'm going to paste it into the YouTube live chat. Okay, thank you.
908196	926774	27	A	0.99866	15:08	40	Yeah, I told you I'm a Dyslexic. I have all kind of titles throughout my life. Sorry for that. I always try to improve share the. Yeah, I put it in the YouTube chat so people can head over there.
926812	968340	28	B	0.96339	15:26	68	All right, yeah. Could you tell us about this platform? And this is the first active game? Yes, we started thinking on how to do game a while ago and we decided to go with this picture that explains how it works. Actually it's simple and you have four pieces, the internal state, external state, and in the middle you have the sensory state and the active state.
968710	1009600	29	A	0.99581	16:08	62	So here is the mission. You have some instructions that you can read and would be fun if you go through them and you can go either way. And here we are going to go through the sensory state where you're going to listen to a music where some notes you can censor that are not in the famous song for Elise.
