docLabel	start	end	count	rank	text
3Symp_2_02	1340942	1342152	1	0.11	local active inference agents
3Symp_2_02	245698	1342152	4	0.11	active inference agents
3Symp_2_02	769546	771728	1	0.1	multi agent active inference systems
3Symp_2_02	911718	994836	2	0.1	collective active inference systems
3Symp_2_02	33364	771168	3	0.1	Multi agent active inference
3Symp_2_02	537438	538936	1	0.1	nested active inference agents
3Symp_2_02	146626	1660636	24	0.1	multiscale active inference
3Symp_2_02	911718	1291668	4	0.1	collective active inference
3Symp_2_02	1658812	1661212	1	0.1	actual multiscale active inference systems
3Symp_2_02	34446	1760140	64	0.1	active inference
3Symp_2_02	301218	628576	2	0.09	active inference processes
3Symp_2_02	1273738	1274884	1	0.09	active inference research
3Symp_2_02	1529242	1530544	1	0.09	active inference practitioners
3Symp_2_02	1216822	1217676	1	0.09	local inference
3Symp_2_02	1217878	1344456	3	0.08	global inference
