key	relevance
Technology&Computing>ArtificialIntelligence	1.0
Technology&Computing>Robotics	0.582919180393219
Technology&Computing>Computing>ProgrammingLanguages	0.44197624921798706
Automotive>AutoType>DriverlessCars	0.22511489689350128
Technology&Computing>Computing>Internet>InternetOfThings	0.21502771973609924
Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing	0.15554645657539368
Technology&Computing>Computing>ComputerSoftwareAndApplications>OperatingSystems	0.15138469636440277
Automotive>AutoTechnology>AutoNavigationSystems	0.14683657884597778
Science>Environment	0.13890241086483002
BusinessAndFinance>Industries>EnvironmentalServicesIndustry	0.13856659829616547
Technology&Computing>Computing	0.11071215569972992
Science	0.09219096601009369
Technology&Computing>Computing>ComputerSoftwareAndApplications>3-DGraphics	0.07504691928625107
Science>Physics	0.07472039014101028
Automotive>AutoTechnology>AutoInfotainmentTechnologies	0.06781426072120667
Technology&Computing>Computing>ComputerSoftwareAndApplications>VideoSoftware	0.06191891059279442
Technology&Computing>Computing>DataStorageAndWarehousing	0.0582125298678875
VideoGaming>VideoGameGenres>SimulationVideoGames	0.058032531291246414
Science>Chemistry	0.051783494651317596
Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases	0.05140693485736847
