docLabel	start	end	count	rank	text
3Symp_2_04	27722	2178500	39	0.07	active inference
3Symp_2_04	690738	692338	1	0.06	active inference symposia
3Symp_2_04	27722	1932576	7	0.06	active Inference Institute
3Symp_2_04	210826	213498	1	0.05	comma active Inference institute
3Symp_2_04	2075408	2077092	1	0.05	active build
3Symp_2_04	2317142	2319024	1	0.05	other people
3Symp_2_04	1797758	1799076	1	0.05	sophisticated inference
3Symp_2_04	1761286	1762704	1	0.05	augmented people
3Symp_2_04	2265782	2269344	2	0.05	only people
3Symp_2_04	1651122	1652590	1	0.05	individual people
3Symp_2_04	32378	1815244	6	0.04	active inference ecosystem
3Symp_2_04	1611302	1613104	1	0.04	first active inference game
3Symp_2_04	741452	742678	1	0.04	ecosystem governance
3Symp_2_04	28064	1932576	7	0.04	Inference Institute
3Symp_2_04	461988	463214	1	0.04	active inference textbook group
