start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
10880	11430	1	A	0.53133	1	1	Right.
14640	15100	2	A	0.82	1	2	All
15170	15790	2	A	0.99842	2	3	right.
20680	20996	3	A	0.99934	1	4	For
21018	21156	3	A	1.0	2	5	the
21178	21750	3	A	0.99998	3	6	next
22120	23140	3	A	0.92214	4	7	interval,
23720	24084	3	A	0.99993	5	8	we
24122	24804	3	A	0.56344	6	9	are
25002	25316	3	A	0.99995	7	10	in
25338	25572	3	A	0.8	8	11	the
25626	26496	3	A	0.99984	9	12	section
26688	27216	3	A	0.99866	10	13	hosted
27248	27444	3	A	0.99999	11	14	by
27482	27684	3	A	1.0	12	15	the
27722	28048	3	A	0.90729	13	16	Active
28064	28416	3	A	0.97575	14	17	Inference
28448	29280	3	A	0.99915	15	18	Institute
29440	29812	3	A	0.99994	16	19	on
29866	30084	3	A	0.99998	17	20	our
30122	30464	3	A	0.99997	18	21	recent
30512	30772	3	A	0.99079	19	22	paper,
30826	31168	3	A	0.97555	20	23	active
31184	31536	3	A	0.98579	21	24	Inference
31568	32016	3	A	0.75284	22	25	Institute
32048	32196	3	A	0.94	23	26	and
32218	32356	3	A	1.0	24	27	the
32378	32608	3	A	0.95324	25	28	Active
32624	33024	3	A	0.97056	26	29	Inference
33072	34000	3	A	0.95423	27	30	Ecosystem.
34160	34916	4	A	0.97118	1	31	So
35098	35830	4	A	1.0	2	32	two
36200	36804	4	A	0.99995	3	33	short
36922	37624	4	A	0.99945	4	34	messages.
37712	38252	5	A	1.0	1	35	First,
38386	38636	5	A	0.99998	2	36	if
38658	38856	5	A	0.99983	3	37	you're
38888	39180	5	A	0.69422	4	38	in
39250	39484	5	A	0.88	5	39	the
39522	39820	5	A	1.0	6	40	live
39890	40504	5	A	0.99999	7	41	chat,
40632	40984	5	A	0.54085	8	42	I'll
41032	41388	5	A	0.99843	9	43	post
41474	41820	5	A	1.0	10	44	the
41890	42172	5	A	1.0	11	45	link
42226	42444	5	A	0.75107	12	46	right
42482	42780	5	A	0.64	13	47	now
42850	43084	5	A	0.67	14	48	to
43122	43228	5	A	1.0	15	49	the
43234	43836	5	A	0.99997	16	50	paper.
44018	44556	6	A	1.0	1	51	And
44658	45116	6	A	0.99999	2	52	this
45218	45436	6	A	1.0	3	53	can
45458	45596	6	A	1.0	4	54	be
45618	45756	6	A	1.0	5	55	more
45778	45916	6	A	1.0	6	56	of
45938	46076	6	A	0.9999	7	57	like
46098	46236	6	A	0.98	8	58	a
46258	47100	6	A	0.85507	9	59	conversational
47600	48680	6	A	0.9997	10	60	interval.
48840	49212	7	A	0.99987	1	61	So
49266	49436	7	A	0.91907	2	62	if
49458	49596	7	A	1.0	3	63	you
49618	49756	7	A	0.99999	4	64	have
49778	50072	7	A	1.0	5	65	any
50146	50770	7	A	0.998	6	66	questions
51220	51970	7	A	0.99928	7	67	about
52980	53344	7	A	1.0	8	68	the
53382	54140	7	A	0.99487	9	69	ecosystem
54220	54464	7	A	0.99963	10	70	or
54502	54656	7	A	1.0	11	71	the
54678	55212	7	A	0.98934	12	72	institute
55276	55890	7	A	0.95038	13	73	or
56660	56976	7	A	0.99992	14	74	any
56998	57136	7	A	1.0	15	75	of
57158	57248	7	A	1.0	16	76	the
57254	57472	7	A	1.0	17	77	stuff
57526	57696	7	A	1.0	18	78	that
57718	58320	7	A	0.786	19	79	we're
58660	59120	7	A	0.99998	20	80	talking
59190	59520	7	A	0.99966	21	81	about,
59590	60204	7	A	0.99004	22	82	let's
60332	60576	7	A	0.99995	23	83	make
60598	60736	7	A	0.99985	24	84	it
60758	60896	7	A	1.0	25	85	a
60918	61788	7	A	0.94557	26	86	conversation.
61964	62208	8	A	1.0	1	87	And
62214	62336	8	A	1.0	2	88	then
62358	62592	8	A	0.53	3	89	second
62646	62912	8	A	0.99998	4	90	message.
62966	63136	9	A	0.9999	1	91	If
63158	63248	9	A	0.99997	2	92	there
63254	63436	9	A	0.98547	3	93	are
63478	63828	9	A	0.99998	4	94	any
63914	64164	9	A	1.0	5	95	co
64202	64544	9	A	0.99972	6	96	authors
64592	64708	9	A	0.99999	7	97	on
64714	64884	9	A	0.99935	8	98	this
64922	65556	9	A	0.99997	9	99	paper
65738	66084	9	A	0.99989	10	100	who
66122	66468	9	A	0.99991	11	101	are
66554	66896	9	A	0.82004	12	102	listening
66928	67076	9	A	0.91	13	103	to
67098	67284	9	A	0.98671	14	104	this
67322	68080	9	A	0.99301	15	105	stream,
68240	68950	9	A	0.98	16	106	then
70120	70580	9	A	0.99992	17	107	message
70650	70836	9	A	0.99999	18	108	me
70858	71044	9	A	0.99997	19	109	on
71082	71792	9	A	0.99987	20	110	discord
71936	72388	9	A	0.64864	21	111	or
72474	72724	9	A	0.99994	22	112	post
72762	72868	9	A	0.99969	23	113	in
72874	72948	9	A	1.0	24	114	the
72954	73264	9	A	0.99	25	115	YouTube
73312	73524	9	A	0.99973	26	116	live
73562	73904	9	A	0.99955	27	117	chat
73952	74212	9	A	0.52117	28	118	or
74266	74436	9	A	0.99995	29	119	just
74458	74596	9	A	0.99997	30	120	check
74618	74756	9	A	0.85659	31	121	your
74778	75564	9	A	0.73857	32	122	calendar,
75712	76360	9	A	0.99	33	123	and
76510	76824	9	A	1.0	34	124	I
76862	77160	9	A	0.99999	35	125	expect
77230	77464	9	A	0.99993	36	126	some
77502	77800	9	A	0.99996	37	127	others
77870	78536	9	A	1.0	38	128	to
78718	79332	9	A	0.75797	39	129	join
79396	80010	9	A	0.99991	40	130	in
80700	81064	9	A	0.99973	41	131	as
81102	81400	9	A	0.99996	42	132	we
81470	82090	9	A	0.9312	43	133	go.
84060	84520	10	A	1.0	1	134	Welcome,
84590	85508	10	A	0.99469	2	135	Pablo.
85684	86036	11	A	0.73167	1	136	We'll
86068	86216	11	A	0.99998	2	137	be
86238	87076	11	A	0.99968	3	138	hearing
87268	88008	11	A	0.99796	4	139	in
88174	88408	11	A	1.0	5	140	a
88414	88584	11	A	0.99987	6	141	little
88622	89064	11	A	0.99996	7	142	bit
89182	89512	11	A	0.99986	8	143	from
89566	89844	11	A	1.0	9	144	you
89902	90172	11	A	0.99985	10	145	as
90226	90780	11	A	1.0	11	146	a
90930	91864	11	A	0.99703	12	147	presenter.
91992	92236	12	A	0.99996	1	148	Is
92258	92396	12	A	0.92902	2	149	there
92418	92700	12	A	0.99973	3	150	anything
92770	92956	12	A	1.0	4	151	that
92978	93164	12	A	1.0	5	152	you
93202	93308	12	A	0.99969	6	153	want
93314	93628	12	A	0.62	7	154	to
93714	94060	12	A	0.54753	8	155	just
94130	94364	12	A	0.99999	9	156	bring
94402	94556	12	A	1.0	10	157	up
94578	94764	12	A	0.99875	11	158	or
94802	95272	12	A	0.99998	12	159	reflect
95336	95612	12	A	0.99999	13	160	on
95666	96028	12	A	1.0	14	161	before
96114	96604	12	A	1.0	15	162	I
96722	97052	12	A	0.99996	16	163	share
97106	97228	12	A	1.0	17	164	the
97234	97452	12	A	0.99999	18	165	screen
97506	97724	12	A	0.99999	19	166	with
97762	97868	12	A	1.0	20	167	the
97874	98140	12	A	0.99997	21	168	paper
98210	98348	12	A	0.88	22	169	and
98354	98524	12	A	0.9042	23	170	we
98562	99148	12	A	0.99987	24	171	just
99314	99644	12	A	0.99998	25	172	walk
99682	99884	12	A	0.99998	26	173	through
99922	100184	12	A	0.99999	27	174	it,
100242	100556	12	A	0.99906	28	175	explore
100588	100784	12	A	0.50438	29	176	it
100822	101072	12	A	1.0	30	177	and
101126	101344	12	A	0.99701	31	178	hear
101382	101970	12	A	0.99915	32	179	questions?
109140	109890	13	A	0.41531	1	180	It
113600	114350	13	A	0.81591	2	181	okay.
127500	127924	14	A	0.88299	1	182	I'll
127972	128136	14	A	0.99988	2	183	bring
128158	128296	14	A	0.97836	3	184	in
128318	128456	14	A	0.88	4	185	the
128478	128712	14	A	0.99993	5	186	paper.
128766	128936	15	A	0.75	1	187	And
128958	129144	15	A	1.0	2	188	again,
129182	129480	15	A	0.99951	3	189	anyone
129550	129832	15	A	0.99996	4	190	watching
129886	130104	15	A	0.9998	5	191	live,
130142	130344	15	A	0.99995	6	192	please
130382	130584	15	A	0.99988	7	193	just
130622	130824	15	A	0.99997	8	194	feel
130862	131064	15	A	0.99999	9	195	free
131102	131640	15	A	1.0	10	196	to
131790	132200	15	A	0.99993	11	197	write
132270	132792	15	A	0.99994	12	198	any
132926	133656	15	A	0.99675	13	199	questions,
133838	134570	15	A	0.96	14	200	and
135820	136276	15	A	0.99859	15	201	I'm
136308	136504	15	A	0.99999	16	202	just
136542	136696	15	A	0.99999	17	203	going
136718	136904	15	A	1.0	18	204	to
136942	137144	15	A	0.99999	19	205	bring
137182	137336	15	A	0.99999	20	206	it
137358	137496	15	A	0.99996	21	207	so
137518	137704	15	A	1.0	22	208	that
137742	138116	15	A	0.79945	23	209	Pablo.
138148	138308	16	A	0.99973	1	210	You're
138324	138456	16	A	0.99996	2	211	not
138478	138568	16	A	0.95011	3	212	going
138574	138648	16	A	1.0	4	213	to
138654	138824	16	A	0.99999	5	214	see
138862	139208	16	A	1.0	6	215	the
139294	139930	16	A	0.97537	7	216	paper,
141500	142104	16	A	0.99728	8	217	but
142222	142468	16	A	0.99982	9	218	it's
142484	142616	16	A	0.99995	10	219	on
142638	142776	16	A	1.0	11	220	the
142798	142984	16	A	0.99687	12	221	live
143022	143720	16	A	0.98052	13	222	stream.
146700	147016	17	A	0.55	1	223	All
147038	147610	17	A	0.99937	2	224	right,
150100	150850	17	A	0.66782	3	225	cool.
159090	159454	18	A	0.94042	1	226	Well,
159492	159646	18	A	0.99998	2	227	here
159668	159806	18	A	0.99999	3	228	we
159828	160400	18	A	0.99999	4	229	go.
161090	161502	19	A	0.99999	1	230	This
161556	161774	19	A	0.68629	2	231	is
161812	161966	19	A	1.0	3	232	a
161988	162560	19	A	1.0	4	233	paper
163010	163806	19	A	1.0	5	234	that
163988	164526	19	A	0.99996	6	235	had
164628	164894	19	A	0.99997	7	236	an
164932	165520	19	A	1.0	8	237	awesome
166950	167266	19	A	0.96	9	238	co
167288	167854	19	A	0.42853	10	239	authorship
167902	168066	19	A	1.0	11	240	and
168088	168274	19	A	1.0	12	241	even
168312	168734	19	A	0.92632	13	242	broader
168782	169246	19	A	0.99995	14	243	circles
169278	169614	19	A	0.59667	15	244	beyond
169662	169826	19	A	1.0	16	245	the
169848	170174	19	A	0.99716	17	246	listed
170222	170434	19	A	1.0	18	247	co
170472	171250	19	A	0.94541	19	248	authors
171590	172146	19	A	1.0	20	249	of
172248	172894	19	A	0.99652	21	250	collaboration
172942	173154	19	A	0.87	22	251	and
173192	173662	19	A	0.99945	23	252	contribution.
173726	174002	20	A	0.99345	1	253	So
174056	174226	20	A	0.99998	2	254	just
174248	174434	20	A	1.0	3	255	like
174472	175060	20	A	0.99997	4	256	everything
175510	176066	20	A	0.7	5	257	that
176168	176482	20	A	1.0	6	258	has
176536	176850	20	A	0.99999	7	259	happened
176920	177154	20	A	1.0	8	260	and
177192	177442	20	A	1.0	9	261	will
177496	178100	20	A	0.99999	10	262	happen
178710	179026	20	A	0.99998	11	263	in
179048	179282	20	A	0.99889	12	264	our
179336	179940	20	A	1.0	13	265	work,
180410	180726	20	A	0.89728	14	266	it
180748	181320	20	A	0.50301	15	267	was
181850	182562	20	A	0.78147	16	268	massively
182626	183698	20	A	0.9957	17	269	participatory
183794	184390	20	A	1.0	18	270	and
184540	184854	20	A	0.51	19	271	a
184892	185142	20	A	1.0	20	272	real
185196	185510	20	A	0.80296	21	273	learning
185580	185814	20	A	1.0	22	274	by
185852	186198	20	A	0.99999	23	275	doing
186284	186582	20	A	0.54	24	276	and
186636	186806	20	A	1.0	25	277	a
186828	187398	20	A	1.0	26	278	real
187564	188642	20	A	0.9979	27	279	enactment
188786	189480	20	A	0.99996	28	280	moment.
190570	191318	21	A	1.0	1	281	The
191484	191970	21	A	1.0	2	282	first
192060	192630	21	A	0.57005	3	283	version
192710	193002	21	A	0.99985	4	284	was
193056	193734	21	A	0.99998	5	285	released
193862	194154	21	A	1.0	6	286	three
194192	194394	21	A	0.99999	7	287	days
