docLabel	sp	myTime	myTimeDisplay	myTimeSRT
3Symp_2_03	A	6010	00:06	00:00:06,004
3Symp_2_03	A	31980	00:31	00:00:31,294
3Symp_2_03	A	1777350	29:37	00:29:37,604
3Symp_2_03	A	2474760	41:14	00:41:14,229
3Symp_2_03	A	2513220	41:53	00:41:53,268
3Symp_2_03	A	2611860	43:31	00:43:31,354
3Symp_2_03	A	2808020	46:48	00:46:48,532
3Symp_2_03	A	2882860	48:02	00:48:02,595
3Symp_2_03	B	13156	00:13	00:00:13,414
3Symp_2_03	B	46430	00:46	00:00:46,738
3Symp_2_03	B	1783724	29:43	00:29:43,610
3Symp_2_03	B	2664182	44:24	00:44:24,401
3Symp_2_03	B	2819240	46:59	00:46:59,544
3Symp_2_03	B	2901550	48:21	00:48:21,614
3Symp_2_03	C	1790010	29:50	00:29:50,616
3Symp_2_03	C	2493020	41:33	00:41:33,247
3Symp_2_03	C	2548240	42:28	00:42:28,297
3Symp_2_03	C	2872420	47:52	00:47:52,591
