start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
6180	6730	1	A	0.69	1	1	1	1
8780	29690	2	A	0.99991	48	47	2	48
30380	55868	3	A	0.9998	111	63	49	111
56064	96630	4	A	0.99257	190	79	112	190
97160	103350	5	A	1.0	203	13	191	203
105400	106150	6	A	0.93316	204	1	204	204
108860	117880	7	A	0.59141	223	19	205	223
121550	149254	8	B	0.76499	299	76	224	299
149452	212970	9	B	0.99999	445	146	300	445
213550	236450	10	B	0.99511	498	53	446	498
241430	259510	11	A	0.99989	532	34	499	532
259590	296166	12	A	0.51	606	74	533	606
296188	335380	13	B	0.95148	673	67	607	673
338230	346980	14	B	1.0	688	15	674	688
353210	363820	15	B	0.79915	711	23	689	711
367150	382560	16	A	0.99936	753	42	712	753
386530	394660	17	A	0.99972	767	14	754	767
402060	405290	18	B	0.57	771	4	768	771
407340	416450	19	A	0.99978	794	23	772	794
416980	422820	20	B	0.98718	806	12	795	806
424920	448968	21	B	0.94634	865	59	807	865
449134	452540	22	A	0.99516	878	13	866	878
455520	464530	23	B	0.64	892	14	879	892
467220	503580	24	A	1.0	966	74	893	966
504000	520530	25	B	1.0	1001	35	967	1001
532540	586696	26	A	0.98312	1110	109	1002	1110
586878	639816	27	A	0.99976	1244	134	1111	1244
640008	682244	28	A	0.9457	1341	97	1245	1341
682372	731960	29	A	1.0	1449	108	1342	1449
735920	767110	30	B	1.0	1516	67	1450	1516
771800	810240	31	B	0.87	1592	76	1517	1592
813320	870324	32	A	0.98762	1690	98	1593	1690
870442	923940	33	A	0.99997	1800	110	1691	1800
926380	955004	34	B	0.9992	1859	59	1801	1859
955052	975290	35	B	0.99999	1897	38	1860	1897
978380	1023270	36	B	0.86624	1986	89	1898	1986
1028700	1090670	37	A	0.90631	2104	118	1987	2104
1091440	1148300	38	A	1.0	2207	103	2105	2207
1151220	1152610	39	A	0.60355	2212	5	2208	2212
1156200	1206324	40	B	0.99971	2335	123	2213	2335
1206442	1226990	41	B	0.99649	2371	36	2336	2371
1230960	1240320	42	B	1.0	2382	11	2372	2382
1243780	1251250	43	B	1.0	2400	18	2383	2400
1259640	1277660	44	B	0.53541	2428	28	2401	2428
1281760	1298828	45	B	0.99882	2458	30	2429	2458
1298924	1365930	46	A	1.0	2586	128	2459	2586
1367020	1423844	47	A	0.99976	2686	100	2587	2686
1423892	1439200	48	B	0.72	2715	29	2687	2715
1439270	1439890	49	A	0.74428	2716	1	2716	2716
1445490	1456530	50	A	0.65515	2746	30	2717	2746
1458630	1469110	51	A	0.99999	2763	17	2747	2763
1476270	1518070	52	B	0.99107	2831	68	2764	2831
1519050	1539642	53	B	0.99932	2880	49	2832	2880
1539706	1540720	54	B	0.99934	2882	2	2881	2882
1546850	1565160	55	A	0.58119	2913	31	2883	2913
1569950	1641680	56	A	0.99937	3036	123	2914	3036
1645650	1681722	57	B	0.81	3103	67	3037	3103
1681786	1718034	58	B	0.99998	3179	76	3104	3179
1718162	1730480	59	B	0.99995	3212	33	3180	3212
1732770	1798260	60	B	0.99999	3363	151	3213	3363
1798630	1810520	61	B	1.0	3390	27	3364	3390
1815050	1842960	62	A	0.99673	3433	43	3391	3433
1843730	1881774	63	A	1.0	3527	94	3434	3527
1881972	1967320	64	A	0.99998	3689	162	3528	3689
1978980	2044788	65	B	0.7	3807	118	3690	3807
2044874	2055160	66	B	0.99936	3826	19	3808	3826
2058800	2110040	67	A	0.99992	3913	87	3827	3913
2110120	2138900	68	A	1.0	3965	52	3914	3965
2147350	2210850	69	B	1.0	4069	104	3966	4069
2213190	2242510	70	B	0.85766	4123	54	4070	4123
2244050	2255620	71	B	0.99	4136	13	4124	4136
2257830	2296780	72	A	0.99	4216	80	4137	4216
2297150	2315720	73	B	1.0	4267	51	4217	4267
2320500	2323810	74	B	0.99725	4275	8	4268	4275
2327140	2346410	75	B	1.0	4310	35	4276	4310
2348700	2398920	76	A	0.99923	4401	91	4311	4401
2399260	2450600	77	A	0.99998	4484	83	4402	4484
2453820	2480580	78	B	1.0	4536	52	4485	4536
2480650	2499560	79	B	0.97463	4564	28	4537	4564
2504380	2580234	80	A	0.99774	4697	133	4565	4697
2580272	2623170	81	A	1.0	4756	59	4698	4756
2623510	2649880	82	A	0.99999	4815	59	4757	4815
2653390	2685202	83	B	0.44	4875	60	4816	4875
2685256	2724790	84	B	0.95232	4936	61	4876	4936
2724970	2785586	85	A	0.74335	5056	120	4937	5056
2785768	2804810	86	A	0.99997	5088	32	5057	5088
2807790	2846440	87	A	0.99995	5197	109	5089	5197
2847690	2863680	88	A	0.75	5229	32	5198	5229
2875080	2884660	89	A	0.77744	5242	13	5230	5242
2889560	2894540	90	A	0.22	5244	2	5243	5244
2899280	2916870	91	A	0.63373	5284	40	5245	5284
2919000	2955964	92	A	0.9998	5369	85	5285	5369
2956012	2981210	93	A	0.99996	5432	63	5370	5432
2984060	2988330	94	B	0.86614	5440	8	5433	5440
2990400	3010290	95	A	0.99601	5477	37	5441	5477
3014660	3030100	96	A	0.99989	5508	31	5478	5508
3033740	3050990	97	B	0.99978	5552	44	5509	5552
3052660	3063200	98	A	0.96354	5579	27	5553	5579
3065480	3107310	99	A	1.0	5672	93	5580	5672
3109440	3124820	100	A	0.52095	5689	17	5673	5689
3127480	3135568	101	B	0.99934	5702	13	5690	5702
3135664	3137040	102	B	0.8788	5704	2	5703	5704
