start	end	paragNum	speaker	confidence	startTime	wordCount	text
6180	6730	1	A	0.69	00:06	1	You.
8780	29690	2	A	0.99991	00:08	47	Hello. Welcome, everyone. It is October 25, 2023. We're in active inference for the social sciences, and today we're in a discussion section. It is Avel and I, and we'll start off by just saying hello and kind of reflecting on where we're at with the course.
30380	55868	3	A	0.9998	00:30	63	Then in we have the questions form that is on the course website. It's in the video description. Feel free to submit questions via this form. And then today we're going to look at the questions that have been submitted and not answered yet, and we'll just give some thoughts on them. Also look for more questions to arise in the live chat.
56064	96630	4	A	0.99257	00:56	79	So with that, what do you want to begin with, Avel? Feel free to give any kind of overview or statement, and then we'll jump to the specific questions that have been submitted before today and during today. The only statement that I want to make is the last presentation I did. So prediction cause constraints to exist would be our wealth summary of that. But really, I don't have anything to say that is more specific right now.
97160	103350	5	A	1.0	01:37	13	All right, well, this should be pretty fun. Let's jump into some questions.
105400	106150	6	A	0.93316	01:45	1	Okay.
108860	117880	7	A	0.59141	01:48	19	What are the challenges and potential solutions in using active inference to model collective behaviors with various environmental constraints?
121550	149254	8	B	0.76499	02:01	76	Um, so the challenges first is that in any model, you have to pick what you include and what you did not include. So when you talk about boundary conditions, when you talk about what's including the model, you have to make hypothesis. Like, if I tell you model another country that is under sanctions, like North Korea or Russia. Okay, how do you model that? Do you make a set pace for every possible product?
149452	212970	9	B	0.99999	02:29	146	Like, every dimension accounts for a specific product or type of product, and you have a zero if you have access to sorry, a zero if you don't have access to it, and one if you have access to it. Okay, but what if we have new things that happen that is not very useful if you're interested in innovation or something? So you will have to make specific policies that will produce specific questions that you want to ask to the model. And using active inference does not change anything to that. And where it is relevant is that you can have endogenous evolution of constraints using act inference, I think, in a more meaningful sense than you'd have with a pure, let us say, Hebian or non representational framework or a framework that is representational, but where the space presentation is like, hard coded.
213550	236450	10	B	0.99511	03:33	53	So there is a space of models, let us say, of evolution of social norms, where I think active inference would have an edge because active inference is built to represent normativity and intentionality, and it is not the case, to my knowledge, of other, like, either dynamicist or cognitiveist frameworks for modeling.
241430	259510	11	A	0.99989	04:01	34	Could you maybe restate and go into a little more detail? Was it non representational or indirect specification of what? Of the beliefs of the system. So what's being directly specified? What's directly specified?
259590	296166	12	A	0.51	04:19	74	And then what is being indirectly specified? In active inference? Yeah, in active inference, you have, at least in a sense, correspondence between dynamical constraints like information over where the system is and belief that the system holds that are akin to norms or internal states. So beliefs or intentions are things that are going on inside. And to my knowledge, there is no framework that makes an explicit formal connection between the two.
296188	335380	13	B	0.95148	04:56	67	You'd have dynamic framework where you have stuff that happens and there is no presentation or intentional states. And you have things like utility theory where you have to specify preemptively what are the intentional states of the agents, which are not very relevant to represent the endogenous evolution of social constraints within a collective system. So situation where active inference would be useful is to model.
338230	346980	14	B	1.0	05:38	15	I will try to remember the term Stuart Kauffman used. Kaufmane fillin and fillin in.
353210	363820	15	B	0.79915	05:53	23	So I will share the can we both share the screen? No, we can't. You can add it directly in this coda page.
367150	382560	16	A	0.99936	06:07	42	Probably a little easier than just go to the back end course code of page and then follow the token. Yes. And then go to the questions table and pop it out. I don't have the questions that is on your screen.
386530	394660	17	A	0.99972	06:26	14	Just click on the little challenges and potential solutions and then pop it out.
402060	405290	18	B	0.57	06:42	4	It pop out what?
407340	416450	19	A	0.99978	06:47	23	Just like next to the row. See this expand row? And then you'll be in the same place. What is the row? C.
416980	422820	20	B	0.98718	06:56	12	There is no letters. No. Just look visually at the expand row.
