docLabel	sp	myTime	myTimeDisplay	myTimeSRT
AIFSS-06D	A	6180	00:06	00:00:06,174
AIFSS-06D	A	241430	04:01	00:04:01,184
AIFSS-06D	A	367150	06:07	00:06:07,321
AIFSS-06D	A	407340	06:47	00:06:47,722
AIFSS-06D	A	449134	07:29	00:07:29,081
AIFSS-06D	A	467220	07:47	00:07:47,261
AIFSS-06D	A	532540	08:52	00:08:52,854
AIFSS-06D	A	813320	13:33	00:13:33,362
AIFSS-06D	A	1028700	17:08	00:17:08,276
AIFSS-06D	A	1298924	21:38	00:21:38,173
AIFSS-06D	A	1439270	23:59	00:23:59,302
AIFSS-06D	A	1546850	25:46	00:25:46,397
AIFSS-06D	A	1815050	30:15	00:30:15,636
AIFSS-06D	A	2058800	34:18	00:34:18,855
AIFSS-06D	A	2257830	37:37	00:37:37,036
AIFSS-06D	A	2348700	39:08	00:39:08,115
AIFSS-06D	A	2504380	41:44	00:41:44,259
AIFSS-06D	A	2724970	45:24	00:45:24,455
AIFSS-06D	A	2990400	49:50	00:49:50,697
AIFSS-06D	A	3052660	50:52	00:50:52,753
AIFSS-06D	B	121550	02:01	00:02:01,105
AIFSS-06D	B	296188	04:56	00:04:56,731
AIFSS-06D	B	402060	06:42	00:06:42,670
AIFSS-06D	B	416980	06:56	00:06:56,819
AIFSS-06D	B	455520	07:35	00:07:35,144
AIFSS-06D	B	504000	08:24	00:08:24,569
AIFSS-06D	B	735920	12:15	00:12:15,649
AIFSS-06D	B	926380	15:26	00:15:26,373
AIFSS-06D	B	1156200	19:16	00:19:16,043
AIFSS-06D	B	1423892	23:43	00:23:43,286
AIFSS-06D	B	1476270	24:36	00:24:36,333
AIFSS-06D	B	1645650	27:25	00:27:25,484
AIFSS-06D	B	1978980	32:58	00:32:58,787
AIFSS-06D	B	2147350	35:47	00:35:47,938
AIFSS-06D	B	2297150	38:17	00:38:17,070
AIFSS-06D	B	2453820	40:53	00:40:53,214
AIFSS-06D	B	2653390	44:13	00:44:13,390
AIFSS-06D	B	2984060	49:44	00:49:44,691
AIFSS-06D	B	3033740	50:33	00:50:33,734
AIFSS-06D	B	3127480	52:07	00:52:07,816
