start	end	relevance	label
19260	53370	0.012134267948567867	BusinessAndFinance>Business>MarketingAndAdvertising
19260	53370	0.00667122146114707	Religion&Spirituality>Astrology
19260	53370	0.0057240696623921394	Technology&Computing>Computing>Internet>SocialNetworking
19260	53370	0.0019004812929779291	BusinessAndFinance>Business>Sales
19260	53370	0.0015936738345772028	Science>SpaceAndAstronomy
19260	53370	0.001032077125273645	MedicalHealth>Vaccines
19260	53370	0.0009170115808956325	Shopping>SalesAndPromotions
19260	53370	0.0007523243548348546	Hobbies&Interests>ContentProduction
19260	53370	0.0006515947752632201	Technology&Computing>Computing>Internet>Search
19260	53370	0.0005172128439880908	Hobbies&Interests>ParanormalPhenomena
54320	80800	0.7445067167282104	BooksAndLiterature>ArtAndPhotographyBooks
54320	80800	0.29512137174606323	FineArt>DigitalArts
54320	80800	0.15587583184242249	Hobbies&Interests>ContentProduction
54320	80800	0.050480883568525314	Style&Fashion>BodyArt
54320	80800	0.04977507144212723	BooksAndLiterature>ComicsAndGraphicNovels
54320	80800	0.032561566680669785	FineArt>Design
54320	80800	0.022687867283821106	Technology&Computing>Computing>ComputerSoftwareAndApplications>DesktopPublishing
54320	80800	0.017515629529953003	Movies>DocumentaryMovies
54320	80800	0.012747888453304768	BusinessAndFinance>Industries>PublishingIndustry
54320	80800	0.007478882092982531	Hobbies&Interests>ContentProduction>FreelanceWriting
81700	124130	0.02227143570780754	Technology&Computing>ArtificialIntelligence
81700	124130	0.0044409967958927155	Technology&Computing>Computing>Internet>Search
81700	124130	0.00418482068926096	Science
81700	124130	0.003406231291592121	Technology&Computing>Computing>DataStorageAndWarehousing
81700	124130	0.0029750890098512173	Education>EducationalAssessment
81700	124130	0.0023103037383407354	Technology&Computing>Computing>ProgrammingLanguages
81700	124130	0.002069334266707301	Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases
81700	124130	0.0013682524440810084	Religion&Spirituality>Astrology
81700	124130	0.0011436892673373222	Technology&Computing>Computing>Internet>SocialNetworking
81700	124130	0.001117600011639297	Education>EducationalAssessment>StandardizedTesting
