key	relevance
Technology&Computing>ArtificialIntelligence	1.0
Technology&Computing>Computing>ProgrammingLanguages	0.5167843699455261
BusinessAndFinance>Economy>JobMarket	0.24875633418560028
Technology&Computing>Computing	0.20110982656478882
Technology&Computing>Computing>DataStorageAndWarehousing	0.192803293466568
Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases	0.16398613154888153
Science	0.1455397605895996
MedicalHealth>MedicalTests	0.1444278359413147
Hobbies&Interests>ContentProduction>Screenwriting	0.12419363856315613
Hobbies&Interests>ContentProduction>FreelanceWriting	0.10450388491153717
MedicalHealth>Vaccines	0.09668002277612686
BusinessAndFinance>Economy	0.09308536350727081
Technology&Computing>Computing>ComputerNetworking	0.09075940400362015
Education>EducationalAssessment>StandardizedTesting	0.08958324044942856
MedicalHealth>DiseasesAndConditions>ColdAndFlu	0.078365758061409
BusinessAndFinance>Industries>MetalsIndustry	0.07816141843795776
BooksAndLiterature>ArtAndPhotographyBooks	0.07386855036020279
Science>Chemistry	0.0719592496752739
BusinessAndFinance>Industries>EducationIndustry	0.07158104330301285
Education>EducationalAssessment	0.06476987898349762
