start	end	sentNum	speaker	confidence	text
5460	6770	2	B	0.67748	Hello and welcome.
7140	9696	3	B	0.85519	It's July 17, 2023.
9798	19372	4	B	0.9999	We're here in Active Inference math stream number 5.1 with Chris Bodnar on topological deep learning graphs, complexes, and sheaves.
19516	21740	5	B	0.99996	So thank you for joining, Chris.
21820	24720	6	B	0.99999	Looking forward to your presentation and discussion.
25780	28312	7	A	0.55574	Yeah, thanks so for having me.
28366	35832	8	A	0.99938	So, yeah, as I was just saying, this is my PhD thesis, which I finished a couple of months ago.
35886	37480	9	A	0.99992	It's also kind of public online.
37550	45020	10	A	0.99985	So if you want to go into the details, just kind of look this up on the Internet and you should be able to find it easily.
45360	47644	11	A	0.99467	Obviously, there's lots of stuff in there.
47682	58370	12	A	0.99813	So I kind of try to give an overview today and maybe also go in a little bit more detail in certain aspects since there's not a lot of time to go through.
60180	67540	13	A	0.81369	Yeah, now I'm Microsoft Research, so this is basically all work that I did in the past and when I was at University of Cambridge.
68040	70950	14	A	0.93	All right, so let's get started.
72600	76020	15	A	0.91827	Right, so let's start very easily.
76760	94972	16	A	1	Now, I'm actually not sure exactly what's kind of the background of the people who are watching, but in machine learning there's all these kind of subfield that emerged a few years ago which is called geometric deep learning, which is essentially looking at how to apply these kind of deep learning.
95026	105970	17	A	0.99984	Neural network architectures on data, living on all sorts of structures or geometries or spaces if you want.
106580	109740	18	A	1	And this has a lot of application, especially in the life sciences.
109820	116924	19	A	1	And there's kind of been a lot of instances of this in kind of very famous publications, some of which you see here.
116982	125300	20	A	0.99988	But just to give some examples, for instance, if you have proteins or molecules or things like that, they usually represented as graphs.
125720	131530	21	A	1	And you kind of have some data living on these graphs, like kind of the properties of certain atoms and so on.
132380	150380	22	A	0.96558	So these kind of things and so far, these kind of spaces or these kind of problems, learning problems, if you want, they have been approached mostly kind of with a geometrical mindset, as the kind of name of this subfield also mentions.
151200	162960	23	A	0.99989	But something that I would argue is that geometry is not everything that you need and there's kind of other non geometrical aspects when you are in such a setting.
164180	174608	24	A	1	And this is kind of quite obvious once you realize that the spaces that kind of show up in the field and in many applications, they are very heterogeneous.
174704	178340	25	A	0.99587	So, as I mentioned, for instance, you could have graphs that could represent anything.
178410	182360	26	A	1	In this case, it's the caffeine molecule that you see here on the left.
182510	187832	27	A	1	And you want to have some models that predict certain properties of this molecule and so on.
187966	189572	28	A	0.99998	But for instance, you can have grids.
189636	193256	29	A	1	And we see grids all the time and data living on grids.
193288	198140	30	A	0.99	And I'm referring to images, videos, they are all kind of pixels living on a grid.
198720	200892	31	A	1	And then you can have more sophisticated things.
200946	202960	32	A	0.99999	You could have some meshes, for instance.
204260	208716	33	A	0.85762	They're all over in computer graphics and then you could have some sort of manifold.
208748	217030	34	A	0.9642	So for instance, if you're doing maybe weather modeling or something, we live on a sphere, topologically speaking.
217720	222310	35	A	0.99996	So you might want to model your data as living on a sphere and so on.
224360	244110	36	A	0.99999	But nonetheless, even if these spaces are kind of geometrically, kind of heterogeneous, and some of them don't even have a geometrical structure in kind of a strict mathematical sense, they all have what's called a topological structure, which is kind of like kind of a weaker kind of structure, but it's kind of more general.
244560	249212	37	A	0.97	And I'm going to talk a bit in a few seconds about what that means by in general.
249266	261024	38	A	0.95469	When you do kind of mathematical physics, you kind of have a ladder of structures where you kind of keep building on top and the more structure you have, the more sophisticated things you can do and so on.
261062	275510	39	A	0.58	And kind of at the base of this diagram just have sets, just kind of a collection of elements with no kind of extra structure and then you kind of keep going up in this ladder and you add stuff on top of sets and so on.
275880	291160	40	A	1	And as I was saying, kind of most of the work is kind of focused on maybe the top levels of this hierarchy, but it's kind of topological level, which are kind of the weakest kind of level you can add on top of sets has kind of been neglected to a large extent.
291580	305040	41	A	1	And part of what I've been doing in my PhD thesis was essentially looking at these kind of learning problems on these kind of spaces from a more topological perspective and kind of try to fill in these blanks.
305780	315424	42	A	0.99895	So this is kind of the overview, okay, so if we are to adopt this topological perspective, what would that actually mean or how would that look like?
315622	321012	43	A	1	I guess it could look in different ways, but in what I've done, in my cases, it looks kind of like this.
321146	326340	44	A	0.99965	So we have horizontally, we kind of have a space that could be anything.
326410	328196	45	A	0.68365	This is just kind of an abstract space.
328378	336712	46	A	0.58565	It could be a grid or things like we've seen in the previous example and kind of vertically attached to the regions of this space.
336766	337816	47	A	0.99999	We have data.
337998	346120	48	A	0.99786	So data is kind of this vertical component and you kind of see these flags kind of being kind of anchored in these regions.
346200	351256	49	A	0.99994	So that kind of signifies you have some data that's kind of associated with that region.
351448	357890	50	A	0.99995	So that's kind of the high level perspective and I'm going to make that a bit more concrete a bit later.
358340	361840	51	A	1	And there's kind of two essential things about this picture.
362580	365312	52	A	0.87	A first thing is locality.
365456	376944	53	A	0.60803	So the data is attached to some regions of this space, this topological space, and in that sense it's local, so it's kind of associated with the region.
376992	391336	54	A	1	And maybe to give a concrete example, if you kind of have a temperature sensor somewhere in space, right, you could think of whatever that sensor is measuring is kind of a property of kind of the immediate surrounding around that sensor.
391368	395470	55	A	0.99975	So it's kind of describing some property of a region in space.
396160	398110	56	A	0.9982	So that'll be kind of a concrete example.
398800	406620	57	A	1	And another kind of axiom that we're starting with is that the space has structure.
407040	420992	58	A	0.99974	So the space has kind of, it's kind of made up of various regions and these regions intersect in various ways and that implicitly also makes our data structured because the data is attached to these regions.
421136	424390	59	A	0.99987	So there is kind of some structure in the data.
425800	430724	60	A	1	All right, so that's kind of the picture and actually many of these things relate to category theory.
430772	444540	61	A	0.99834	I'm not going to go in depth into this because it's kind of sophisticated and I'm not an expert myself in category theory, but kind of the high level here is that category theory is kind of a nice way.
444610	457692	62	A	1	To translate between different structure in mathematics and kind of discuss about properties of certain kinds of objects and translate that to some different kinds of objects and find all these kind of relations and connections.
457756	474096	63	A	1	And a concrete example is, for instance, if you want to study some manifolds, some surfaces, you could associate some groups to these surfaces and then any sorts of relations between these kind of surfaces, also translating some relations about these groups or some other algebraic structures.
474208	480250	64	A	0.99256	So you could study these manifolds by doing algebra instead of doing geometry or topology or something else.
481100	488200	65	A	0.97679	So also in this case, it's kind of manifesting the fact that we kind of translate these from spaces to data.
488270	497192	66	A	0.99964	So kind of because we associate the regions in a space, certain kinds of data, this is kind of how this translation manifests in what I've just described in the previous picture.
497256	505810	67	A	0.76391	So you could think of this as some sort of translation or mapping from spaces and regions in that space to kind of data attached to that space.
506580	516500	68	A	0.99993	But yeah, I'm not going to go in a lot of detail into this, but just kind of to keep in the back of your mind that there's this stuff lurking in the background.
517160	523910	69	A	1	All right, so I promise this is the only math definition I'm giving in this talk and then I'll stop.
524600	540152	70	A	0.99835	But just because I'm mentioning topological spaces quite often, I just wanted to kind of give this axiomatic definition, which might sound sophisticated, but I have a picture at the end and hopefully it'll be clear what is it.
540286	541640	71	A	0.99145	So it's just a set.
541710	544444	72	A	1	As I was saying, we start with sets and we put stuff on top, right?
544482	553448	73	A	0.99992	So you start with a set and then you also have a collection of subsets of this set called the open sets that need to satisfy certain axioms.
553464	557890	74	A	0.94247	So you could think of these open sets as kind of regions of this space, very informally speaking.
558900	568660	75	A	0.99937	So something that kind of has to be satisfied is that, well, the empty set and the set itself need to be open set.
568730	579380	76	A	0.99976	So in some sense, you could think of this as saying the set itself is a region of that space very informally, which it's kind of, let's say, obvious.
579530	586484	77	A	1	And then there's some kind of constraints about intersecting and taking units of this region.
586532	592140	78	A	0.99989	So if we take the intersection of two regions, we should get another one of these regions.
592800	597580	79	A	1	And if we take a union of these regions, we should get another region.
598080	603916	80	A	1	And there are some constraints again, like, okay, how big these intersections should be.
604018	607132	81	A	0.99951	There should be finite intersections, but you could have infinite unions.
