start	end	speaker	sentiment	confidence	text
2220	2770	A	0.546256959438324	You.
5460	6770	B	0.872096598148346	Hello and welcome.
7140	9696	B	0.8644924759864807	It's July 17, 2023.
9798	19372	B	0.8523033857345581	We're here in Active Inference math stream number 5.1 with Chris Bodner on topological deep learning graphs, complexes, and sheaves.
19516	21740	B	0.9713072776794434	So thank you for joining, Chris.
21820	24720	B	0.9802257418632507	Looking forward to your presentation and discussion.
25780	28312	A	0.8943170309066772	Yeah, thanks so for having me.
28366	35832	A	0.8403141498565674	So, yeah, as I was just saying, this is my PhD thesis, which I finished a couple of months ago.
35886	37480	A	0.8598530888557434	It's also kind of public online.
37550	45020	A	0.6125179529190063	So if you want to go into the details, just kind of look this up on the Internet and you should be able to find it easily.
45360	47644	A	0.6965752840042114	Obviously, there's lots of stuff in there.
47682	58370	A	0.7284908294677734	So I kind of try to give an overview today and maybe also go in a little bit more detail in certain aspects since there's not a lot of time to go through.
60180	67540	A	0.75449138879776	Yeah, now I'm Microsoft Research, so this is basically all work that I did in the past and when I was at University of Cambridge.
68040	70950	A	0.5406469106674194	All right, so let's get started.
72600	76020	A	0.6431881189346313	Right, so let's start very easily.
76760	94972	A	0.8294191956520081	Now, I'm actually not sure exactly what's kind of the background of the people who are watching, but in machine learning there's all these kind of subfield that emerged a few years ago which is called geometric deep learning, which is essentially looking at how to apply these kind of deep learning.
95026	105970	A	0.8106204271316528	Neural network architectures on data, living on all sorts of structures or geometries or spaces if you want.
106580	109740	A	0.6926403045654297	And this has a lot of application, especially in the life sciences.
109820	116924	A	0.7492709755897522	And there's kind of been a lot of instances of this in kind of very famous publications, some of which you see here.
116982	125300	A	0.9008052349090576	But just to give some examples, for instance, if you have proteins or molecules or things like that, they usually represented as graphs.
125720	131530	A	0.8885977268218994	And you kind of have some data living on these graphs, like kind of the properties of certain atoms and so on.
132380	150380	A	0.8456928133964539	So these kind of things and so far, these kind of spaces or these kind of problems, learning problems, if you want, they have been approached mostly kind of with a geometrical mindset, as the kind of name of this subfield also mentions.
151200	162960	A	0.49544528126716614	But something that I would argue is that geometry is not everything that you need and there's kind of other non geometrical aspects when you are in such a setting.
